WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((6.06402960531375 45.0678017840957))",PAIHYDRO0000002207383291,Fontaine,
"MULTIPOINT ((6.02108384604168 45.2236838137686))",PAIHYDRO0000002207383368,Fontaine,
"MULTIPOINT ((6.02163872107643 45.1301570951663))",PAIHYDRO0000002207383414,Lavoir,
"MULTIPOINT ((6.21116940322962 45.0562300112413))",PAIHYDRO0000002207383510,Citerne,
"MULTIPOINT ((6.08115046621602 45.1601396281802))",PAIHYDRO0000002207383555,Fontaine,
"MULTIPOINT ((5.79116939329493 45.3151381643864))",PAIHYDRO0000002207450119,Fontaine,
"MULTIPOINT ((5.88715276363771 44.9832622404017))",PAIHYDRO0000000320273765,Fontaine,
"MULTIPOINT ((5.88796945364873 44.9830482273653))",PAIHYDRO0000002209656389,Fontaine,
"MULTIPOINT ((5.81503808541919 45.2260568633967))",PAIHYDRO0000002209678269,Fontaine,
"MULTIPOINT ((5.58433554929867 44.9551701639117))",PAIHYDRO0000002209679353,Fontaine,
"MULTIPOINT ((5.7512096677454 45.0044562856207))",PAIHYDRO0000002209692774,Fontaine,
"MULTIPOINT ((5.56011556154523 44.9945460346745))",PAIHYDRO0000002209679457,Source,Source de Fontbessou
"MULTIPOINT ((6.01677870483766 44.8812080769209))",PAIHYDRO0000000325768630,Lavoir,
"MULTIPOINT ((5.57050876393763 44.9120903263573))",PAIHYDRO0000002209679403,Fontaine,
"MULTIPOINT ((5.65968833793404 45.1217709276267))",PAIHYDRO0000002209716763,Citerne,
"MULTIPOINT ((5.61885892163619 44.9743721429071))",PAIHYDRO0000002209679449,Fontaine,
"MULTIPOINT ((5.55836572413799 45.044846640038))",PAIHYDRO0000000338764693,Fontaine,
"MULTIPOINT ((5.54827651714182 45.0425384954156))",PAIHYDRO0000002209679504,Fontaine,
"MULTIPOINT ((5.55769199946635 44.8644662869142))",PAIHYDRO0000002209679520,Source captée,
"MULTIPOINT ((5.55876051846821 44.8643434704486))",PAIHYDRO0000002209679521,Fontaine,
"MULTIPOINT ((5.58321031768374 44.8547563184168))",PAIHYDRO0000002209679522,Fontaine,
"MULTIPOINT ((5.67112452279921 44.8530794465004))",PAIHYDRO0000000320274599,Fontaine,
"MULTIPOINT ((5.58037496573736 44.8451988786036))",PAIHYDRO0000002209679397,Fontaine,
"MULTIPOINT ((5.60869536277119 44.8320305178655))",PAIHYDRO0000002209679653,Fontaine,
"MULTIPOINT ((5.64246339009437 45.0270448888386))",PAIHYDRO0000002209679667,Source,Source de l'Échaillon
"MULTIPOINT ((5.64618238543539 45.0268430239902))",PAIHYDRO0000002209679668,Fontaine,
"MULTIPOINT ((5.65852352642869 44.9826451479974))",PAIHYDRO0000002209679669,Fontaine,
"MULTIPOINT ((6.21735916024156 45.1159899591195))",PAIHYDRO0000000348248848,Cascade,
"MULTIPOINT ((5.74020473775053 45.1013084552104))",PAIHYDRO0000002005869548,Fontaine,
"MULTIPOINT ((5.84014682559867 44.8278545253868))",PAIHYDRO0000000320275436,Fontaine,
"MULTIPOINT ((6.09053503480434 44.8687650011586))",PAIHYDRO0000000320274473,Lavoir,
"MULTIPOINT ((5.55538512478025 45.011298846538))",PAIHYDRO0000000332220491,Fontaine,Fontaine de l'Ours
"MULTIPOINT ((5.87165477364795 45.2916780316814))",PAIHYDRO0000000333915965,Cascade,
"MULTIPOINT ((5.36450590230443 45.075736002473))",PAIHYDRO0000000336196645,Point d'eau,
"MULTIPOINT ((5.47981905739244 45.0354624022634))",PAIHYDRO0000000336500301,Source,
"MULTIPOINT ((5.99989867322815 45.2382621076324))",PAIHYDRO0000000338607945,Source captée,
"MULTIPOINT ((5.86968783905675 45.2176588747287))",PAIHYDRO0000000338607987,Source captée,
"MULTIPOINT ((5.58985864799468 44.779985578243))",PAIHYDRO0000000339241614,Source,
"MULTIPOINT ((5.93333179692827 45.2023724528626))",PAIHYDRO0000000007458279,Source,Fontaine du Berland
"MULTIPOINT ((5.87172678138448 45.1462247125368))",PAIHYDRO0000000007458385,Source,Source du Rat
"MULTIPOINT ((6.049841760606 45.0780839956089))",PAIHYDRO0000000007458480,Source,Sources des Gouteaux
"MULTIPOINT ((5.83160086165133 45.0894445511062))",PAIHYDRO0000000007458484,Source,Source Bourdin
"MULTIPOINT ((6.15238072833051 44.966804658761))",PAIHYDRO0000000007458632,Cascade,Cascade de Lanchâtra
"MULTIPOINT ((6.07269128368639 44.981080053471))",PAIHYDRO0000002005858375,Fontaine,
"MULTIPOINT ((6.07826238088154 44.9884759171035))",PAIHYDRO0000002005858374,Fontaine,
"MULTIPOINT ((5.85887151800019 45.2914271268608))",PAIHYDRO0000000329052024,Fontaine,
"MULTIPOINT ((5.97969728932947 45.3432187720937))",PAIHYDRO0000000331578108,Fontaine,
"MULTIPOINT ((5.561701530982 44.9750098395053))",PAIHYDRO0000000332220493,Source,
"MULTIPOINT ((5.75822827692664 44.9497958690786))",PAIHYDRO0000000332256930,Fontaine,
"MULTIPOINT ((5.75915002387028 44.9498612813986))",PAIHYDRO0000000332256931,Fontaine,
"MULTIPOINT ((5.76156719225877 44.9505372985741))",PAIHYDRO0000000332256932,Lavoir,
"MULTIPOINT ((5.80471620005907 45.1723383608168))",PAIHYDRO0000000332342703,Fontaine,
"MULTIPOINT ((5.6132723567107 44.8516886825959))",PAIHYDRO0000000333269261,Source captée,
"MULTIPOINT ((5.56346849068105 44.8767390399684))",PAIHYDRO0000000333269248,Source,
