WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.52706935400623 45.0248166889398))",TRANCABL0000000007469934,Transport par cable,Téléski,téléski rambin ii
"MULTIPOINT ((6.20408183118851 44.9971069605906))",TRANCABL0000000007469848,Transport par cable,"Télécabine, téléphérique",ascenceur incliné du glacier
"MULTIPOINT ((5.74677799630448 45.3052998581623))",TRANCABL0000000007469637,Transport par cable,Télésiège,télésiège du charmant som
"MULTIPOINT ((6.13183050060223 45.0119637408042))",TRANCABL0000000007469882,Transport par cable,Télésiège,télésiège l'alpette
"MULTIPOINT ((5.80253525561231 45.3164136500199))",TRANCABL0000000256712099,Transport par cable,Téléski,bambis
"MULTIPOINT ((5.76821003373612 45.2903493194835))",TRANCABL0000000007469636,Transport par cable,Téléski,téléski de l'hôtel
"MULTIPOINT ((5.84160049288948 45.3672625307314))",TRANCABL0000000007469617,Transport par cable,Téléski,téléski de la sauterelle
"MULTIPOINT ((5.54750621511331 44.892697742258))",TRANCABL0000000296052060,Transport par cable,Téléski,téléski des bessards 2
"MULTIPOINT ((6.01588040825166 45.2643156147689))",TRANCABL0000000007469665,Transport par cable,Télésiège,télécombi du grand cerf
"MULTIPOINT ((5.77660164250809 45.2562135729435))",TRANCABL0000000007469673,Transport par cable,Téléski,la combe
"MULTIPOINT ((5.98084645578504 45.0309067510389))",TRANCABL0000002005829730,Transport par cable,Téléski,téléski du clot de la mure
"MULTIPOINT ((6.10077211131643 45.1540784676322))",TRANCABL0000000296503565,Transport par cable,Téléski,téléski de mont frais ii
"MULTIPOINT ((6.10077211131643 45.1540784676322))",TRANCABL0000000296503565,Transport par cable,Téléski,téléski de montfrais ii
"MULTIPOINT ((6.12701941202002 45.033061042406))",TRANCABL0000000007469863,Transport par cable,Télésiège,télésiège de mont-de-lans
"MULTIPOINT ((6.07060271604684 45.0985907262488))",TRANCABL0000000347988564,Transport par cable,Télésiège,télémix des jeux
"MULTIPOINT ((6.2219168027464 44.9979443520015))",TRANCABL0000000007469861,Transport par cable,Téléski,téléski de muretouse
"MULTIPOINT ((5.99945425366277 45.2518370708543))",TRANCABL0000000221462237,Transport par cable,Téléski,téléski la piscine
"MULTIPOINT ((6.20953899143381 44.9974146020311))",TRANCABL0000000324174996,Transport par cable,Téléski,téléski du dôme nord
"MULTIPOINT ((6.20953899143381 44.9974146020311))",TRANCABL0000000324174996,Transport par cable,Téléski,dome nord
"MULTIPOINT ((5.76283310374278 45.2968243570688))",TRANCABL0000000007469635,Transport par cable,Téléski,téléski de la pinéa
"MULTIPOINT ((6.07552406835251 45.0915437162587))",TRANCABL0000000357247223,Transport par cable,Télésiège,télémix rifnel express
"MULTIPOINT ((5.52520377328162 45.0278110876887))",TRANCABL0000000007469935,Transport par cable,Téléski,téléski rambin i
"MULTIPOINT ((6.16675827255011 45.0041960854941))",TRANCABL0000000327489678,Transport par cable,Télésiège,le sautet
"MULTIPOINT ((6.1726337100002 44.992713543345))",TRANCABL0000000301532346,Transport par cable,Téléski,envers
"MULTIPOINT ((6.12653854888839 45.011466499683))",TRANCABL0000002000209731,Transport par cable,Téléski,téléski des limaçons
"MULTIPOINT ((6.12585123671275 45.0086212689689))",TRANCABL0000002008274984,Transport par cable,Téléski,orée des pistes
"MULTIPOINT ((5.97098724186329 45.0169234574235))",TRANCABL0000002008274982,Transport par cable,Téléski,baby
"MULTIPOINT ((5.52656909515501 45.0279737868019))",TRANCABL0000000007469936,Transport par cable,Téléski,ribambelle
"MULTIPOINT ((6.12889324249867 45.0081401811804))",TRANCABL0000000296096409,Transport par cable,Téléski,coolidge 2
"MULTIPOINT ((5.56928465842909 45.0298634434151))",TRANCABL0000000007469916,Transport par cable,"Télécabine, téléphérique",télécabine cote 2000
"MULTIPOINT ((6.11891627463999 45.0166336767841))",TRANCABL0000000007469862,Transport par cable,Télésiège,télésiège de la côte
"MULTIPOINT ((5.57421039915608 45.0388501463119))",TRANCABL0000002003158982,Transport par cable,Téléski,téléski de font mirey
"MULTIPOINT ((5.57421039915608 45.0388501463119))",TRANCABL0000002003158982,Transport par cable,Téléski,téléski ok technic
"MULTIPOINT ((6.22442018386103 44.9974167412695))",TRANCABL0000002008274990,Transport par cable,Téléski,le col
"MULTIPOINT ((5.88685710277648 45.1286257456714))",TRANCABL0000002008826897,Transport par cable,Télésiège,téléski de casserousse
"MULTIPOINT ((5.88685710277648 45.1286257456714))",TRANCABL0000002008826897,Transport par cable,Télésiège,téléski de casse rousse
"MULTIPOINT ((5.88685710277648 45.1286257456714))",TRANCABL0000002008826897,Transport par cable,Télésiège,télésiège de casserousse
"MULTIPOINT ((6.01862303368893 45.2472209095094))",TRANCABL0000000007469671,Transport par cable,Télésiège,télésiège des chamois
"MULTIPOINT ((6.08532628833109 45.078834161465))",TRANCABL0000000296503585,Transport par cable,Télésiège,télésiège de fontfroide
"MULTIPOINT ((6.05374571588062 45.3316655146138))",TRANCABL0000002008262777,Transport par cable,Téléski,téléski des sources
"MULTIPOINT ((5.60988015353301 45.1159011833506))",TRANCABL0000000296053371,Transport par cable,Téléski,téléski du grand jassinet
"MULTIPOINT ((5.54730314590009 44.8935563731652))",TRANCABL0000000296052072,Transport par cable,Téléski,téléski du pras 1
"MULTIPOINT ((6.07897445710514 45.1574261357554))",TRANCABL0000000007459325,Transport par cable,"Télécabine, téléphérique",téléphérique vaujany-alpette
"MULTIPOINT ((6.0028873733436 45.2505148841505))",TRANCABL0000000007459209,Transport par cable,Téléski,téléski du plan 1
"MULTIPOINT ((6.17452839138552 45.0141517014414))",TRANCABL0000002207383282,Transport par cable,"Télécabine, téléphérique",télécabine de pierre grosse
"MULTIPOINT ((6.10378810800316 45.1182478517111))",TRANCABL0000000007469716,Transport par cable,"Télécabine, téléphérique",téléphérique du pic blanc
"MULTIPOINT ((5.79570502193685 45.20351231594))",ROUTNOMM0000000338947081,Route,Voie verte,vv4
"MULTIPOINT ((5.6283923657339 45.2289200147445))",ROUTNOMM0000000246496787,Route,Route nommée,draye de séblou
"MULTIPOINT ((5.57878249789297 44.9877647676777))",ROUTNOMM0000002209679463,Route,Route nommée,route forestière des dus
"MULTIPOINT ((5.69105749226014 45.3232365389658))",ROUTNOMM0000000246497489,Route,Route nommée,sentier de charminelle
"MULTIPOINT ((5.47177586134873 45.0455926970776))",ROUTNOMM0000000245592265,Route,Route nommée,route forestière du fouillet
"MULTIPOINT ((5.78964872093935 45.3207262754431))",ROUTNOMM0000000246498164,Route,Route nommée,chemin de saint-bruno
"MULTIPOINT ((5.48361203907071 45.1545827579814))",ROUTNOMM0000000245511748,Route,Route nommée,route des écouges
"MULTIPOINT ((5.66355854620284 45.0019081230711))",ROUTNOMM0000000246496967,Route,Route nommée,chemin de la crête
"MULTIPOINT ((5.72132695617079 45.1934537387369))",ROUTNOMM0000000338946456,Route,Voie verte,vv2
"MULTIPOINT ((5.59988132845015 45.022402802517))",ROUTNOMM0000000246486807,Route,Route nommée,route forestière des bordeaux
"MULTIPOINT ((5.59348842032009 45.0279184172353))",ROUTNOMM0000000246486858,Route,Route nommée,sentier du périmètre
"MULTIPOINT ((6.03339648572897 45.0437361254753))",ROUTNOMM0000000246497409,Route,Route nommée,chemin de ville noire
"MULTIPOINT ((5.64491725313599 45.1586137846009))",ROUTNOMM0000000246498100,Route,Route nommée,sentier de la vie
"MULTIPOINT ((5.71765764050655 44.7280035024103))",ROUTNOMM0000000245684441,Route,Route nommée,sentier de ronde
"MULTIPOINT ((5.42824602397879 45.1060982133194))",ROUTNOMM0000000339093763,Route,Route nommée,route forestière des croisettes
"MULTIPOINT ((5.42084249513156 45.0943152517028))",ROUTNOMM0000000339093764,Route,Route nommée,route forestière de pra l'étang
"MULTIPOINT ((5.41096747378035 45.178942150094))",ROUTNOMM0000000339022651,Route,Route nommée,route du bac
"MULTIPOINT ((5.449909142139 45.189254780129))",ROUTNOMM0000000342975519,Route,Route nommée,grande draie
"MULTIPOINT ((5.49164437932831 45.1816051641846))",ROUTNOMM0000000339023613,Route,Route nommée,chemin du malade
"MULTIPOINT ((5.54526478500676 45.0812830044785))",ROUTNOMM0000000246496964,Route,Route nommée,chemin du purgatoire
"MULTIPOINT ((5.50176444469428 45.0384549344798))",ROUTNOMM0000000245585863,Route,Route nommée,route forestière des charbonnières
"MULTIPOINT ((5.4998163990502 45.0542642467476))",ROUTNOMM0000000245585810,Route,Route nommée,route forestière pison
"MULTIPOINT ((5.45569864622521 45.1273294925548))",ROUTNOMM0000000339032026,Route,Route nommée,route forestière du mont noir
"MULTIPOINT ((5.47885974071289 45.0633140255491))",ROUTNOMM0000000245585829,Route,Route nommée,route forestière de la grande brèche
"MULTIPOINT ((5.49427597927296 45.0372329700859))",ROUTNOMM0000000245585832,Route,Route nommée,route forestière de malaterre
"MULTIPOINT ((5.49672146364314 45.0604386615945))",ROUTNOMM0000000245585815,Route,Route nommée,route forestière de château julien
"MULTIPOINT ((5.50641958309161 45.1227407422126))",ROUTNOMM0000000339054260,Route,Route nommée,route forestière des murailles
"MULTIPOINT ((5.49551749671221 45.1091869339898))",ROUTNOMM0000000245585767,Route,Route nommée,chemin des abeilles
"MULTIPOINT ((5.50325348961004 45.1354914385764))",ROUTNOMM0000000339054259,Route,Route nommée,route forestière de pertuson
"MULTIPOINT ((5.51130542893006 45.0462215761202))",ROUTNOMM0000000245592263,Route,Route nommée,route forestière galmiche
"MULTIPOINT ((5.51273998507669 45.1616536279573))",ROUTNOMM0000000245511752,Route,Route nommée,sentier des cavales
"MULTIPOINT ((5.51972467677111 45.1130908192186))",ROUTNOMM0000000245585765,Route,Route nommée,route forestière du cray
"MULTIPOINT ((5.52369496230152 45.1109677654249))",ROUTNOMM0000000245557519,Route,Route nommée,route forestière des narces
"MULTIPOINT ((5.54269336778758 45.1153944173467))",ROUTNOMM0000000245554204,Route,Route nommée,chemin de chabaud
"MULTIPOINT ((5.54805999536931 45.1140539087788))",ROUTNOMM0000000246496962,Route,Route nommée,route forestière de serragnet
"MULTIPOINT ((5.59221690668423 45.2069174134563))",ROUTNOMM0000000338787627,Route,Route nommée,sentier des génisses
"MULTIPOINT ((5.53366950161364 45.2033982395124))",ROUTNOMM0000000245550123,Route,Route nommée,sentier de pierre taillée
"MULTIPOINT ((5.54626103450778 45.1859967574181))",ROUTNOMM0000000245550115,Route,Route nommée,route forestière de gève
"MULTIPOINT ((5.54072985196524 45.2004720838981))",ROUTNOMM0000000245550118,Route,Route nommée,route forestière des épérières
"MULTIPOINT ((5.53695001453925 45.1991463483765))",ROUTNOMM0000000245550124,Route,Route nommée,route forestière de nave
"MULTIPOINT ((5.55980239907551 45.2231813325724))",ROUTNOMM0000000246496785,Route,Route nommée,route forestière du cyclone
"MULTIPOINT ((5.59244009960648 45.022865555094))",ROUTNOMM0000000246486783,Route,Route nommée,sentier de la pierre des deux heures
"MULTIPOINT ((5.57949875231093 45.1388394354047))",ROUTNOMM0000000246496963,Route,Route nommée,chemin perrin
"MULTIPOINT ((5.59340395137206 45.0220097993691))",ROUTNOMM0000000246486768,Route,Route nommée,sentier des bordeaux
"MULTIPOINT ((5.65601407244724 45.1010114481768))",ROUTNOMM0000000246487277,Route,Route nommée,chemin de la garde
"MULTIPOINT ((5.59146873307983 45.1065380561962))",ROUTNOMM0000000338740010,Route,Route nommée,route forestière des fayolles
"MULTIPOINT ((5.61755982023734 45.2938942110603))",ROUTNOMM0000000338946453,Route,Voie verte,vv8
"MULTIPOINT ((5.6067119604441 45.0670706405427))",ROUTNOMM0000000246486868,Route,Route nommée,sentier des deux cols
"MULTIPOINT ((5.60406128020349 45.0882042989445))",ROUTNOMM0000000338740041,Route,Route nommée,chemin des anciens
"MULTIPOINT ((5.6232012630985 45.0860679778192))",ROUTNOMM0000000246487182,Route,Route nommée,sentier du pas de l'ane
"MULTIPOINT ((5.59835122030776 45.2389752237013))",ROUTNOMM0000000246496961,Route,Route nommée,chemin des bœufs
"MULTIPOINT ((5.63917655254696 45.0858015371922))",ROUTNOMM0000000246487183,Route,Route nommée,chemin du marchand
"MULTIPOINT ((5.65165329700397 44.9925053230566))",ROUTNOMM0000000354568106,Route,Route nommée,autoroute du trièves
"MULTIPOINT ((5.63887857865944 45.1107464369219))",ROUTNOMM0000000338764421,Route,Route nommée,sentier du périmètre
"MULTIPOINT ((5.57914410669303 45.1896922254155))",ROUTNOMM0000000246496715,Route,Route nommée,sentier des feneys
"MULTIPOINT ((5.57681671683876 45.1858622090755))",ROUTNOMM0000000246496691,Route,Route nommée,sentier des combettes
"MULTIPOINT ((5.58019171013683 45.1851797421246))",ROUTNOMM0000000246493550,Route,Route nommée,route forestière barthélemy
"MULTIPOINT ((5.58883215032571 45.1936805813552))",ROUTNOMM0000000246496719,Route,Route nommée,route forestière de la molière
"MULTIPOINT ((5.60181274206875 45.2402748699146))",ROUTNOMM0000000246496786,Route,Route nommée,chemin de fontrasset
"MULTIPOINT ((5.69952265026551 44.912405447024))",ROUTNOMM0000000246498132,Route,Route nommée,route forestière de marcieu
"MULTIPOINT ((5.6837412960977 45.2077966762607))",ROUTNOMM0000000338946451,Route,Voie verte,vv1
"MULTIPOINT ((5.68398864825636 45.2076132454356))",ROUTNOMM0000000338946452,Route,Voie verte,vv5
"MULTIPOINT ((5.71104446937717 45.2330683741438))",ROUTNOMM0000000246497413,Route,Route nommée,sentier des quatre couloirs
"MULTIPOINT ((5.70301835574076 45.3624441760008))",ROUTNOMM0000000246498163,Route,Route nommée,sentier de l'état
"MULTIPOINT ((5.73781411522661 45.2938771706406))",ROUTNOMM0000000246489726,Route,Route nommée,sentier vermorel
"MULTIPOINT ((5.73402995237276 45.3634967928814))",ROUTNOMM0000000246497940,Route,Route nommée,chemin de none
"MULTIPOINT ((5.75047440855103 45.3328134862307))",ROUTNOMM0000000246497904,Route,Route nommée,sentier de la cochette
"MULTIPOINT ((5.77173530831413 45.4036736510931))",ROUTNOMM0000000229699176,Route,Route nommée,sentier de la vierge
"MULTIPOINT ((5.88976212851297 45.1504873915048))",ROUTNOMM0000000246498154,Route,Route nommée,route de la gâte
"MULTIPOINT ((5.87230376496345 44.7635309216917))",ROUTNOMM0000000245126967,Route,Route nommée,route forestière du sapey
"MULTIPOINT ((5.96397848866319 44.7842947165726))",ROUTNOMM0000002007669684,Route,Route nommée,route forestière de l'ubac
"MULTIPOINT ((5.8607306939669 45.0834684233509))",ROUTNOMM0000000246497414,Route,Route nommée,route forestière de fontroide
"MULTIPOINT ((5.85089014777379 45.1263058048951))",ROUTNOMM0000000246497416,Route,Route nommée,chemin naclard
"MULTIPOINT ((5.86153561780073 45.108789872035))",ROUTNOMM0000000246497433,Route,Route nommée,chemin rouast
"MULTIPOINT ((5.83386128140647 45.0888726261871))",ROUTNOMM0000000245954517,Route,Route nommée,chemin vernet
"MULTIPOINT ((5.86040407759265 45.0430488893149))",ROUTNOMM0000000246486674,Route,Route nommée,chemin eyriey
"MULTIPOINT ((5.86380113576184 45.0324967162522))",ROUTNOMM0000000246498104,Route,Route nommée,chemin bonniot
"MULTIPOINT ((5.85041451209556 45.1179054195023))",ROUTNOMM0000000246497417,Route,Route nommée,chemin d'aplomb
"MULTIPOINT ((5.78916789550722 45.3711730668428))",ROUTNOMM0000000246496968,Route,Route nommée,chemin du pavé
"MULTIPOINT ((5.81335549878604 45.374193707469))",ROUTNOMM0000000246497083,Route,Route nommée,sentier des moutons
"MULTIPOINT ((5.93013624860082 44.8769616587337))",ROUTNOMM0000000245132473,Route,Route nommée,sentier des pères
"MULTIPOINT ((5.94849866530546 45.3330762810301))",ROUTNOMM0000000246498210,Route,Route nommée,chemin de l'empereur
"MULTIPOINT ((5.86780838596117 45.0399302225237))",ROUTNOMM0000000246486508,Route,Route nommée,chemin bégoud
"MULTIPOINT ((5.88671010262814 45.0680859542368))",ROUTNOMM0000000246497436,Route,Route nommée,piste de l'atay
"MULTIPOINT ((5.95462808196045 45.1037398143285))",ROUTNOMM0000000246493439,Route,Route nommée,sentier mengin
"MULTIPOINT ((5.87885290152142 45.1606995138348))",ROUTNOMM0000000246498155,Route,Route nommée,route forestière de montrond
"MULTIPOINT ((6.03887493286716 45.0517493571772))",ROUTNOMM0000000338279438,Route,Route nommée,chemin du plan
"MULTIPOINT ((6.01231527920412 45.1093489403148))",ROUTNOMM0000000338248244,Route,Route nommée,chemin de baptiston
"MULTIPOINT ((5.99261014309963 45.074677793643))",ROUTNOMM0000002005844273,Route,Voie verte,chemin d'oulles
"MULTIPOINT ((6.00484034317513 45.1344964403602))",ROUTNOMM0000000246498103,Route,Route nommée,chemin ferret
"MULTIPOINT ((6.00703840595854 45.1315555984859))",ROUTNOMM0000000246498211,Route,Route nommée,chemin de chabotte
"MULTIPOINT ((6.01468123961753 45.0913116241024))",ROUTNOMM0000000246498161,Route,Route nommée,chemin de l'ordre
"MULTIPOINT ((6.01347652183837 45.0994987475078))",ROUTNOMM0000000246498160,Route,Route nommée,chemin de priole
"MULTIPOINT ((6.02443874774206 45.1260813468108))",ROUTNOMM0000000246498099,Route,Route nommée,chemin de saint-jean
"MULTIPOINT ((6.02380200038217 44.8686498416261))",ROUTNOMM0000000245126985,Route,Route nommée,chemin des troupeaux
"MULTIPOINT ((6.02198098875875 44.8865509850778))",ROUTNOMM0000000245132479,Route,Route nommée,sentier du facteur
"MULTIPOINT ((6.04013169309843 44.8671378396381))",ROUTNOMM0000000356600152,Route,Route nommée,ancien canal de la douy
"MULTIPOINT ((6.03042397689215 45.153473557715))",ROUTNOMM0000000246498162,Route,Route nommée,chemin des bœufs
"MULTIPOINT ((6.03680656128221 45.0483033972428))",ROUTNOMM0000000246497408,Route,Route nommée,chemin du paradis
"MULTIPOINT ((6.04818487279004 45.1225791192531))",ROUTNOMM0000000246498131,Route,Route nommée,chemin des blaches
"MULTIPOINT ((6.057734253955 45.1147593585146))",ROUTNOMM0000000229692904,Route,Route nommée,chemin des combes
"MULTIPOINT ((6.09870495780441 44.8741344126673))",ROUTNOMM0000000356600153,Route,Route nommée,ancien canal des charmettes
"MULTIPOINT ((6.06645791597132 45.1433534973491))",ROUTNOMM0000000229690215,Route,Route nommée,chemin de la rompure
"MULTIPOINT ((5.59163404922713 45.0450474853873))",ROUTNOMM0000000246486867,Route,Route nommée,sentier péronnard
"MULTIPOINT ((6.06747481535634 45.1636315916302))",ROUTNOMM0000000229692775,Route,Route nommée,chemin des escaliers
"MULTIPOINT ((6.08321186339269 45.0337984010021))",ROUTNOMM0000000229690391,Route,Route nommée,chemin de la cheminée
"MULTIPOINT ((6.10612468990573 45.0529481992396))",ROUTNOMM0000000229699039,Route,Route nommée,chemin du lauzat
"MULTIPOINT ((6.11119841980931 45.0834679443166))",ROUTNOMM0000000229641058,Route,Route nommée,rampe des mules
"MULTIPOINT ((6.09585612472546 45.3751363276061))",ROUTNOMM0000000229690389,Route,Route nommée,chemin des douaniers
"MULTIPOINT ((6.10085876805828 45.4239582066487))",ROUTNOMM0000000229648479,Route,Route nommée,chemin des pupines
"MULTIPOINT ((6.11945808046075 45.3857232080675))",ROUTNOMM0000000229698684,Route,Route nommée,route forestière du pas du bœuf
"MULTIPOINT ((5.51750823643079 45.09673267939))",ROUTNOMM0000000339093957,Route,Route nommée,route forestière de l'alpe
"MULTIPOINT ((6.29141221128778 44.9760436046545))",ROUTNOMM0000000245132480,Route,Route nommée,sentier de la gandolière
"MULTIPOINT ((5.75030570518436 45.3605826086399))",ROUTNOMM0000000246497922,Route,Route nommée,sentier de la galère
"MULTIPOINT ((6.10064453338584 45.0847389731117))",ROUTNOMM0000002150475160,Route,Route nommée,la voie de brande
"MULTIPOINT ((5.50723064222549 45.0606394892109))",ROUTNOMM0000000245585828,Route,Route nommée,chemin de croix de valchevrière
"MULTIPOINT ((6.00375955507223 45.1083589222569))",ROUTNOMM0000002150475096,Route,Route nommée,ancienne voie romaine
"MULTIPOINT ((5.59892223571074 45.0283114790899))",ROUTNOMM0000000246486835,Route,Route nommée,piste du col vert
"MULTIPOINT ((5.60557345649747 45.0057315472066))",ROUTNOMM0000000246496966,Route,Route nommée,chemin de talerand
"MULTIPOINT ((5.59916923862626 45.0122639616047))",ROUTNOMM0000000246496965,Route,Route nommée,route forestière de chaussonneyre
"MULTIPOINT ((5.60048510033041 45.0751322261399))",ROUTNOMM0000000246487184,Route,Route nommée,sentier gobert
"MULTIPOINT ((5.82283346646731 45.3651485786222))",ROUTNOMM0000000246497087,Route,Route nommée,sentier racapé
"MULTIPOINT ((5.75618280329218 45.3465077909245))",ROUTNOMM0000000246497920,Route,Route nommée,route forestière de la charmette
"MULTIPOINT ((5.749010098007 45.370393823379))",ROUTNOMM0000000246498098,Route,Route nommée,route du désert
"MULTIPOINT ((5.7413330806651 45.1916344162309))",ROUTNOMM0000000338946455,Route,Voie verte,vv3
"MULTIPOINT ((5.6888237782378 45.1433123752223))",ROUTNOMM0000002207138868,Route,Voie verte,v64
"MULTIPOINT ((5.70031972248012 45.1598848517846))",ROUTNOMM0000000338946019,Route,Voie verte,vv6
"MULTIPOINT ((5.58127770554838 45.2072320912089))",ROUTNOMM0000000338787626,Route,Route nommée,sentier de plénouze
"MULTIPOINT ((5.50515820637864 45.1190710746867))",ROUTNOMM0000000245585766,Route,Route nommée,route forestière du vachat
"MULTIPOINT ((5.58693528808852 45.2200769066791))",ROUTNOMM0000000246496731,Route,Route nommée,route forestière des feneys
"MULTIPOINT ((5.86427345975442 45.1331905933712))",ROUTNOMM0000000338245086,Route,Route nommée,sentier d'aplomb
"MULTIPOINT ((5.43545746585967 45.1127295303232))",ROUTNOMM0000002205407148,Route,Route nommée,route forestière des quatres chemins
"MULTIPOINT ((5.52237061585448 44.9395102127034))",ROUTNOMM0000000341567320,Route,Route nommée,le ranc traversier
"MULTIPOINT ((5.4965424517118 45.1035381750409))",ROUTNOMM0000002205554302,Route,Route nommée,route forestière des abeilles
"MULTIPOINT ((5.68527415107444 45.2088481618047))",ROUTNOMM0000000338947119,Route,Voie verte,vv7
"MULTIPOINT ((5.50110787281208 45.048952728808))",ROUTNOMM0000000245585833,Route,Route nommée,route forestière de la grande allée
"MULTIPOINT ((5.84110361373979 45.4126017313527))",ROUTNOMM0000000315845984,Route,Route nommée,circuit du château
"MULTIPOINT ((6.01350961874632 45.1056583661552))",ROUTNOMM0000000338248245,Route,Route nommée,chemin des argentiers
"MULTIPOINT ((5.44612543938047 45.1899224064882))",ROUTNOMM0000000339146845,Route,Route nommée,draie des fontenettes
"MULTIPOINT ((5.62305259550904 45.1589966605501))",ROUTNOMM0000000338651922,Route,Route nommée,route du bois des mûres
"MULTIPOINT ((5.68054241245592 45.1791741563951))",ROUTNOMM0000000246490917,Route,Route nommée,chemin du génie
"MULTIPOINT ((6.17050533267059 45.0729017424227))",ROUTNOMM0000002207383516,Route,Route nommée,voie du tetas
"MULTIPOINT ((5.57281005493117 45.2230356194364))",ROUTNOMM0000000246496779,Route,Route nommée,route forestière de la grande brèche
"MULTIPOINT ((5.74200270165855 45.3465857578833))",ROUTNOMM0000000246497921,Route,Route nommée,chemin de la petite vache
"MULTIPOINT ((5.72573867042258 45.3724664353393))",ROUTNOMM0000000246498081,Route,Route nommée,sentier du folatier
"MULTIPOINT ((6.03644733208277 45.125295383402))",ROUTNOMM0000002206996332,Route,Voie verte,voie verte de l'oisans
"MULTIPOINT ((5.88772394322779 44.8344523629998))",ROUTNOMM0000000008100660,Route,Route nommée,route napoléon
"MULTIPOINT ((6.21338246482629 44.9964025106544))",VOIEFERR0000000320312715,Voie ferrée,,funiculaire du dôme express
"MULTIPOINT ((5.89328366943529 45.3047154122971))",VOIEFERR0000000320312678,Voie ferrée,,funiculaire de saint-hilaire-du-touvet
