WKT,name,id,main_waypoint_id,activities,route_types,waypoints
"MULTILINESTRING ((6.26366009599999 44.9525907099959,6.26443711099999 44.9533378009959,6.26474991700001 44.9540371579959,6.26489935700001 44.9545565609959))",pilar de tarin rouge,55103,39694,[mountain_climbing],[traverse],"[39694, 104170, 106909, 107173]"
"MULTILINESTRING ((6.1062024 44.930729,6.1067444 44.9310257,6.1072728 44.9314931,6.108291 44.932225,6.1086 44.932665,6.108748 44.932756,6.108925 44.933741,6.108054 44.935132,6.108388 44.935569,6.10861 44.936104,6.108728 44.937105,6.108741 44.938124,6.108677 44.938628,6.107887 44.93946,6.107254 44.939727,6.107057 44.940222,6.107245 44.940715,6.107193 44.941211,6.106404 44.941979,6.105784 44.94221,6.105282 44.942588,6.10529 44.943579,6.105409 44.9441,6.10541 44.944697,6.105699 44.945809,6.105757 44.946371,6.10593 44.946867,6.106099 44.947921,6.106137 44.948505,6.106016 44.949016,6.105754 44.949209,6.105018 44.949092,6.104406 44.949275,6.104452 44.949914,6.1038 44.950185,6.103706 44.950413,6.103357 44.950752,6.103126 44.951222,6.102496 44.950883,6.102116 44.951329,6.101517 44.951639,6.100527 44.952497,6.099978 44.952847,6.099626 44.953275,6.099377 44.953728,6.098736 44.953919,6.098351 44.953873,6.098076 44.953912,6.09809 44.953261,6.097399 44.953218,6.097335 44.952975))",Arête NE par le Glacier de la Muzelle (voie normale),55128,39670,"[mountain_climbing, snow_ice_mixed]",[return_same_way],"[37684, 39670, 104098, 115496]"
"MULTILINESTRING ((6.2153447 44.934545199996,6.2153252 44.9345900999959,6.2148227 44.9346170999959,6.2146466 44.9347787999959,6.2139418 44.9358746999959))",Paravalanche,55133,40639,[rock_climbing],[return_same_way],"[40639, 108678]"
"MULTILINESTRING ((5.84984885659999 45.3113396512959,5.851228008 45.3114537152959))",Poussez pas derrière,55230,133700,[rock_climbing],[loop],"[104295, 133700]"
"MULTILINESTRING ((6.199467 44.93574,6.19946 44.93586,6.199905 44.935751,6.200404 44.935765,6.200102 44.935974,6.200056 44.936124,6.200551 44.936066,6.200517 44.936109,6.200649 44.936127,6.200759 44.936251,6.200779 44.936369,6.200448 44.936557,6.200324 44.936803,6.200226 44.936832,6.200294 44.936885,6.200161 44.937071,6.19780959562171 44.934030872375,6.199559 44.937601,6.199468 44.937898,6.19933 44.937971,6.198971 44.938431,6.198084 44.93848,6.19784 44.938563,6.19708 44.939322,6.197019 44.93961,6.196845 44.939849,6.196873 44.940016,6.196314 44.940893,6.19623 44.941142,6.195683 44.941557,6.195381 44.941593,6.195707 44.941563,6.195897 44.941337,6.195684 44.941555,6.195715 44.941681,6.195675 44.941664,6.195783 44.941653,6.195787 44.941766,6.196305 44.94162,6.195782 44.941993,6.195913 44.942172,6.196092 44.942256,6.196265 44.94185,6.196254 44.941759,6.196115 44.941738,6.19589 44.941922,6.195145 44.942174,6.195105 44.942276,6.195196 44.942292,6.195161 44.942632,6.195231 44.942581,6.195282 44.942754,6.194992 44.943002,6.194452 44.943935,6.194199 44.944052,6.194204 44.944185,6.194036 44.94447,6.19381 44.944621,6.193701 44.944776,6.193677 44.94497,6.193955 44.944853,6.193859 44.945023,6.194218 44.944837,6.194229 44.94497,6.194093 44.945227,6.194446 44.945049,6.194458 44.945295,6.194346 44.945432,6.19468 44.945283,6.194512 44.94554,6.194434 44.945986,6.194547 44.947112,6.194497 44.947402,6.194619 44.947832,6.194554 44.947907,6.194626 44.948129,6.194552 44.948206,6.19458 44.948312,6.194505 44.948489,6.194523 44.949021,6.194607 44.949128,6.194828 44.948954,6.194887 44.949423,6.19482 44.949606,6.195365 44.949194,6.195348 44.949417,6.195397 44.949443,6.195508 44.949304,6.195472 44.949915,6.195546 44.950003,6.195722 44.950829,6.195851 44.950962,6.195846 44.951055,6.195631 44.9513,6.19563 44.951404,6.195763 44.951323,6.195636 44.951632,6.195819 44.951555,6.19578 44.951659,6.196093 44.951423,6.196017 44.952009,6.196235 44.951855,6.196228 44.951908,6.196633 44.951568,6.196619 44.951844,6.196948 44.951585,6.197 44.951589,6.196974 44.95179,6.197037 44.951841,6.197366 44.951597,6.197282 44.951738,6.19736 44.951879,6.197593 44.951663,6.197665 44.952032,6.197579 44.952362,6.197637 44.952407,6.197728 44.952332,6.197711 44.952469,6.198139 44.952221,6.198089 44.952432,6.198169 44.952371,6.198227 44.952394,6.198216 44.952555,6.19835 44.952441,6.198322 44.952659,6.198531 44.952594,6.198458 44.952752,6.198761 44.952606,6.198594 44.952939,6.19866 44.952954,6.198799 44.952854,6.198853 44.952877,6.198772 44.953077,6.198923 44.952983,6.198757 44.953186,6.198904 44.95317,6.198957 44.953432,6.198916 44.953678,6.199224 44.953424,6.199158 44.954048,6.19924 44.954222,6.19933 44.954265,6.199455 44.954031,6.199616 44.954297,6.199758 44.95441,6.199835 44.954787,6.199949 44.954962,6.199911 44.955031,6.200358 44.955398,6.200246 44.955674,6.200061 44.955872,6.200142 44.95633,6.2 44.95665,6.200128 44.957429,6.200026 44.957634,6.199638 44.957997,6.198798 44.958149,6.199567 44.958538,6.200132 44.958699,6.200483 44.958667,6.200477 44.95862,6.200547 44.958678,6.200763 44.958667,6.200973 44.95858,6.201428 44.958158,6.201442 44.958631,6.201611 44.958531,6.201856 44.95825,6.202009 44.958176,6.201924 44.958312,6.201975 44.958346,6.202333 44.958148,6.202283 44.958509,6.202484 44.958481,6.202489 44.958429,6.202909 44.958285,6.202966 44.958222,6.20304 44.958249,6.203022 44.958388,6.202889 44.958427,6.202758 44.958586,6.202736 44.959173,6.202807 44.959214,6.202961 44.959126,6.202927 44.959263,6.202966 44.959183,6.203081 44.959245,6.203311 44.959199,6.203835 44.959438,6.204258 44.959714,6.205751 44.959798,6.205774 44.959886,6.205872 44.959878,6.206603 44.960153,6.20724 44.960118,6.207432 44.960174,6.207579 44.960124,6.207594 44.960041,6.207521 44.959974,6.207572 44.959845,6.207938 44.959717,6.208065 44.959757,6.208338 44.959357,6.208655 44.959429,6.208774 44.959332,6.208815 44.959126,6.208943 44.958989,6.209157 44.959027,6.209242 44.958996,6.209256 44.958935,6.20949 44.958789,6.209672 44.958769,6.209752 44.958675,6.210102 44.958574,6.210378 44.958675,6.210597 44.958613,6.210884 44.958645,6.21087 44.958697,6.211019 44.958802,6.211399 44.958881,6.211628 44.958873,6.211888 44.959061,6.212002 44.959027,6.211942 44.959099,6.212216 44.959451,6.21255 44.959742,6.212841 44.95984,6.212804 44.959918,6.212883 44.960008,6.213051 44.960019,6.213733 44.960278,6.213951 44.960262,6.214059 44.960421,6.214201 44.960361,6.214287 44.960424,6.214561 44.960476,6.214658 44.960435,6.215183 44.960588,6.215109 44.960567,6.215246 44.960613,6.215326 44.960715,6.215904 44.960935,6.216333 44.961529,6.215796 44.960907,6.216011 44.96095,6.216195 44.961328,6.216471 44.96126,6.21658 44.961483,6.216589 44.961408,6.21667 44.961433,6.216704 44.961523,6.216732 44.961423,6.216742 44.961459,6.216798 44.961437,6.216974 44.961509,6.217102 44.961671,6.217173 44.961522,6.217363 44.961872,6.217313 44.961857,6.217345 44.961773,6.217392 44.961826,6.217482 44.961808,6.217536 44.961898,6.217557 44.961815,6.217583 44.961905,6.217614 44.96185,6.21776 44.961981,6.217723 44.961928,6.218262 44.962089,6.218194 44.962116,6.2183 44.962193,6.218403 44.96219,6.218414 44.962251,6.218351 44.962222,6.218438 44.962213,6.218423 44.962267,6.218424 44.9622,6.218625 44.962316,6.218582 44.962356,6.218556 44.962323,6.218736 44.962371,6.218837 44.962316,6.219035 44.96245,6.218993 44.962466,6.218992 44.962415,6.219215 44.962452,6.219391 44.962565,6.219484 44.962774,6.21936 44.962773,6.21949 44.962912,6.219392 44.962998,6.21956 44.963085,6.219422 44.963108,6.219563 44.963092,6.219525 44.963059,6.219645 44.963131,6.219663 44.963308,6.219607 44.963238,6.219769 44.963402,6.219714 44.963522,6.219997 44.963792,6.219942 44.96376,6.220258 44.963799,6.220207 44.963786,6.220403 44.963612,6.22056 44.963637,6.220644 44.963787,6.221185 44.963994,6.221146 44.963965,6.22163 44.963843,6.221572 44.963847,6.221654 44.963759,6.221747 44.963772,6.221808 44.963623,6.222013 44.963609,6.221988 44.963577,6.222144 44.963543,6.222069 44.963546,6.222254 44.963719,6.222752 44.963971,6.222817 44.964047,6.222772 44.964138,6.222835 44.964303,6.223001 44.964444,6.223155 44.964473,6.223069 44.964431,6.223145 44.964467,6.223076 44.964201,6.223074 44.964238,6.223182 44.96414,6.223426 44.964147,6.223249 44.964075,6.223352 44.964108,6.223401 44.964038,6.223682 44.964064,6.22383 44.963887,6.223859 44.963938,6.223879 44.963844,6.223959 44.963836,6.224009 44.963905,6.224104 44.96378,6.224026 44.963874,6.224169 44.963854,6.224223 44.963938,6.224357 44.963981,6.224611 44.963944,6.2247 44.963857,6.224638 44.963938,6.224658 44.963881,6.224752 44.963902,6.224719 44.964059,6.224758 44.964026,6.224453 44.96426,6.224478 44.964318,6.224351 44.964475,6.22454 44.964455,6.224799 44.964685,6.224878 44.964673,6.224793 44.964761,6.225145 44.965001,6.225136 44.96529,6.225198 44.965334,6.225062 44.965333,6.22529 44.965373,6.2255 44.965327,6.225591 44.965509,6.2258 44.965533,6.225838 44.96564,6.22591 44.965583,6.226042 44.965673,6.226163 44.965671,6.226249 44.965779,6.226419 44.965756,6.226428 44.965821,6.226704 44.966009,6.226765 44.965956,6.226828 44.965977,6.227097 44.966333,6.227423 44.966523,6.227738 44.966515,6.22795 44.966677,6.228123 44.966566,6.228405 44.966588,6.228552 44.966259,6.228891 44.966167,6.229163 44.96618,6.229388 44.966118,6.229371 44.966046,6.229939 44.96571,6.230051 44.965718,6.230159 44.965643,6.230213 44.965672,6.23021 44.965579,6.230546 44.965225,6.230711 44.965282,6.230778 44.96522,6.231411 44.965157,6.231428 44.9651,6.231701 44.965066,6.231841 44.965125,6.232172 44.964862,6.232215 44.964728,6.232357 44.964757,6.232496 44.964304,6.232606 44.964327,6.23272 44.964226,6.232682 44.96415,6.232865 44.963939,6.233243 44.963894,6.233496 44.96392,6.2341 44.963576,6.23449 44.963293,6.234524 44.963114,6.234644 44.963072,6.234703 44.962859,6.23492 44.962655,6.235118 44.962584,6.235207 44.962433,6.235489 44.962342,6.235605 44.962193,6.235584 44.962118,6.235921 44.961803,6.237483 44.96098,6.237392 44.960671,6.237593 44.960559,6.237662 44.960323,6.237574 44.960302,6.237628 44.960233,6.237582 44.960108,6.237334 44.959917,6.237378 44.95969,6.237278 44.959635,6.237266 44.959438,6.237531 44.959107,6.237563 44.958865,6.237828 44.958691,6.237806 44.958585))",Arête SW et traversée,55318,38434,[mountain_climbing],[traverse],"[38434, 108678, 110531, 220544]"
"MULTILINESTRING ((6.0467892 45.0169092999959,6.0466168 45.0168015999959,6.0466603 45.0167389999959,6.045861 45.0166209999959,6.0460354 45.0160336999959,6.0458805 45.0160052999959,6.0458635 45.015872699996,6.0460696 45.0157874999959,6.0466515 45.0153364999959,6.0468054 45.0152984999959,6.0468985 45.0149774999959,6.0465573 45.0147406999959,6.045876 45.0158699999959,6.045905 45.0160199999959,6.04603 45.0160359999959,6.045833 45.0165479999959,6.04588 45.016635,6.046658 45.016745,6.046624 45.0168049999959,6.0467624 45.0168812999959))",Giclée magique,55338,159879,[rock_climbing],[return_same_way],"[115593, 159879]"
"MULTILINESTRING ((6.2153447 44.934545199996,6.2153252 44.9345900999959,6.2148227 44.9346170999959,6.2146466 44.9347787999959,6.2139418 44.9358746999959))",Para Facile,55361,40639,[rock_climbing],"[return_same_way, loop, traverse]","[40639, 108678]"
"MULTILINESTRING ((6.24397644653997 44.9606892949297,6.23457798615178 44.9626630863392,6.23539337769231 44.9666711922323,6.23608002320012 44.9674606346234,6.23788246765813 44.9671570042203,6.23831162110052 44.9664586481937))",Arête W,55378,41504,[mountain_climbing],[loop],"[41504, 104170, 107173]"
"MULTILINESTRING ((5.765303 45.249171,5.765015 45.249004,5.764911 45.248866,5.763725 45.248209,5.76331 45.24773,5.762836 45.247583,5.76239 45.247573,5.76216 45.247922,5.762302 45.248176,5.76228 45.248765,5.76193 45.248908,5.761656 45.249141,5.761515 45.249626,5.761039 45.249748,5.760738 45.250012,5.760401 45.250179,5.760326 45.250745,5.760024 45.251031,5.759306 45.251509,5.759168 45.25184,5.759183 45.252124,5.758934 45.252421,5.758842 45.252794,5.758908 45.253169,5.758148 45.253259,5.757927 45.253028,5.758254 45.253367,5.758401 45.25364,5.759084 45.254293,5.758831 45.254564,5.758317 45.254764,5.758019 45.255265,5.758756 45.255284,5.759498 45.256827,5.759839 45.25699,5.75963 45.257613,5.75952 45.258699,5.759241 45.259302,5.75882 45.25972,5.759272 45.260751,5.760141 45.2614,5.760905 45.262259,5.761363 45.262976,5.761429 45.263701,5.760936 45.264556,5.760904 45.265272,5.761357 45.265581,5.762403 45.264589,5.76337 45.264331,5.764137 45.264256,5.764515 45.26405,5.765634 45.264229,5.765857 45.264458,5.766207 45.265565,5.766836 45.266731,5.767292 45.266394,5.768999 45.265765,5.769865 45.265069,5.770298 45.264827,5.77186 45.263314,5.772624 45.262874,5.772207 45.261663,5.771977 45.260306,5.772111 45.259683,5.771775 45.258985,5.771532 45.258177,5.771531 45.257341,5.771197 45.255823,5.771374 45.25507,5.77021 45.254701,5.768546 45.254313,5.767449 45.253057,5.766872 45.252566,5.76655 45.252012,5.766427 45.251483,5.765972 45.250425,5.765884 45.250011,5.765535 45.249882))",L'arête à Jojo,55445,41687,[rock_climbing],[traverse],"[41687, 104381]"
"MULTILINESTRING ((6.254703 44.937992,6.254655 44.938637,6.254038 44.93897,6.254272 44.939047,6.254039 44.939181,6.254456 44.938757,6.254764 44.93906,6.254311 44.939554,6.251619 44.940326,6.247484 44.942239,6.247851 44.94278,6.248055 44.942537,6.248158 44.942995,6.24839 44.942793,6.248554 44.942933,6.248649 44.943785,6.247258 44.944773,6.246404 44.944756,6.246299 44.9455,6.24473 44.947256,6.242889 44.950215,6.243471 44.95028,6.243537 44.950451,6.243194 44.950721,6.24281 44.950613,6.242898 44.950888,6.24264 44.950967,6.243072 44.951791,6.242649 44.951882,6.243 44.952292,6.243146 44.953209,6.243656 44.953386,6.24347 44.954236,6.244134 44.955532,6.244199 44.956247,6.243652 44.956401,6.244216 44.957112,6.244298 44.958253,6.244792 44.958413,6.244698 44.958597,6.245099 44.958519,6.244842 44.958567,6.245119 44.958663,6.244927 44.958894,6.245246 44.95892,6.244971 44.958984,6.245245 44.95911,6.244964 44.959427,6.245362 44.959388,6.245009 44.959622,6.245471 44.959561,6.245024 44.959731,6.245472 44.959698,6.245728 44.959215,6.245562 44.959384,6.246168 44.959693,6.246064 44.960097,6.245726 44.960155,6.245982 44.96271,6.2456 44.962524,6.246576 44.96413,6.246276 44.96424,6.249041 44.963803,6.248169 44.964742,6.247678 44.964932,6.247388 44.964819))",Les Malheurs de Nelly,55446,39006,[rock_climbing],"[return_same_way, loop]","[39006, 104170, 107173]"
"MULTILINESTRING ((5.51533209339999 44.8102723190959,5.51431084570001 44.8084338825959))",Cascade du Pas de l'Aiguille,55518,41743,[ice_climbing],[loop],"[41743, 113871]"
"MULTILINESTRING ((6.178387 44.963317,6.178082 44.963269,6.178255 44.963549,6.17791 44.964239,6.17876 44.965662,6.178364 44.966887,6.178552 44.967877,6.179753 44.968728,6.181658 44.969532,6.183509 44.97085,6.185061 44.97132,6.185679 44.971873,6.187623 44.972542,6.189688 44.974065,6.190613 44.974509,6.191082 44.974515,6.191679 44.97519,6.194802 44.975845,6.196 44.976386,6.197833 44.976613,6.201079 44.976648,6.203086 44.977145,6.204222 44.977859,6.205293 44.977537,6.205425 44.977796,6.206064 44.977459,6.208635 44.977621,6.209538 44.97731,6.209994 44.977548,6.210455 44.977377,6.211319 44.97761,6.2123 44.97759,6.212964 44.977082,6.212972 44.9767,6.21371 44.975915,6.213933 44.975098,6.213505 44.974788,6.21374 44.975022,6.213649 44.976409,6.213842 44.975912,6.212907 44.976919,6.211756 44.977495,6.207768 44.97744,6.206557 44.977107,6.206846 44.977342,6.206266 44.977208,6.204799 44.977472,6.202934 44.977141,6.201797 44.976448,6.198471 44.976669,6.196863 44.976426,6.196461 44.976148,6.194778 44.97576,6.194009 44.975852,6.191337 44.974949,6.186987 44.972392,6.186162 44.972174,6.183282 44.970604,6.179242 44.968044,6.179414 44.967233,6.178511 44.966559,6.178948 44.965359,6.178537 44.965121,6.178223 44.962914,6.177977 44.963233))",Cascade Grison,55521,39918,[ice_climbing],[return_same_way],"[39918, 110531]"
