WKT,name,id,type
"POINT (5.94006 45.03983)",Pyramide d'Ornon,42161,summit
"POINT (5.74053 45.0141099999959)",Montagne du Conest - Beauregard,42180,summit
"POINT (6.19451 44.96756)",Les Grandes Côtes,42195,summit
"POINT (5.396064 45.039338)",Petite Cournouse,42202,climbing_outdoor
"POINT (6.1784 44.88172)",Pointe du Vallonnet,42232,summit
"POINT (5.41194 45.06833)",Presles - Paroi Rouge,42253,climbing_outdoor
"POINT (5.896414 45.1014209999959)",Chamrousse - Bite de l'Homme,42314,summit
"POINT (5.62363 45.10949)",Le Grand Cheval,42318,summit
"POINT (6.17942 44.90098)",Bec du Canard,42339,summit
"POINT (6.21448 44.9507499999959)",Tête de la Marsare,42354,summit
"POINT (5.90341 45.3643)",Aiguillette Saint Michel,42408,summit
"POINT (5.39917 45.07083)",Presles - Grottes de Choranche,42425,climbing_outdoor
"POINT (5.42583 45.07)",Presles - Pas du Ranc,42426,climbing_outdoor
"POINT (6.13627 44.86404)",Pic des Souffles - Sommet Central,42439,summit
"POINT (5.43582 45.16252)",Gorges du Nan,42452,climbing_outdoor
"POINT (5.855802 44.9842359999959)",L'Oreille du Loup,42455,summit
"POINT (6.11695 44.94115)",Petit Roux,42459,summit
"POINT (5.39 45.07694)",Presles - Dalles de Télébus,42469,climbing_outdoor
"POINT (6.154212 45.3114729999959)",Pointe du Gleyzin,42480,summit
"POINT (6.32281 44.9530199999959)",Brèche de Charrière,42485,pass
"POINT (5.98868 44.8667)",Chamoux,42514,summit
"POINT (6.083934 45.1874059999959)",Brèche du Rissiou,42515,pass
"POINT (5.64673 44.7335)",Crête de Larchat,42560,summit
"POINT (5.989259 45.179325)",Roche Rousse,42561,summit
"POINT (5.53924 44.80259)",Tête Chevalière,42574,summit
"POINT (5.93764 45.10665)",Basse Romanche - Rive Gauche,42598,waterfall
"POINT (6.114655 45.31656)",Pierre du Pin / Roc du Léat,42606,summit
"POINT (6.07331 45.206012)",Vallée de l'eau d'Olle,42608,waterfall
"POINT (5.91043 44.99777)",Montagne de Peychagny,42633,summit
"POINT (5.990294 45.1604469999959)",Col N du Charnier,42635,pass
"POINT (5.60859 45.07606)",Crête des Crocs,42641,summit
"POINT (6.116086 45.29824)",Signal des Valloires,42644,summit
"POINT (5.943259 45.1704499999959)",Dents du Loup,42645,summit
"POINT (6.162702 45.368812)",Pointe du Grapillon,42646,summit
"POINT (5.89264 45.02778)",Dôme de la Roizonne,42648,summit
"POINT (5.998882 45.199034)",Pointe S du Ferrouillet,42676,summit
"POINT (6.02104 44.96996)",Le Neyrard,42705,summit
"POINT (6.11031 44.90252)",Brèche d'Aillot,42734,pass
"POINT (5.52663 44.8698099999959)",Hauts Plateaux du Vercors,42771,virtual
"POINT (5.60795 45.07228)",La Pierre Vivari,42790,summit
"POINT (5.54504 45.2355099999959)",Bec de l'Orient,42791,summit
"POINT (5.88627 44.87945)",Croix de la Roche,42794,summit
"POINT (5.928611 44.996667)",Crête de Combe Oursière,42829,summit
"POINT (6.032382 45.2444949999959)",Col du Pouta,42857,pass
"POINT (6.01588 44.99557)",Pic du Col d'Ornon,42887,summit
"POINT (6.18132 44.9037499999959)",Brèche Pierre Turc,42950,pass
"POINT (6.01694 44.97373)",Berche Noire ou Neyrarelle,42973,summit
"POINT (6.24076 44.8970499999959)",Col N de l'Étret,42979,pass
"POINT (6.1546 44.85906)",Col de la Sée,42987,pass
"POINT (6.25924 44.8845419999959)",Col du Vallon des Etages,43012,pass
"POINT (6.0802 44.94657)",Tête de la Muraillette,43030,summit
"POINT (5.91675 44.9558699999959)",Tête des Frétails,43043,summit
"POINT (5.92979 44.9575299999959)",Pointe Rosière,43044,summit
"POINT (5.87356 45.3427)",Roc de Bellefont,43074,summit
"POINT (5.92874 44.9495599999959)",Rocher du Lac,43079,summit
"POINT (6.2427382171154 44.9636298391046)",Clochetons Gunneng,43099,summit
"POINT (6.17491 44.9492)",Cascade de l'Alpe du Pin,43100,climbing_outdoor
"POINT (5.932909 45.418937)",Tours de Belles Ombres,43118,climbing_outdoor
"POINT (6.037197 45.2349799999959)",Pointe de l'Aigleton ou Signal du Vénétier,43134,summit
"POINT (6.05301 44.97858)",Rochers de la Rousse,43135,summit
"POINT (6.049934 45.2491329999959)",L'Évêque,43137,summit
"POINT (5.67987 45.3169)",Falaise de l'Aronde,43165,climbing_outdoor
"POINT (6.22478 44.93643)",Paroi Rouge de Belliou,43178,climbing_outdoor
"POINT (5.912123 45.126512)",Le Manque,43231,summit
"POINT (5.586611 45.013972)",Les Sultanes,43232,summit
"POINT (5.36849 45.08176)",Presles - Rocher des Nugues,43267,climbing_outdoor
"POINT (5.94296 45.0262)",Les Mayes,43294,summit
"POINT (6.184033 45.328482)",Pic S du Merlet,43315,summit
"POINT (5.815833 44.7244439999959)",Petit Ferrand,43359,summit
"POINT (5.70303 44.73186)",Le Rognon,43366,summit
"POINT (6.132778 45.276389)",Crête Brabant Tépey,43372,summit
"POINT (6.065833 44.8211109999959)",Col de Menoux,43408,pass
"POINT (6.108333 45.188056)",Côte Mouton,43439,summit
"POINT (5.9449 45.1866509999959)",Mont Saint Mury,43501,summit
"POINT (6.058269 44.889508)",Pointe de Combe Oursière,43516,summit
"POINT (5.59179 45.0351)",Ranc des Agnelons - Tour Fendue,43575,summit
"POINT (5.770778 45.349789)",Pic de l'Œillette,43592,summit
"POINT (5.863056 44.974444)",Tour de Chamoissière,43634,summit
"POINT (6.10821 45.2266)",Pointe Minimin,43635,summit
"POINT (5.674249 45.190266)",Grande Paroi de Fontaine,43666,climbing_outdoor
"POINT (6.133056 45.119444)",Sommet S de Sarenne,43674,summit
"POINT (5.869722 45.3263889999959)",Piton de Rocheplane,43683,summit
"POINT (5.64339 45.0851)",Rochers de la Bourgeoise,43821,summit
"POINT (6.175755 45.3552809999959)",Pointe E de la Bourbière,43901,summit
"POINT (5.934663 45.1359919999959)",Col du Sorbier,43936,pass
"POINT (6.060146 45.3300589999959)",Crêt du Poulet,43944,summit
"POINT (6.120065 45.2436509999959)",Col de Buyant,43955,pass
"POINT (6.083019 45.2163339999959)",Col du Bunard,43957,pass
"POINT (6.194706 45.352251)",Clocher du Frêne,44022,summit
"POINT (5.805127 45.1536669999959)",Fort des Quatre Seigneurs,44030,summit
"POINT (5.957806 45.1743889999959)",Col des Lances,44036,pass
"POINT (5.988802 45.1810959999959)",Col de Roche Rousse,44096,pass
"POINT (5.898917 45.1948769999959)",Mont Morel,44112,summit
"POINT (6.157839 45.1511709999959)",Cime du Petit Sauvage,44138,summit
"POINT (5.958399 45.1348939999959)",Pic de l'Homme,44183,summit
"POINT (6.10786 45.2389879999959)",Col de l'Amiante,44188,pass
"POINT (5.978916 45.2796239999959)",Scia des Ayes,44196,summit
"POINT (6.150357 45.3263979999959)",Col du Vay,44199,pass
"POINT (6.111799 45.282129)",Passage Odru,44204,pass
"POINT (6.09152 45.2197959999959)",Pic des Eustaches,44245,summit
"POINT (5.921489 45.153348)",Pic Chauvin,44263,summit
"POINT (6.034816 45.2408449999959)",Col du Pra,44278,pass
"POINT (6.159203 45.3731879999959)",Petit Charnier d'Allevard,44286,summit
"POINT (6.191337 45.3396339999959)",Col du Bacheux,44289,pass
"POINT (6.174213 45.3565279999959)",Pointe W de la Bourbière,44290,summit
"POINT (5.965725 45.2556729999959)",Crêt du Fuzier,44342,summit
"POINT (6.011749 45.3504099999959)",Sommet de Saint Genis,44348,summit
"POINT (6.142825 45.343836)",Pic N de Berlanche,44368,summit
"POINT (6.093037 45.2570519999959)",Col de l'Ile,44370,pass
"POINT (6.131862 45.2882239999959)",Rocher Gris,44405,summit
"POINT (6.18814 45.3535809999959)",Petit Crozet,44432,summit
"POINT (6.095083 45.2209019999959)",Col des Eustaches,44440,pass
"POINT (6.120992 45.296261)",Pic des Valloires,44465,summit
"POINT (6.155775 45.1764709999959)",Col de l'Oeil des Rousses,44532,pass
"POINT (6.058626 45.2399719999959)",Pic de l'Apparence,44538,summit
"POINT (6.08234 45.2145219999959)",Pic Bunard,44545,summit
"POINT (6.178846 45.3657689999959)",Grande Cristallière,44547,summit
"POINT (6.151017 45.31559)",Pic S des Grandes Lanches,44554,summit
"POINT (6.054833 45.3179659999959)",Crêt Luisard,44555,summit
"POINT (5.971439 45.1981449999959)",Jas Mouton,44556,summit
"POINT (6.109642 45.244568)",Col du Rocher Blanc,44562,pass
"POINT (6.19045 45.3431779999959)",Pas de la Fenêtre,44565,pass
"POINT (6.050208 45.2367969999959)",Dôme du Vouteret,44575,summit
"POINT (6.107768 45.285038)",Grande Roche de Thiervoz,44614,summit
"POINT (6.191787 45.138289)",Échine de Praouat,44615,summit
"POINT (6.037271 45.3921299999959)",Brame Farine,44626,summit
"POINT (6.117261 45.2794439999959)",Brèche W du Rocher d'Arguille,44635,pass
"POINT (6.147907 45.1666539999959)",Brèche de la Cochette,44654,pass
"POINT (5.95059 45.1835839999959)",Pointe de la Sitre,44677,summit
"POINT (6.135478 45.3521699999959)",Crêt Pointu,44708,summit
"POINT (6.112838 45.2491539999959)",Col des Badons,44751,pass
"POINT (5.946511 45.143015)",Pointe E de Jasse Bralard,44754,summit
"POINT (5.980492 45.2055709999959)",Brèche du Rafour,44765,pass
"POINT (6.150157 45.3274409999959)",Pic N du Vay,44782,summit
"POINT (5.997834 45.1976269999959)",Brèche de l'Homme,44788,pass
"POINT (6.113781 45.2508889999959)",Petit Badon,44833,summit
"POINT (6.076661 45.2309459999959)",Col des Sept Laux,44857,pass
"POINT (6.140367 45.1327569999959)",Mont Savoyat,44879,summit
"POINT (5.916849 45.2105429999959)",Greppa,44902,summit
"POINT (6.07737 45.2551709999959)",Col de la Vieille,44919,pass
"POINT (6.07109 45.2535129999959)",Roc de Pendet,44923,summit
"POINT (5.951852 45.143775)",Col de la Passure,44948,pass
"POINT (5.95146 45.1817879999959)",Col de la Sitre,44959,pass
"POINT (5.94552 45.2405489999959)",Grand Chavon,44972,summit
"POINT (5.971403 45.2939399999959)",Crêt de la Couan,44974,summit
"POINT (6.071008 45.3444089999959)",Grand Crêt,44988,summit
"POINT (6.113103 45.3703579999959)",Mont Mayen,44989,summit
"POINT (6.024774 45.2139369999959)",Dôme de la Coche,45018,summit
"POINT (6.070684 45.2500929999959)",Col de Pendet,45022,pass
"POINT (6.100455 45.2249529999959)",Col de l'Agnelin,45027,pass
"POINT (6.191098 45.3458349999959)",Pointe du Bacheux,45029,summit
"POINT (5.837623 45.0874669999959)",Pic de l'Oeilly,45039,summit
"POINT (6.128379 45.3599659999959)",Le Praillet,45053,summit
"POINT (5.972897 45.1980409999959)",Passage de Jas Mouton,45059,pass
"POINT (5.957814 45.1366689999959)",Col de l'Homme de Bâton,45060,pass
"POINT (6.014937 45.2130579999959)",Col du Sifflet,45079,pass
"POINT (6.161584 45.3702019999959)",Col du Gollet,45114,pass
"POINT (6.019625 45.3341529999959)",Sommet de Barley,45120,summit
"POINT (6.13923 45.1333369999959)",Col du Grand Sablat,45125,pass
"POINT (5.649451 45.094636)",Saint Ange,102063,climbing_outdoor
"POINT (5.89639 45.3571499999959)",Aulp du Seuil,102209,climbing_outdoor
"POINT (5.7231 45.20261)",La Bastille - le Pèr'Gras,102210,climbing_outdoor
"POINT (5.993889 45.223611)",Rocher de la Betta,102211,climbing_outdoor
"POINT (5.69452 45.23124)",Les Brieux,102212,climbing_outdoor
"POINT (5.86287 45.02973)",L'Alpe du Grand Serre - La Cascade,102213,climbing_outdoor
"POINT (5.95735 44.97319)",La Chalp,102214,climbing_outdoor
"POINT (5.907713 45.124886)",Chamrousse - La Croix,102215,climbing_outdoor
"POINT (5.55564 44.91822)",Col des Deux,102216,climbing_outdoor
"POINT (5.83639 45.30108)",Col du Coq,102217,climbing_outdoor
"POINT (6.293321 44.9325109999959)",Bérarde,102218,climbing_outdoor
"POINT (5.596389 45.143056)",Lans-en-Vercors - Le Furon - Grotte de l'Olette,102219,climbing_outdoor
"POINT (5.86007 45.28365)",Saint Pancrasse (le Luisset),102223,climbing_outdoor
"POINT (5.6031 45.12628)",Lans-en-Vercors - Bec du Cornillon,102595,climbing_outdoor
"POINT (5.6768 45.13363)",Comboire,102603,climbing_outdoor
"POINT (5.685758 45.1441499999959)",Espace Comboire,102604,climbing_outdoor
"POINT (5.67834 45.190463)",Fontaine - les Vouillants / Pierre Béghin,102605,climbing_outdoor
"POINT (5.721728 45.203311)",Les Lames,102606,climbing_outdoor
"POINT (5.67723 45.24658)",Saint-Égrève,102608,climbing_outdoor
"POINT (5.536111 45.022222)",Corrençon - Rochers de Combeauvieux,102609,climbing_outdoor
"POINT (6.08722 44.86896)",Valjouffrey,102689,climbing_outdoor
"POINT (5.63454 45.03226)",L'Échaillon - Saillants du Gua,102695,climbing_outdoor
"POINT (5.74208 45.24829)",Le Pont de Vence,102789,climbing_outdoor
"POINT (5.592182 44.906223)",Serpaton,102879,climbing_outdoor
"POINT (5.58311 44.835)",Trézanne,102954,climbing_outdoor
"POINT (5.7625 45.24899)",L'Écoutoux,102961,climbing_outdoor
"POINT (5.77007 44.92915)",Susville - Le Villaret,102967,climbing_outdoor
"POINT (6.20579237876141 44.8983754034286)",Blocs de la Lavey,103026,climbing_outdoor
"POINT (5.399722 45.071111)",Presles - Pierrot beach,103082,climbing_outdoor
"POINT (5.397222 45.071111)",Presles - Balme étrange,103083,climbing_outdoor
"POINT (6.08722 44.86896)",Valjouffrey : Rocher du bariou,103549,climbing_outdoor
"POINT (5.37403 45.08037)",Presles - Rocher de Nugues  Tina dalle,103555,climbing_outdoor
"POINT (6.2846 44.9327)",Bérarde - École de la Grande Aiguille de la Bérarde,103870,climbing_outdoor
"POINT (5.680039 45.245089)",St Egrève - Les Hauts Lieux,103885,climbing_outdoor
"POINT (6.132286 45.343813)",Abri de l'Aup Bernard,103923,hut
"POINT (6.107308 45.293707)",Abri de la Grande Valloire,103924,shelter
"POINT (6.025445 45.15261)",Le Chazeau,103925,hut
"POINT (6.109719 45.332894)",Chalet du Bout,103974,hut
"POINT (6.02097 45.223575)",Habert d'Aiguebelle,103995,hut
"POINT (5.967542 45.192363)",Refuge Jean Collet,104024,hut
"POINT (6.33265 44.904266)",Refuge Temple Écrins,104028,hut
"POINT (6.161725 45.380718)",Refuge de Claran,104047,hut
"POINT (6.17778 44.864899)",Refuge de Font Turbat,104049,hut
"POINT (5.58133 45.23018)",Refuge de La Sure,104052,hut
"POINT (6.103782 45.309419)",Refuge de Tigneux,104062,hut
"POINT (6.174358 44.944806)",Refuge de l'Alpe du Pin,104074,hut
"POINT (6.135589 45.31399)",Refuge de l'Oule (Antoine Cros),104079,hut
"POINT (6.114207 45.264812)",Refuge de la Combe Madame,104085,hut
"POINT (6.106726 45.141605)",Refuge de la Fare,104088,hut
"POINT (6.206206 44.898465)",Refuge de la Lavey,104093,hut
"POINT (6.097575 44.952981)",Refuge de la Muzelle,104098,hut
"POINT (6.104238 45.301107)",Deuxième Chalet de la Petite Valloire (ou de la Foueterie),104100,hut
"POINT (6.143122 45.378591)",Refuge de la Pierre du Carre,104101,hut
"POINT (6.331573 44.869744)",Refuge de la Pilatte,104103,hut
"POINT (5.944312 45.161189)",Refuge de la Pra,104104,hut
"POINT (6.248816 44.982386)",Refuge de la Selle,104105,hut
"POINT (6.078489 45.249077)",Refuge des Sept Laux,104124,hut
"POINT (6.029071 44.994055)",Refuge des Sources,104125,hut
"POINT (6.314637 44.905794)",Refuge du Carrelet,104128,hut
"POINT (6.29945347746111 44.9757916720998)",Refuge du Châtelleret,104132,hut
"POINT (6.059851 45.328999)",Refuge du Crêt du Poulet,104137,hut
"POINT (6.170223 45.334419)",Refuge du Merlet,104149,hut
"POINT (6.303278 44.998292)",Refuge du Promontoire,104163,hut
"POINT (5.935607 45.189147)",Refuge du Pré du Mollard,104165,hut
"POINT (6.243891 44.960552)",Refuge du Soreiller,104170,hut
"POINT (6.036396 45.177067)",Articol,104215,access
"POINT (5.756667 45.3191669999959)",Bergeries du Charmant Som,104225,access
"POINT (6.173404 45.0724279999959)",Besse,104227,access
"POINT (5.809722 45.3111109999959)",Saint-Hugues-en-Chartreuse - Brévardière,104239,access
"POINT (5.887989 45.140231)",Chamrousse - Casserousse,104256,access
"POINT (5.875505 45.1095189999959)",Chamrousse - Roche Béranger,104257,access
"POINT (5.879114 45.1260059999959)",Chamrousse - le Recoin,104258,access
"POINT (6.09335 45.0536009999959)",Chapelle Saint Giraud,104260,access
"POINT (5.744167 45.357778)",Chartreuse de Curière,104261,access
"POINT (6.164701 45.0999599999959)",Clavans le Haut,104267,access
"POINT (5.918611 45.3555559999959)",Saint-Bernard-du-Touvet - Col de Marcieu,104271,access
"POINT (5.767222 45.289167)",Col de Porte,104272,access
"POINT (5.930605 45.195031)",Col de Pré Long / La Souille / Col du Pré du Mollard,104273,access
"POINT (6.148888 45.0874689999959)",Col de Sarenne,104274,access
"POINT (5.679167 45.3255559999959)",Col de la Placette - les trois fontaines,104279,access
"POINT (5.951765 45.2395579999959)",Col des Mouilles,104281,access
"POINT (6.047357 45.32518)",Foyer de fond du Barrioz,104282,access
"POINT (5.829722 45.3613889999959)",Col du Cucheron - Champ Massot,104284,access
"POINT (5.838077 45.36888)",Col du Cucheron - Le Planolet,104285,access
"POINT (5.836667 45.3025)",Col du Coq,104295,access
"POINT (6.074402 45.2823329999959)",Fond de France / la Martinette,104308,access
"POINT (5.912889 45.186674)",Freydière - Pré Raymond / les Quatre Chemins,104313,access
"POINT (6.120087 45.335593)",Gleyzin (La Bourgeat Noire),104317,access
"POINT (5.7143 45.1925)",Grenoble - Gares routière et ferroviaire,104323,access
"POINT (5.83704471588135 45.4130404653891)",Le Château,104359,access
"POINT (5.754444 45.280278)",Le Croz,104363,access
"POINT (5.708333 45.3797219999959)",Le Morard,104375,access
"POINT (5.765556 45.2491669999959)",Le Sappey - Cimenterie,104381,access
"POINT (5.777222 45.26)",Le Sappey en Chartreuse,104382,access
"POINT (5.677222 45.2922219999959)",Monastère de Chalais,104412,access
"POINT (5.745833 45.2572219999959)",Mont Quaix,104413,access
"POINT (5.678889 45.2733329999959)",Mont-Saint-Martin,104414,access
"POINT (5.710278 45.2147219999959)",Narbonne,104424,access
"POINT (5.8475 45.3305559999959)",Perquelin,104432,access
"POINT (6.015049 45.2649939999959)",Pipay,104435,access
"POINT (5.7175 45.278611)",Planfay,104445,access
"POINT (5.7125 45.2836109999959)",Pomarey,104448,access
"POINT (5.798333 45.3438889999959)",Pont de Valombré,104454,access
"POINT (5.7875 45.3555559999959)",Pont des Allemands - La Correrie - Couvent de la Grande Chartreuse,104455,access
"POINT (6.096304 45.3833549999959)",Pont du Veyton,104456,access
"POINT (5.9939432144165 45.2269260288454)",Prabert - Parking du pont de la Betta,104458,access
"POINT (5.99632 45.257034)",Prapoutel,104463,access
"POINT (5.955481 45.221528)",Pré Marcel,104465,access
"POINT (6.027944 45.1422779999959)",Allemont - Route de la Traverse,104481,access
"POINT (6.141949 45.4163799999959)",Saint Hugon,104485,access
"POINT (5.875556 45.308611)",Saint-Hilaire-du-Touvet - les Petites Roches,104499,access
"POINT (5.737222 45.3872219999959)",Saint-Laurent-du-Pont,104500,access
"POINT (5.861632 45.36454)",Saint-Philibert - Malissard,104503,access
"POINT (5.678056 45.2444439999959)",Saint-Égrève - Rochepleine,104505,access
"POINT (5.945556 45.4083329999959)",Ste Marie du Mont - Les prés (Chartreuse),104506,access
"POINT (5.937778 45.4208329999959)",Sainte-Marie du Mont - Pré Orcel,104507,access
"POINT (6.127768 45.3934909999959)",Super Collet,104508,access
"POINT (6.069674 45.0955559999959)",l'Alpe d'Huez,104535,access
"POINT (5.90541 45.34599)",Saint-Bernard-du-Touvet - la Bâtie,104539,access
"POINT (5.946334 45.2043099999959)",la Gorge,104545,access
"POINT (5.799134 45.40008)",La Ruchère - le Habert,104553,access
"POINT (6.094538 45.1681459999959)",Vaujany - la Villette,104557,access
"POINT (6.079399 45.2968229999959)",le Cley,104563,access
"POINT (5.750833 45.2341669999959)",Col de Vence,104564,access
"POINT (6.085149 45.3077969999959)",le Grand Thiervoz,104569,access
"POINT (6.036626 45.1664329999959)",le Molard,104573,access
"POINT (6.05533 45.2709159999959)",le Pleynet,104580,access
"POINT (6.040438 45.203082)",Le Rivier d'Allemont,104584,access
"POINT (5.76967369836425 45.3098912941841)",Pont des Cottaves,104597,access
"POINT (5.90143 45.11298)",Lac Achard,106897,lake
"POINT (6.291862 44.9326789999959)",La Bérarde,106909,access
"POINT (5.720552 45.2670879999959)",Aiguille de Quaix,107036,summit
"POINT (5.41755 45.0733899999959)",Presles - Escalade,107049,climbing_outdoor
"POINT (5.93503 45.1718749999959)",Lac du Crozet,107102,lake
"POINT (6.255233 44.9373499999959)",Les Étages,107173,access
"POINT (5.55325 44.8420199999959)",Mont Aiguille,107248,summit
"POINT (5.62663 45.1644899999959)",Saint-Nizier-du-Moucherotte - La Tour,107501,access
"POINT (6.1504 44.9503)",Col de la Grande Hoche,107652,pass
"POINT (5.8128 45.38235)",Habert de Bovinant,108047,shelter
"POINT (6.07575 44.93688)",Pic du Clapier du Peyron,108164,summit
"POINT (5.87785 45.0995699999959)",Chamrousse - Arselle,108180,access
"POINT (6.08716 44.86883)",Le Désert en Valjouffrey,108234,access
"POINT (6.05433 44.9077499999959)",Valsenestre,108293,access
"POINT (5.79793 45.0067699999959)",Cholonge,108548,access
"POINT (5.86728 44.8760499999959)",Les Ailloux (Saint-Laurent-en-Beaumont),108549,access
"POINT (6.199683 44.935587)",Champhorent,108678,access
"POINT (5.84494 44.9910899999959)",Le Pérollier,108883,summit
"POINT (5.925546 44.964149)",Grand Vent (Armet),108904,summit
"POINT (5.5959 45.0167)",Prélenfrey,109272,access
"POINT (5.5859 45.0083)",Baraque des Clos,109273,hut
"POINT (5.792563 45.279926)",Habert de Chamechaude,109614,hut
"POINT (5.88833 44.9808299999959)",Lavaldens,110382,access
"POINT (6.17809 44.9631)",Saint-Christophe-en-Oisans - Les Prés,110531,access
"POINT (5.583 45.082)",Villard-de-Lans - Les Nobles,110544,access
"POINT (5.57881 45.0715)",Villard-de-Lans - La Conversaria,110548,access
"POINT (5.567324 45.067708)",Villard-de-Lans - Les Cochettes,110552,access
"POINT (5.56775 45.0557899999959)",Villard-de-Lans - Les Clots,110553,access
"POINT (5.56659 45.0507299999959)",Villard-de-Lans - Les Glovettes/Le Balcon de Villard,110555,access
"POINT (5.93833 45.4775)",La Palud - Cabane forestière,112131,access
"POINT (5.55925 44.8590299999959)",Pont des Pellas,113773,access
"POINT (5.54346 44.8225199999959)",Richardière,113871,access
"POINT (5.548911 44.8930019999959)",La Ville (Gresse en Vercors),113885,access
"POINT (5.974503 45.0522109999959)",La Grenonière,114304,access
"POINT (5.92326895311068 45.1261991360451)",Pointe Escombailles,114339,summit
"POINT (5.824861 44.972639)",Saint-Honoré - La Chaud,114380,access
"POINT (5.860348 44.9352149999959)",Les Eyverras,114385,access
"POINT (5.603671 45.1053939999959)",Les Allières (Lans-en-Vercors),114387,access
"POINT (5.84747 44.97215)",Le Banc,115160,summit
"POINT (5.88841 45.0103309999959)",Moulin vieux,115215,access
"POINT (5.970462 44.9865249999959)",Les Faures (Chantelouve),115345,access
"POINT (6.027058 44.953165)",Cabane de la Selle,115347,hut
"POINT (6.21494 44.9567199999959)",Tête du Graou,115494,summit
"POINT (6.155573 44.967656)",Plan du Lac - Lanchâtra,115495,access
"POINT (6.12304 44.9850199999959)",Bourg d'Arud,115496,access
"POINT (6.07914 44.9887399999959)",La Danchère,115497,access
"POINT (6.031952 44.9737789999959)",Brèche de Malhaubert,115498,pass
"POINT (6.31222 44.8840499999959)",Col du Chéret,115590,pass
"POINT (6.31163 44.8882699999959)",Tête du Chéret,115592,summit
"POINT (6.0378 45.0184399999959)",Villard Notre Dame,115593,access
"POINT (6.01948 45.03089)",Villard Reymond,115594,access
"POINT (5.980556 45.0744439999959)",Oulles,116011,access
"POINT (5.956944 45.1144439999959)",Pont de la Vena,116014,access
"POINT (5.92794 44.9952899999959)",Col de Combe Oursière,116801,pass
"POINT (6.1084 44.9210199999959)",Brèche Gaillard,117124,pass
"POINT (6.0813 45.074)",Traversée Emparis - Belledonne N,117819,virtual
"POINT (5.519722 44.9338889999959)",Rochers du Ranc Traversier,119055,summit
"POINT (5.94251 45.00336)",Cabane du Col,119909,hut
"POINT (6.306667 44.976944)",Pic N des Cavales - Contrefort W,120590,climbing_outdoor
"POINT (6.293611 44.932222)",Chalet Alpin de la Bérarde,120663,gite
"POINT (5.866269 44.7638)",La Posterle  route du Sapey,124412,access
"POINT (6.081128 44.8940889999959)",Côte Belle,124508,summit
"POINT (5.875293 44.784542)",Col des Faïsses / Chalet des Baumes,124728,access
"POINT (5.87717 44.9668)",Fontagneu - Pont des Rines,125339,access
"POINT (5.87335 44.9606699999959)",le Mollard,125340,access
"POINT (5.83421 44.7723599999959)",Pointe du Malpasset,125396,summit
"POINT (5.83112 44.7808599999959)",Pointe Rattier,125397,summit
"POINT (5.82949 44.7784199999959)",Col de Rattier,125398,pass
"POINT (5.83679 44.7667199999959)",Les Agards,125400,summit
"POINT (5.82469 44.7988599999959)",Col de l'Aiguille (Rattier),125401,pass
"POINT (5.959206 45.184894)",Habert du Mousset,126049,hut
"POINT (6.23401 44.9199899999959)",Tête de l'Ours,126525,summit
"POINT (5.954722 45.063333)",Refuge du Taillefer,126665,hut
"POINT (5.8688 44.7663)",Maison Forestière de Peiseiriou,127912,shelter
"POINT (5.87785 44.77647)",Refuge Louis Debastiani,127926,shelter
"POINT (5.8846 44.79094)",Refuge de la Samblue,127931,hut
"POINT (5.87561 44.78462)",Chalet des Baumes,127935,shelter
"POINT (5.973056 45.0294439999959)",Le Rivier d'Ornon,128817,access
"POINT (5.967222 45.0075)",Col d'Ornon,128818,access
"POINT (5.899167 45.0530559999959)",Lac du Poursollet,128907,access
"POINT (5.854099 45.039359)",La Morte,128908,access
"POINT (5.84893 44.7743099999959)",Petit Obiou,129041,summit
"POINT (5.84391 44.7730299999959)",Col de l'Obiou,129044,pass
"POINT (5.81825 44.7300899999959)",Col de Drouillet,129053,pass
"POINT (5.79761 44.7674899999959)",Route forestière de Saint-Baudille-et-Pipet - les Marceaux,129124,access
"POINT (5.960265 44.974393)",La Chalp (Ornon),129159,access
"POINT (5.87322 44.9174099999959)",Oris-en-Rattier,129162,access
"POINT (5.73443 44.9388)",Les Signaraux,129163,access
"POINT (5.916259 45.131804)",Lacs Robert,129225,lake
"POINT (5.917547 45.131316)",Cabane des Lacs Robert,129835,hut
"POINT (6.048611 44.86)",Les Faures (Valjouffrey),129986,access
"POINT (6.049444 44.8375)",Cabane de Malentraz,129987,hut
"POINT (6.346054 44.936847)",Balise nivose de Bonnepierre,130274,weather_station
"POINT (6.342673 44.933575)",Bivouac de Bonne Pierre,130356,bivouac
"POINT (5.377765 45.080549)",Plateau de Presles,130822,access
"POINT (6.327778 44.915)",Pointe de Balme Rousse,131172,summit
"POINT (5.88472 44.751)",Pont de la Baume,131555,access
"POINT (5.51194 44.80543)",Cabane des Chaumailloux,131830,shelter
"POINT (6.31826 44.97597)",Bonnet des Cavales,132641,summit
"POINT (6.065254 44.9701309999959)",Lac du Lauvitel,133160,lake
"POINT (5.51207 45.03527)",Grotte de la Glacière,133168,cave
"POINT (6.217604 44.9076459999959)",Lac des Fétoules,133234,lake
"POINT (6.30163 44.93425)",La Grande Rochaille,133423,climbing_outdoor
"POINT (5.775556 45.078056)",Les Petites Jorasses de Vizille (Château du Roy),133529,climbing_outdoor
"POINT (5.892222 45.3538889999959)",Crête de l'Alpette - Les Charassons,133611,summit
"POINT (5.852665 45.309607)",Dent de Crolles - Face SW,133700,climbing_outdoor
