WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((6.29474724766553 44.8935011578226))",PAIOROGR0000000007456530,Pic,Côtes du Rival
"MULTIPOINT ((5.72224529580556 44.8958638075079))",PAIOROGR0000000007456707,Versant,les Blaches
"MULTIPOINT ((5.99792314892191 45.2056215032958))",PAIOROGR0000000007454701,Sommet,Pointe Centrale Nord
"MULTIPOINT ((6.03510432590532 45.2631157702926))",PAIOROGR0000000007454441,Sommet,Roche Noire
"MULTIPOINT ((5.97270103556039 45.3034734396836))",PAIOROGR0000000007454327,Gorge,Gorge des Hirondelles
"MULTIPOINT ((5.65446293023346 44.797893198869))",PAIOROGR0000000007457304,Crête,Serre Denta
"MULTIPOINT ((5.62637830472661 45.139684946038))",PAIOROGR0000000007455188,Vallée,Combe de Saint-Nizier
"MULTIPOINT ((5.59912289872476 44.8943635470588))",PAIOROGR0000000007456727,Gorge,Gorges du Baconnet
"MULTIPOINT ((5.87223127690996 44.9300640467073))",PAIOROGR0000000007456386,Versant,les Clapisses
"MULTIPOINT ((6.0394015109838 44.854870841393))",PAIOROGR0000000007456886,Vallée,Combe du Traverset
"MULTIPOINT ((6.01065540226742 44.8716696826314))",PAIOROGR0000000007456779,Vallée,Combe du Midi
"MULTIPOINT ((5.63423471465181 44.9002168770995))",PAIOROGR0000000007456720,Col,Col de Ferrier
"MULTIPOINT ((5.66540701033885 45.1728337514686))",PAIOROGR0000000007454922,Grotte,Grotte des Sarrasins
"MULTIPOINT ((5.79146539793986 45.4101342909593))",PAIOROGR0000000007453893,Versant,le Mollard
"MULTIPOINT ((5.91887259166941 44.9284367891533))",PAIOROGR0000000007456380,Rochers,Rochers du Serre
"MULTIPOINT ((5.97941626378367 44.8279720346276))",PAIOROGR0000000007457061,Plaine,le Clot
"MULTIPOINT ((5.71373222548273 44.8204073525199))",PAIOROGR0000002012485945,Sommet,Serre des Neuf Églises
"MULTIPOINT ((5.61071720254003 45.1368436462574))",PAIOROGR0000000007455191,Rochers,Roche-Rousse
"MULTIPOINT ((5.53647152960462 45.1601346930032))",PAIOROGR0000000070461777,Vallée,Ruisseau des Combaux
"MULTIPOINT ((5.59980265148215 44.8132249090349))",PAIOROGR0000000007457237,Sommet,Sommet de Charbonnier
"MULTIPOINT ((6.00370511650814 45.2078980899706))",PAIOROGR0000000007454702,Col,Brèche Nord
"MULTIPOINT ((5.58815622859907 44.8439141420527))",PAIOROGR0000000007457112,Versant,Goutaroux
"MULTIPOINT ((5.9901758030173 44.887862660803))",PAIOROGR0000000007456687,Vallée,Combe de Bochon
"MULTIPOINT ((5.74142706151675 44.7845943660202))",PAIOROGR0000000007457374,Versant,l'Aup Bérit
"MULTIPOINT ((5.60269239440741 45.1652419635863))",PAIOROGR0000000007455014,Vallée,Combe de Chenevoye
"MULTIPOINT ((5.68395994533471 44.8919166349127))",PAIOROGR0000000007456712,Vallée,Combe de la Pouya
"MULTIPOINT ((6.11173897698053 44.9189680615404))",PAIOROGR0000000007456462,Sommet,Pointe Henriette
"MULTIPOINT ((5.67008360026014 45.1122349023065))",PAIOROGR0000000007455257,Versant,le Pertuis
"MULTIPOINT ((5.88919757859652 45.0420801207332))",PAIOROGR0000000007455678,Crête,Crête de Brouffier
"MULTIPOINT ((5.95707737365478 44.9339370523177))",PAIOROGR0000000007456376,Vallée,Combe de Beaumogier
"MULTIPOINT ((5.54033353273084 44.9003135849112))",PAIOROGR0000000007456734,Versant,Lauzier
"MULTIPOINT ((5.82706388362615 44.7523155384575))",PAIOROGR0000002009067742,Sommet,le Rougnou
"MULTIPOINT ((5.57568260174251 45.00924537426))",PAIOROGR0000000332062853,Gouffre,
"MULTIPOINT ((5.69147880142231 44.8433529372553))",PAIOROGR0000000007457089,Sommet,Serre de la Fayolle
"MULTIPOINT ((5.97592486583256 45.1811380905522))",PAIOROGR0000000007454832,Sommet,le Banc des Laux
"MULTIPOINT ((6.00610748051629 45.2078190161889))",PAIOROGR0000000007454703,Sommet,Pointe de la Scia
"MULTIPOINT ((5.95466272670232 45.0140189722443))",PAIOROGR0000000007455860,Vallée,Combe de la Pisse
"MULTIPOINT ((5.92219264193644 45.0471853616846))",PAIOROGR0000000007455588,Sommet,Rocher Culasson
"MULTIPOINT ((5.96627570375984 44.8185001767993))",PAIOROGR0000000007457138,Versant,Serre Long
"MULTIPOINT ((5.74208586268039 44.8755831640206))",PAIOROGR0000000007456819,Vallée,Combe de Rivet
"MULTIPOINT ((5.5027961397937 45.0806749093023))",PAIOROGR0000000007455532,Vallée,les Combes
"MULTIPOINT ((5.61259551713766 44.8476752219304))",PAIOROGR0000000007457105,Versant,Clotrette
"MULTIPOINT ((5.55907654657799 44.7927270452127))",PAIOROGR0000000007457322,Col,Pas de l'Essaure
"MULTIPOINT ((5.72764063093409 45.3307478132596))",PAIOROGR0000002006873330,Gouffre,
"MULTIPOINT ((5.55453580662794 45.0091896419211))",PAIOROGR0000000007456004,Col,Pas de la Fenêtre
"MULTIPOINT ((5.54349892393129 44.8048020866242))",PAIOROGR0000000007457323,Versant,les Fraches
"MULTIPOINT ((6.14023148480606 44.9967067073108))",PAIOROGR0000000007455831,Plaine,Clot de la Font
"MULTIPOINT ((6.03109894167491 45.2573421290359))",PAIOROGR0000000007454527,Sommet,Dôme des Oudis
"MULTIPOINT ((6.00721600865105 45.1995335271842))",PAIOROGR0000000007454752,Rochers,les Delarets
"MULTIPOINT ((5.856159163674 45.2570710583092))",PAIOROGR0000000007454539,Sommet,la Châtaigneraie
"MULTIPOINT ((5.73192635442661 45.2464119995209))",PAIOROGR0000000113780005,Vallée,Combe Blanche
"MULTIPOINT ((5.94531957935794 45.1635868091046))",PAIOROGR0000000007454903,Col,Col de la Pra
"MULTIPOINT ((5.7975544569816 45.3862901479401))",PAIOROGR0000000007454032,Col,Col de la Ruchère
"MULTIPOINT ((5.58016641336115 45.0239002782448))",PAIOROGR0000000332062847,Gouffre,
"MULTIPOINT ((5.94685773476674 44.8400714222266))",PAIOROGR0000000007456995,Versant,Côte Olagnière
"MULTIPOINT ((6.05402168389893 45.2369351948502))",PAIOROGR0000000007454581,Sommet,Pic de la Belle Étoile
"MULTIPOINT ((6.35789785365634 44.8869707948032))",PAIOROGR0000000075590218,Col,Brèche de Coste Rouge
"MULTIPOINT ((5.98926671950703 45.0997714603548))",PAIOROGR0000000007455318,Vallée,Combe de Farfayet
"MULTIPOINT ((5.675407111031 45.1823019903882))",PAIOROGR0000000007454919,Vallée,Combe Vallière
"MULTIPOINT ((5.71592912836358 45.3371719231935))",PAIOROGR0000000007454228,Col,Col de la Grande Vache
"MULTIPOINT ((5.62916506689609 45.2118815949992))",PAIOROGR0000000007454786,Sommet,le Sordet
"MULTIPOINT ((5.66209191011237 45.0659635173483))",PAIOROGR0000000007455601,Sommet,Saint-Loup
"MULTIPOINT ((5.73791439404495 44.9374629542208))",PAIOROGR0000000007456390,Vallée,Combe Noire
"MULTIPOINT ((5.94289297496861 45.1359845665973))",PAIOROGR0000000007455072,Vallée,Ravin du Grand Sorbier
"MULTIPOINT ((6.0298032078702 45.0272078656024))",PAIOROGR0000000007455654,Vallée,Combe du Lauzat
"MULTIPOINT ((5.52309844948156 44.9586983005079))",PAIOROGR0000000341567726,Gouffre,
"MULTIPOINT ((5.90074686131361 44.8446841772459))",PAIOROGR0000000007456997,Versant,Lampori
"MULTIPOINT ((6.08331303885643 45.3709803221562))",PAIOROGR0000000007454016,Rochers,Rocher de Marameille
"MULTIPOINT ((5.89721302196162 44.944370552012))",PAIOROGR0000000007456292,Rochers,Rochers de la Grisonnière
"MULTIPOINT ((5.48031903917465 45.0944217054476))",PAIOROGR0000000007455459,Sommet,Perrellier
"MULTIPOINT ((5.94265183470493 45.0264756017584))",PAIOROGR0000000007455750,Sommet,les Mayes
"MULTIPOINT ((5.66768127171904 44.8285619949221))",PAIOROGR0000000007457160,Sommet,Serre du Moulin
"MULTIPOINT ((5.59102783625325 44.8093334116365))",PAIOROGR0000000007457241,Versant,le Pinet
"MULTIPOINT ((5.98783647935401 45.0790831712108))",PAIOROGR0000000007455415,Crête,Crête du Fort
"MULTIPOINT ((6.03129584352958 45.1050426527686))",PAIOROGR0000000007455234,Vallée,Draye du Poisot
"MULTIPOINT ((5.89506560708368 45.0293660900407))",PAIOROGR0000000007455758,Crête,Arête de Brouffier
"MULTIPOINT ((5.97133680511372 45.1982001847374))",PAIOROGR0000000007454768,Sommet,Jas Mouton
"MULTIPOINT ((5.94871701681156 44.8825448735084))",PAIOROGR0000000007456694,Vallée,Combe du Sautais
"MULTIPOINT ((5.69085253036324 45.1096606606319))",PAIOROGR0000000007455256,Sommet,Montagne de Grand Rochefort
"MULTIPOINT ((6.21728012158525 45.1070573494136))",PAIOROGR0000000007455215,Sommet,Tête du Vallon
"MULTIPOINT ((5.50211633986316 45.0381128162187))",PAIOROGR0000000007455792,Vallée,Combe de la Loubière
"MULTIPOINT ((5.64029819566061 44.9243428258609))",PAIOROGR0000000007456509,Vallée,Combe du Mas
"MULTIPOINT ((5.97664185674424 45.1693538971278))",PAIOROGR0000000007454897,Col,Col de Freydane
"MULTIPOINT ((5.94400498779327 44.8952682123334))",PAIOROGR0000000007456695,Sommet,Tête de Combe Large
"MULTIPOINT ((5.88820522407855 45.3606754885648))",PAIOROGR0000000333787144,Gouffre,
"MULTIPOINT ((5.91649482948454 44.9559942578311))",PAIOROGR0000000007456290,Crête,Tête des Frétails
"MULTIPOINT ((6.09891392799037 45.0793553672673))",PAIOROGR0000000007455400,Sommet,Roche des Darances
"MULTIPOINT ((5.61859751253741 44.9503136189057))",PAIOROGR0000000007456407,Versant,Serrebelet
"MULTIPOINT ((5.78384274213354 45.0731658685725))",PAIOROGR0000000007455512,Vallée,Draye de Feytoulaz
"MULTIPOINT ((5.83095737524409 45.1461920922164))",PAIOROGR0000000007455081,Vallée,Ravin du Désert
"MULTIPOINT ((5.6841702055149 44.9036498618023))",PAIOROGR0000000007456713,Versant,les Bruits
"MULTIPOINT ((5.80759159535423 45.373947318985))",PAIOROGR0000000007454031,Col,Col de Mauvernay
"MULTIPOINT ((5.89441482303281 44.9720671749327))",PAIOROGR0000000007456198,Sommet,le Sappey
"MULTIPOINT ((5.87579198183138 44.7831748229285))",PAIOROGR0000000007457275,Vallée,Combe de la Fontaine
"MULTIPOINT ((5.74460164711448 45.2916817817797))",PAIOROGR0000000007454395,Sommet,Montvernet
"MULTIPOINT ((5.75765419259939 45.0400870612533))",PAIOROGR0000000007455682,Vallée,Draye du Pertuis
"MULTIPOINT ((5.65532856171712 44.813108205453))",PAIOROGR0000000007457229,Versant,Baumavau
"MULTIPOINT ((5.59381014681467 44.9795932141062))",PAIOROGR0000000007456224,Versant,les Versanes
"MULTIPOINT ((5.38584930846128 45.0758592895297))",PAIOROGR0000000007455548,Grotte,Grotte de Balme Rousse
"MULTIPOINT ((6.18480560833776 45.3263706841174))",PAIOROGR0000000012528423,Col,Col de la Colombière
"MULTIPOINT ((5.9526204243488 44.9829308811882))",PAIOROGR0000000007456068,Vallée,Cros de Quinchiol
"MULTIPOINT ((5.54586848759566 44.836410589775))",PAIOROGR0000000007457127,Rochers,le Beca
"MULTIPOINT ((6.07565602110047 44.9764838193988))",PAIOROGR0000000007456055,Vallée,Combe du Drille
"MULTIPOINT ((6.01732126947744 44.8925000070658))",PAIOROGR0000000007456683,Versant,les Taillas
"MULTIPOINT ((5.54589792254778 45.1058882826253))",PAIOROGR0000000007455350,Col,Col de la Croix Chabaud
"MULTIPOINT ((5.76461799371478 44.9246017255372))",PAIOROGR0000000007456488,Vallée,les Combes
"MULTIPOINT ((5.67735993301572 44.8442494732676))",PAIOROGR0000000007457092,Crête,Porland
"MULTIPOINT ((5.77872905017237 44.8766079838626))",PAIOROGR0000000007456811,Rochers,Roche de l'Église
"MULTIPOINT ((5.92904279181947 44.7647066536705))",PAIOROGR0000000007457341,Vallée,Combe de la Roche
"MULTIPOINT ((5.45407954769874 45.1834760984161))",PAIOROGR0000000007454946,Rochers,Roche Rousse
"MULTIPOINT ((5.82645222257729 44.7600688276265))",PAIOROGR0000000007457423,Sommet,le Nid
"MULTIPOINT ((5.82879104386304 44.7781088607791))",PAIOROGR0000000007457360,Col,Col de Rattier
"MULTIPOINT ((6.11932664124185 45.3914510069779))",PAIOROGR0000000007453932,Crête,le Petit Collet
"MULTIPOINT ((5.58909575859035 45.2118601231028))",PAIOROGR0000000007454788,Sommet,Plénouze
"MULTIPOINT ((5.52144453132041 45.1776405314592))",PAIOROGR0000000007454936,Vallée,Couloir des Plagneux
"MULTIPOINT ((5.64787789368891 44.8906262549702))",PAIOROGR0000000007456840,Col,Col de Maissenas
"MULTIPOINT ((5.97422222800121 45.2412409879107))",PAIOROGR0000000070195312,Vallée,Ravin de Dideret
"MULTIPOINT ((5.5488048789287 44.7957759491037))",PAIOROGR0000000339241624,Gouffre,
"MULTIPOINT ((5.4461281252606 45.12349959731))",PAIOROGR0000000007455281,Crête,Serre Picard
"MULTIPOINT ((6.00473976403413 45.1551109098077))",PAIOROGR0000000007454978,Crête,Barre des Écus
"MULTIPOINT ((6.24300265530632 44.9680817824242))",PAIOROGR0000000007456030,Pic,Pointe d'Amont
"MULTIPOINT ((5.59697788764115 44.9693450300309))",PAIOROGR0000000007456223,Versant,Richardaire
"MULTIPOINT ((5.5840518301303 44.8046336633394))",PAIOROGR0000000007457244,Versant,Pré Passéol
"MULTIPOINT ((6.11212836968476 45.2047211506791))",PAIOROGR0000002004411484,Grotte,
"MULTIPOINT ((6.20067940479509 44.9817977052854))",PAIOROGR0000000007455928,Vallée,Combe Paloy
"MULTIPOINT ((5.92453760515254 45.2383619018602))",PAIOROGR0000000007454602,Versant,Côte Rôtie
"MULTIPOINT ((5.44014985039888 45.1062418318396))",PAIOROGR0000000335661979,Gouffre,
"MULTIPOINT ((6.142533025234 45.0229859898357))",PAIOROGR0000000007455643,Versant,Rocher de l'Aiguille
"MULTIPOINT ((5.48328570516364 45.0715887098383))",PAIOROGR0000000007455621,Col,Brèche de Chalimont
"MULTIPOINT ((6.07753856363722 44.8871277553152))",PAIOROGR0000000007456674,Vallée,Combe de l'Ourselaire
"MULTIPOINT ((6.11891358595995 45.2425278144186))",PAIOROGR0000000007454572,Rochers,Rochers de Buyant
"MULTIPOINT ((6.00196457648158 45.1902145383847))",PAIOROGR0000000007454755,Rochers,Roche Noire
"MULTIPOINT ((6.02140767525551 44.8668905277194))",PAIOROGR0000000007456775,Vallée,Combe du Pont
"MULTIPOINT ((6.07824275732064 45.2052145640018))",PAIOROGR0000000007454691,Rochers,la Roche Bleue
"MULTIPOINT ((5.99090110796288 45.1095598174908))",PAIOROGR0000000007455242,Vallée,Combe Chave
"MULTIPOINT ((5.74940620685821 44.7719963983081))",PAIOROGR0000000007457375,Vallée,Combe Chauvet
"MULTIPOINT ((6.16447670589761 44.8969732983518))",PAIOROGR0000000007456554,Pic,Pointe du Grand Vallon
"MULTIPOINT ((5.77923862692758 45.1546599998645))",PAIOROGR0000000007454999,Sommet,les Civières
"MULTIPOINT ((5.98862259716722 44.8286766604166))",PAIOROGR0000000007457057,Vallée,Combe de Cuittière
"MULTIPOINT ((6.06395252023117 45.0477569676326))",PAIOROGR0000000007455573,Vallée,Combe de la Fayolle
"MULTIPOINT ((6.23516161373941 44.9109290336269))",PAIOROGR0000000007456433,Col,Col du Crouzet
"MULTIPOINT ((6.04128317835779 44.9481763214105))",PAIOROGR0000000007456275,Sommet,Rocher de la Selle
"MULTIPOINT ((6.05781551618404 44.8985183392402))",PAIOROGR0000000007456573,Vallée,Combe Oursière
"MULTIPOINT ((5.73845938318752 44.9780145947689))",PAIOROGR0000000007456089,Versant,Côte Malemort
"MULTIPOINT ((5.4235090744173 45.0683695760283))",PAIOROGR0000000336282468,Gouffre,
"MULTIPOINT ((5.53694203470312 45.2234974972925))",PAIOROGR0000000007454724,Sommet,Signal de Nave
"MULTIPOINT ((5.69969933452817 44.8245487383743))",PAIOROGR0000000007457154,Versant,Côte Rouge
"MULTIPOINT ((5.51920459274639 44.80249855971))",PAIOROGR0000000007457326,Col,Pas de la Chèvrerie
"MULTIPOINT ((6.0828656335291 45.3435981641714))",PAIOROGR0000000007454134,Vallée,Combe du Plane
"MULTIPOINT ((5.51903313158316 44.8565946652966))",PAIOROGR0000000007457041,Col,Pas des Chattons
"MULTIPOINT ((5.97721550830713 45.4759567061864))",PAIOROGR0000000007453699,Gorge,la Gorgerotte
"MULTIPOINT ((6.15252905076861 45.1384925330754))",PAIOROGR0000000007455044,Crête,le Râteau des Rousses
"MULTIPOINT ((5.47590958925414 45.0434703896964))",PAIOROGR0000000273289121,Col,Col d'Herbouilly
"MULTIPOINT ((6.13796155770974 45.1469089741405))",PAIOROGR0000000007454970,Col,Brèche des Grandes Rousses
"MULTIPOINT ((5.84318829786779 45.0284257037541))",PAIOROGR0000000007455761,Sommet,les Souillets
"MULTIPOINT ((5.71361371713962 44.9263330295766))",PAIOROGR0000000007456498,Vallée,Fond Trouva
"MULTIPOINT ((5.95782687848749 44.8122858279204))",PAIOROGR0000000007457140,Sommet,la Dent
"MULTIPOINT ((5.78654031938821 45.2833924425122))",PAIOROGR0000000007454455,Rochers,Brèche Arnaud
"MULTIPOINT ((5.64080387685143 45.05234788011))",PAIOROGR0000000007455688,Sommet,Pieu ou le Bémont
"MULTIPOINT ((5.81109453663766 45.0590436273202))",PAIOROGR0000000007455595,Rochers,les Ruines
"MULTIPOINT ((5.71548657255033 44.8096982729993))",PAIOROGR0000000007457213,Versant,Bonsous
"MULTIPOINT ((5.67445790567083 44.8003061092859))",PAIOROGR0000000007457301,Versant,Côte d'Echirène
"MULTIPOINT ((5.49466958875438 45.1150443259965))",PAIOROGR0000000007455360,Vallée,Combe Charbonnière
"MULTIPOINT ((6.22914644784135 44.932610826292))",PAIOROGR0000000007456252,Vallée,Combe de la Clouse
"MULTIPOINT ((6.04644693884153 44.9833014568113))",PAIOROGR0000000007455947,Vallée,Combe de la Ruissella
"MULTIPOINT ((6.08620965194615 44.8942088439315))",PAIOROGR0000000007456568,Col,Col des Marmes
"MULTIPOINT ((5.87158697933468 44.9890755532344))",PAIOROGR0000000058491958,Vallée,Combe de la Vigne
"MULTIPOINT ((6.19113797716551 45.074106638179))",PAIOROGR0000000007455390,Vallée,Combe de Ruit
"MULTIPOINT ((6.18404478595529 44.9154303190537))",PAIOROGR0000000007456441,Col,Col de la Grande Côte
"MULTIPOINT ((5.73864553529288 44.8700438848841))",PAIOROGR0000000007456926,Rochers,Cortier
"MULTIPOINT ((5.57884765540348 44.8882620111774))",PAIOROGR0000000007456852,Vallée,Combe de Châtelard
"MULTIPOINT ((5.93933878980572 44.7715198021971))",PAIOROGR0000000007457338,Versant,Serre du Coin
"MULTIPOINT ((5.8340866640143 44.7687943746864))",PAIOROGR0000000007457357,Vallée,Combe de la Fuvelle
"MULTIPOINT ((5.64886525397077 44.9491234974361))",PAIOROGR0000000007456402,Sommet,Pinjallas
"MULTIPOINT ((6.00385264343387 45.0025860419344))",PAIOROGR0000000007455854,Sommet,Petit Renaud
"MULTIPOINT ((5.98917687135612 45.1793611414796))",PAIOROGR0000000007454827,Sommet,Roche Rousse
"MULTIPOINT ((6.00292572882853 45.4056164613787))",PAIOROGR0000000007453882,Plaine,l'Île Ronde
"MULTIPOINT ((5.83170177891549 45.1727289918759))",PAIOROGR0000002004414124,Rochers,Pierre Virouille
"MULTIPOINT ((5.58097486017947 45.1485835361954))",PAIOROGR0000000007455094,Versant,Côte du Mas
"MULTIPOINT ((6.30179771355037 44.973331388075))",PAIOROGR0000000007455917,Dépression,Clot de Pierre Brune
"MULTIPOINT ((5.78668595458237 45.4388632837079))",PAIOROGR0000000007453789,Gorge,Gorges de l'Échaillon
"MULTIPOINT ((6.18433567462686 44.9398703078609))",PAIOROGR0000000007456260,Versant,Côte Ursière
"MULTIPOINT ((5.55061195877919 44.8790854133946))",PAIOROGR0000000007456950,Crête,Crête du Brisou
"MULTIPOINT ((5.85801240076592 44.7555546176713))",PAIOROGR0000000007457411,Vallée,Subeyre
"MULTIPOINT ((5.8363536301213 45.0231240351499))",PAIOROGR0000000007455762,Vallée,Ravin de l'Enversin
"MULTIPOINT ((5.69665013259981 44.9986397866663))",PAIOROGR0000000007455982,Versant,le Crey
"MULTIPOINT ((5.70616078853801 44.8169430065745))",PAIOROGR0000000007457152,Versant,le Seguin
"MULTIPOINT ((5.64635734353912 44.9158341911543))",PAIOROGR0000000007456626,Sommet,Lessay
"MULTIPOINT ((5.7541132634697 44.8886167976546))",PAIOROGR0000000007456702,Versant,les Blaches
"MULTIPOINT ((6.2376323097654 44.9147146819526))",PAIOROGR0000000007456428,Pic,Tête de Malacombe
"MULTIPOINT ((6.14273680182521 45.3441263007285))",PAIOROGR0000000007454129,Sommet,Pic Nord de Berlanche
"MULTIPOINT ((5.79425946067725 45.3908225136284))",PAIOROGR0000000007453956,Col,le Tracol
"MULTIPOINT ((5.79882360216425 45.1548794010817))",PAIOROGR0000000007454995,Sommet,le Fournet
"MULTIPOINT ((5.55221035526088 45.011552776944))",PAIOROGR0000000007456002,Gouffre,Scialet de la Choa
"MULTIPOINT ((6.0199088975663 45.0361997645545))",PAIOROGR0000000007455659,Col,Col du Solude
"MULTIPOINT ((5.74794987782331 44.9230999209249))",PAIOROGR0000000007456491,Versant,l'Allier
"MULTIPOINT ((5.94897344162932 44.7956495905842))",PAIOROGR0000000007457182,Versant,Côte Male
"MULTIPOINT ((5.35938995563079 45.1409832817308))",PAIOROGR0000000007455210,Ile,Île d'Izeron
"MULTIPOINT ((5.77468272872885 44.9102434876426))",PAIOROGR0000000007456601,Sommet,le Cimon
"MULTIPOINT ((5.88912452163338 45.2195625521903))",PAIOROGR0000000007454712,Sommet,la Poya
"MULTIPOINT ((5.79662235778774 45.2654766367311))",PAIOROGR0000000007454545,Vallée,Combe de Soleil
"MULTIPOINT ((5.74292177314346 44.9941553160642))",PAIOROGR0000000007455975,Versant,le Faux Plateau
"MULTIPOINT ((6.22158808706177 44.976094475532))",PAIOROGR0000000007455926,Vallée,Draye du Vallon
"MULTIPOINT ((5.9628222528 45.0890138572772))",PAIOROGR0000000007455324,Pic,Pic de la Gravelle
"MULTIPOINT ((5.55229418804275 44.9097520037167))",PAIOROGR0000000007456638,Col,Col des Deux
"MULTIPOINT ((6.04071387416007 45.2827685916053))",PAIOROGR0000000007454374,Col,Col de Merdaret
"MULTIPOINT ((5.55951250920506 44.8481385960427))",PAIOROGR0000000007457117,Rochers,Rocher de Pansaret
"MULTIPOINT ((5.59211603785154 45.1924007722813))",PAIOROGR0000000007454849,Col,Pas du Tracollet
"MULTIPOINT ((5.9886992118298 45.1973996922167))",PAIOROGR0000000007454760,Col,Col de la Mine de Fer
"MULTIPOINT ((5.3926859813384 45.0800644692713))",PAIOROGR0000000007455549,Crête,Serre des Limandières
"MULTIPOINT ((5.85377578628439 44.900103116198))",PAIOROGR0000000007456597,Versant,les Cotilles
"MULTIPOINT ((6.13196305984497 44.8766005725401))",PAIOROGR0000000007456669,Vallée,Vallon des Chèvres
"MULTIPOINT ((6.26109766593794 44.9618401570736))",PAIOROGR0000000007456021,Col,Col Nord du Plaret
"MULTIPOINT ((5.63122163931808 45.1914372277756))",PAIOROGR0000000007454847,Vallée,Combe de Lavaresse
"MULTIPOINT ((5.44791030883579 45.1539890436609))",PAIOROGR0000000335526220,Grotte,
"MULTIPOINT ((5.55443004506079 44.8172213507257))",PAIOROGR0000000007457250,Versant,la Chabonnière
"MULTIPOINT ((5.76798562544239 45.0122719792246))",PAIOROGR0000002010246110,Col,Col du Nizet
"MULTIPOINT ((5.63616255967429 45.1581480104579))",PAIOROGR0000000007455007,Col,la Cheminée
"MULTIPOINT ((6.05011997025055 45.2332923284105))",PAIOROGR0000000007454583,Versant,le Grand Clôt
"MULTIPOINT ((5.52663742184004 44.9989237790324))",PAIOROGR0000000007456005,Vallée,Combe de Fer
"MULTIPOINT ((6.31590054215625 44.9902203243182))",PAIOROGR0000000007455799,Pic,Pointe des Aigles
"MULTIPOINT ((5.59773387467882 44.8421643222083))",PAIOROGR0000000007457110,Rochers,les Charennes
"MULTIPOINT ((5.68552275940521 44.8320015031321))",PAIOROGR0000000007457091,Sommet,le Paravour
"MULTIPOINT ((5.6183481663689 44.7585724262979))",PAIOROGR0000000007457462,Rochers,Rocher de la Fenêtre
"MULTIPOINT ((6.07628037792161 45.2687545872315))",PAIOROGR0000000007454439,Versant,le Dressoir
"MULTIPOINT ((5.6041647256665 45.0526062511097))",PAIOROGR0000000007455694,Rochers,l'Enclume
"MULTIPOINT ((6.09730502144852 44.9970651002835))",PAIOROGR0000000007455838,Vallée,Draye de Crémiou
"MULTIPOINT ((6.09274124169054 44.9649278017454))",PAIOROGR0000000007456178,Vallée,Draye du Grand Allauer
"MULTIPOINT ((5.92335227553861 44.9314787256957))",PAIOROGR0000000007456382,Rochers,Rochers de Barioz
"MULTIPOINT ((5.91944725524833 44.8607990644553))",PAIOROGR0000000007456918,Col,Haut Col
"MULTIPOINT ((5.54346295626601 44.8599748622769))",PAIOROGR0000000007457032,Vallée,Fond du Devès
"MULTIPOINT ((6.09566127828583 45.2829790096653))",PAIOROGR0000000007454371,Versant,Montagne de l'Arpette
"MULTIPOINT ((6.12077615305731 44.9415951451324))",PAIOROGR0000000007456268,Sommet,le Petit Roux
"MULTIPOINT ((5.58081544976052 45.0165972670335))",PAIOROGR0000000332062862,Gouffre,
"MULTIPOINT ((5.98403527743975 45.234850224283))",PAIOROGR0000000007454597,Vallée,Ravin des Fauges
"MULTIPOINT ((5.6948177605159 44.9239878607548))",PAIOROGR0000000007456500,Vallée,Combe Ratier
"MULTIPOINT ((5.68680326902842 44.7651380796979))",PAIOROGR0000000007457441,Sommet,les Adrets
"MULTIPOINT ((6.19091388365239 44.9996634831877))",PAIOROGR0000000007455824,Sommet,Tête du Lac Noir
"MULTIPOINT ((6.35074926790107 44.8789628667457))",PAIOROGR0000000075590221,Pic,Pointe des Frères Chamois
"MULTIPOINT ((5.59223679478911 45.0326023551504))",PAIOROGR0000000007455781,Col,Double Brèche
"MULTIPOINT ((6.13281757145665 44.864486183649))",PAIOROGR0000000007456753,Pic,Sommet Ouest des Souffles
"MULTIPOINT ((6.22982742970832 44.889143361859))",PAIOROGR0000000007456543,Versant,Côte de l'Étret
"MULTIPOINT ((5.94912177998116 45.0348747591278))",PAIOROGR0000000007455671,Vallée,Combe Noire
"MULTIPOINT ((5.89218935029396 45.3582452194815))",PAIOROGR0000000246605483,Gouffre,
"MULTIPOINT ((6.11982818519487 44.9949290458287))",PAIOROGR0000000007455833,Vallée,Draye de Comba
"MULTIPOINT ((5.66878781961569 44.8747119855279))",PAIOROGR0000000007456935,Versant,le Clos
"MULTIPOINT ((5.43243538864305 45.0831025067974))",PAIOROGR0000000007455539,Grotte,Pot de la Siva
"MULTIPOINT ((5.66621301262565 45.2578853810631))",PAIOROGR0000000007454608,Grotte,Grotte de la Lutinière
"MULTIPOINT ((5.58748972462143 44.8592102623168))",PAIOROGR0000000007457024,Rochers,Rocher Têtela
"MULTIPOINT ((6.07985279845914 45.1862127325974))",PAIOROGR0000000007454818,Rochers,Rocher Rissiou
"MULTIPOINT ((5.71967448663048 45.3410110394011))",PAIOROGR0000000007454229,Sommet,Mollard de la Grande Vache
"MULTIPOINT ((5.59466350189638 44.8185708745345))",PAIOROGR0000000007457238,Sommet,Sommet des Cabornes
"MULTIPOINT ((5.5688599176287 45.016013561686))",PAIOROGR0000000332062850,Gouffre,
"MULTIPOINT ((5.73140754229484 44.785299379778))",PAIOROGR0000000007457371,Versant,la Condamine
