WKT,ID,HAUTEUR
"MULTIPOINT ((5.96361411069414 45.2996669800166))",PYLONE__0000000024800369,32
"MULTIPOINT ((5.70197280290828 45.1655207465389))",PYLONE__0000000024800383,35.8
"MULTIPOINT ((6.08178184350837 45.0319682864322))",PYLONE__0000000024800388,28.2
"MULTIPOINT ((5.80130469409361 44.9831846454473))",PYLONE__0000000024800427,0
"MULTIPOINT ((5.91119709157771 44.8585814361266))",PYLONE__0000000024800395,27
"MULTIPOINT ((6.05509210231456 45.430877807252))",PYLONE__0000000024800397,52
"MULTIPOINT ((6.08503796468453 45.3551935685727))",PYLONE__0000000024800401,21
"MULTIPOINT ((5.66141875103711 45.2393330650323))",PYLONE__0000000024800405,29
"MULTIPOINT ((5.77628986496507 45.1912182444763))",PYLONE__0000000024800418,23.2
"MULTIPOINT ((5.65091133985622 45.18748570327))",PYLONE__0000000024800419,34.6
"MULTIPOINT ((6.02605573684653 45.0774432842853))",PYLONE__0000000024800422,22.2
"MULTIPOINT ((5.67895648116264 45.1769977417567))",PYLONE__0000000024800423,24.7
"MULTIPOINT ((5.72392627936353 45.1235390159401))",PYLONE__0000000024800426,35.2
"MULTIPOINT ((5.9608335463475 45.2915048455477))",PYLONE__0000000024800431,37.5
"MULTIPOINT ((5.77756024927201 45.05726600827))",PYLONE__0000000024800448,0
"MULTIPOINT ((6.02268214292179 45.2781627824264))",PYLONE__0000000024800477,0
"MULTIPOINT ((6.07672159623099 45.030578272619))",PYLONE__0000000024800433,41.2
"MULTIPOINT ((6.03516120580552 45.1893681027848))",PYLONE__0000000024800437,18
"MULTIPOINT ((6.03700648291474 45.1245998447438))",PYLONE__0000000024800438,22.2
"MULTIPOINT ((6.0411654395852 45.2797231959932))",PYLONE__0000000024800445,20.1
"MULTIPOINT ((5.70233800663542 45.1746195151581))",PYLONE__0000000024800449,26.8
"MULTIPOINT ((5.80901605466733 45.1667612317549))",PYLONE__0000000024800453,34.4
"MULTIPOINT ((5.70179804057718 45.1612509217047))",PYLONE__0000000024800454,35.8
"MULTIPOINT ((5.66782528108774 44.9577454789715))",PYLONE__0000000024800455,33.3
"MULTIPOINT ((5.68331299120359 45.1075657867747))",PYLONE__0000000024800459,56
"MULTIPOINT ((5.55736331860879 45.1138652001656))",PYLONE__0000000024800461,23
"MULTIPOINT ((5.73750356889462 45.0935835142026))",PYLONE__0000000024800467,12.1
"MULTIPOINT ((5.76277245222775 45.1492686357278))",PYLONE__0000000024800474,35.2
"MULTIPOINT ((5.85668151282163 44.834619206415))",PYLONE__0000000024800495,0
"MULTIPOINT ((5.89153661039479 45.0820081959823))",PYLONE__0000000024800508,0
"MULTIPOINT ((5.62103686652589 45.2438094223063))",PYLONE__0000000024800528,0
"MULTIPOINT ((5.65018735382128 45.1900813414657))",PYLONE__0000000024800486,59.1
"MULTIPOINT ((5.6518916206984 45.089808657713))",PYLONE__0000000024800493,43.4
"MULTIPOINT ((5.97243654236966 45.3147151093782))",PYLONE__0000000024800501,23
"MULTIPOINT ((5.75211181515152 44.9594304600728))",PYLONE__0000000024800512,22.6
"MULTIPOINT ((6.06869169720433 45.2885083776764))",PYLONE__0000000024800514,27
"MULTIPOINT ((5.66369031758878 45.0972606420336))",PYLONE__0000000024800517,24.6
"MULTIPOINT ((6.02335809617978 45.2781066570293))",PYLONE__0000000024800551,0
"MULTIPOINT ((5.71216619249436 44.953325715339))",PYLONE__0000000024800531,28.6
"MULTIPOINT ((5.71787065955125 44.945402652866))",PYLONE__0000000024800544,28.6
"MULTIPOINT ((5.74767342231193 45.0883185724272))",PYLONE__0000000024800547,27.5
"MULTIPOINT ((5.7117717840868 45.11092852993))",PYLONE__0000000024800554,25.7
"MULTIPOINT ((5.89573932560716 45.2405483413215))",PYLONE__0000000024800555,23.8
"MULTIPOINT ((5.76924341290291 44.874875662297))",PYLONE__0000000024800556,26.4
"MULTIPOINT ((5.71938640571835 44.870300283686))",PYLONE__0000000024800558,38.7
"MULTIPOINT ((6.02681915909436 45.4386041806047))",PYLONE__0000000024800560,18
"MULTIPOINT ((6.09925493728194 45.4256958327711))",PYLONE__0000000024800567,33
"MULTIPOINT ((6.04922340670213 45.4282071585974))",PYLONE__0000000024800569,60
"MULTIPOINT ((5.66113128076919 45.1615850487599))",PYLONE__0000000024800573,29.7
"MULTIPOINT ((5.65818255418347 45.2257221836909))",PYLONE__0000000024800578,47.2
"MULTIPOINT ((5.66127147214076 45.2154842790151))",PYLONE__0000000024800592,20
"MULTIPOINT ((5.6849713385291 45.2093888012295))",PYLONE__0000000024800595,28.8
"MULTIPOINT ((5.66743765722908 45.1514873429238))",PYLONE__0000000024800601,35.7
"MULTIPOINT ((5.96818263520728 44.7877265380663))",PYLONE__0000000024800602,27.2
"MULTIPOINT ((6.05918103817424 45.2829955819641))",PYLONE__0000000024800603,26.8
"MULTIPOINT ((5.61117929190993 45.250817855164))",PYLONE__0000000024800614,0
"MULTIPOINT ((6.07328161822048 45.0293253214987))",PYLONE__0000000024800623,0
"MULTIPOINT ((5.74160760309149 45.1960297712236))",PYLONE__0000000024800625,0
"MULTIPOINT ((6.12001482355256 45.0272032232656))",PYLONE__0000000024800633,0
"MULTIPOINT ((5.98943629462453 45.2781493872515))",PYLONE__0000000024800637,0
"MULTIPOINT ((5.80364351506658 45.208251569139))",PYLONE__0000000024800624,26.8
"MULTIPOINT ((5.96810316812948 44.9247700992088))",PYLONE__0000000024800626,33
"MULTIPOINT ((5.69865820519965 45.1991015965822))",PYLONE__0000000024800629,54.2
"MULTIPOINT ((6.03160842008408 45.1296656981721))",PYLONE__0000000024800630,32.8
"MULTIPOINT ((5.65642602844006 45.1652278906363))",PYLONE__0000000024800644,44.1
"MULTIPOINT ((5.61962740230222 45.2398676026435))",PYLONE__0000000024800652,0
"MULTIPOINT ((6.03494508829476 45.2086860302437))",PYLONE__0000000024800667,0
"MULTIPOINT ((5.92032472002696 45.104248418067))",PYLONE__0000000024800672,0
"MULTIPOINT ((6.07345749980581 45.3390746435684))",PYLONE__0000000024800662,21
"MULTIPOINT ((5.77931175160394 45.0602828253286))",PYLONE__0000000024800678,29
"MULTIPOINT ((6.09582629088697 45.4034312958576))",PYLONE__0000000024800682,27
"MULTIPOINT ((6.02774857906181 45.4316773963971))",PYLONE__0000000024800688,0
"MULTIPOINT ((6.01208497206945 45.2788480028951))",PYLONE__0000000024800719,0
"MULTIPOINT ((6.02723182941498 45.4037494708782))",PYLONE__0000000024800687,60
"MULTIPOINT ((5.66322432134621 45.2331086969297))",PYLONE__0000000024800694,33.7
"MULTIPOINT ((5.84430504073254 45.1873623447388))",PYLONE__0000000024800697,41.4
"MULTIPOINT ((5.81121363174421 45.211901261029))",PYLONE__0000000024800707,23
"MULTIPOINT ((5.68288560485481 45.2138562514315))",PYLONE__0000000024800708,29.8
"MULTIPOINT ((5.93790133524667 44.798396866173))",PYLONE__0000000024800718,39.1
"MULTIPOINT ((5.78155457910468 45.0771646930936))",PYLONE__0000000024800722,26
"MULTIPOINT ((5.64006004576772 45.2284727862531))",PYLONE__0000000024800726,22.6
"MULTIPOINT ((5.7084082974433 45.1100463091669))",PYLONE__0000000024800731,31.8
"MULTIPOINT ((5.70985570302374 45.1220818240152))",PYLONE__0000000024800745,0
"MULTIPOINT ((5.95812502422211 45.272327035761))",PYLONE__0000000024800750,0
"MULTIPOINT ((5.85774334384847 44.833913463365))",PYLONE__0000000024800751,0
"MULTIPOINT ((5.59199324715038 45.2823515805485))",PYLONE__0000000024800752,0
"MULTIPOINT ((5.61101483176547 45.2507649398683))",PYLONE__0000000024800753,0
"MULTIPOINT ((5.75616773663782 45.0536126683044))",PYLONE__0000000024800762,0
"MULTIPOINT ((5.65436547271819 45.0945011312125))",PYLONE__0000000024800736,26.2
"MULTIPOINT ((5.96568579388132 45.3025829003036))",PYLONE__0000000024800738,29
"MULTIPOINT ((5.853229877468 45.1961265934276))",PYLONE__0000000024800754,34.2
"MULTIPOINT ((5.98769420731202 45.3352075495994))",PYLONE__0000000024800763,49.5
"MULTIPOINT ((5.82674844669568 45.2024486419522))",PYLONE__0000000024800764,29.7
"MULTIPOINT ((5.67047775067562 45.2167483556534))",PYLONE__0000000024800765,28.7
"MULTIPOINT ((6.02108004066606 45.1055606328835))",PYLONE__0000000024800769,16.2
"MULTIPOINT ((5.74127399270426 45.0911015335103))",PYLONE__0000000024800770,29
"MULTIPOINT ((6.05102271093095 45.3730543105552))",PYLONE__0000000024800783,0
"MULTIPOINT ((5.60571822974926 45.2551931673681))",PYLONE__0000000024800786,0
"MULTIPOINT ((5.61294934222851 45.2507575614495))",PYLONE__0000000024800787,0
"MULTIPOINT ((6.06905406115685 45.3853450001579))",PYLONE__0000000024800816,0
"MULTIPOINT ((5.60306964462013 45.2617379120554))",PYLONE__0000000024800820,0
"MULTIPOINT ((5.62805518022447 45.238107472905))",PYLONE__0000000024800821,0
"MULTIPOINT ((5.61228790191774 45.1573690448323))",PYLONE__0000000024800773,20
"MULTIPOINT ((6.04964271878496 45.2816062526833))",PYLONE__0000000024800776,22.9
"MULTIPOINT ((5.6759914882038 45.1030507265859))",PYLONE__0000000024800779,41.2
"MULTIPOINT ((6.09185998742219 45.3835219198164))",PYLONE__0000000024800781,29.7
"MULTIPOINT ((5.99678133053499 45.361137762472))",PYLONE__0000000024800793,49.5
"MULTIPOINT ((5.79538367446944 45.0857236082519))",PYLONE__0000000024800795,62.4
"MULTIPOINT ((6.02261052280713 45.1143801655318))",PYLONE__0000000024800803,23.5
"MULTIPOINT ((5.90957175503019 44.8115571018264))",PYLONE__0000000024800809,21
"MULTIPOINT ((5.79573846193101 44.9232923286043))",PYLONE__0000000024800842,0
"MULTIPOINT ((5.99763111418554 45.3633163932404))",PYLONE__0000000024800827,44
"MULTIPOINT ((5.72207837040749 45.0765400936971))",PYLONE__0000000024800830,12.9
"MULTIPOINT ((5.6929546171677 45.2010871544656))",PYLONE__0000000024800836,24
"MULTIPOINT ((6.00013795690139 45.1200160627354))",PYLONE__0000000024800837,19.8
"MULTIPOINT ((5.7568111842852 45.1522334271381))",PYLONE__0000000024800841,26.1
"MULTIPOINT ((6.13357577026694 45.0499064270144))",PYLONE__0000000024800847,13.1
"MULTIPOINT ((5.85671536712923 45.2454949662471))",PYLONE__0000000024800848,34.8
"MULTIPOINT ((5.8800746320562 45.2155236615086))",PYLONE__0000000024800849,28.2
"MULTIPOINT ((5.817104672921 44.8610675695502))",PYLONE__0000000024800850,28.7
"MULTIPOINT ((5.75063196583209 44.8609035066566))",PYLONE__0000000024800851,21.9
"MULTIPOINT ((6.06212747812946 45.0394471189145))",PYLONE__0000000024800868,23.2
"MULTIPOINT ((6.06777731523491 45.0598593053904))",PYLONE__0000000024800899,0
"MULTIPOINT ((5.75203741497851 45.065018868602))",PYLONE__0000000024800902,0
"MULTIPOINT ((5.85723750737322 44.8346472294522))",PYLONE__0000000024800905,0
"MULTIPOINT ((5.97201947695466 45.3110164511881))",PYLONE__0000000024800883,19.8
"MULTIPOINT ((5.62316666094622 45.0551043457241))",PYLONE__0000000024800890,26.2
"MULTIPOINT ((5.91452259121971 44.8079386525092))",PYLONE__0000000024800895,28.6
"MULTIPOINT ((6.00904948469685 45.2233941722812))",PYLONE__0000000024800901,33.5
"MULTIPOINT ((6.06945431462161 45.280408037301))",PYLONE__0000000024800907,23.8
"MULTIPOINT ((5.62700584579038 45.2931708968224))",PYLONE__0000000024800909,29.7
"MULTIPOINT ((5.70245584831096 45.1003751802198))",PYLONE__0000000024800910,40
"MULTIPOINT ((5.96432831220949 45.2734539294534))",PYLONE__0000000024800918,0
"MULTIPOINT ((5.7779327980788 45.0570377856691))",PYLONE__0000000024800920,0
"MULTIPOINT ((5.76294340783098 45.1327002721816))",PYLONE__0000000024800927,0
"MULTIPOINT ((5.92100454619777 45.265063124305))",PYLONE__0000000024800913,19
"MULTIPOINT ((5.55309606730337 45.0832559916049))",PYLONE__0000000024800915,22.9
"MULTIPOINT ((5.93737838875362 45.2742779935174))",PYLONE__0000000024800922,22.8
"MULTIPOINT ((5.7149304904029 45.1238061815938))",PYLONE__0000000024800923,26
"MULTIPOINT ((5.91712914250723 45.2653247272422))",PYLONE__0000000024800949,0
"MULTIPOINT ((6.01498860759793 45.278730080987))",PYLONE__0000000024800959,0
"MULTIPOINT ((5.89354082687668 44.8236427438714))",PYLONE__0000000024800964,0
"MULTIPOINT ((5.9330915615045 45.2677524891971))",PYLONE__0000000024800965,0
"MULTIPOINT ((5.56704264146152 45.1273207781731))",PYLONE__0000000024800970,0
"MULTIPOINT ((5.79635857853057 44.929980469987))",PYLONE__0000000024800971,0
"MULTIPOINT ((5.73485283181124 45.0930368648906))",PYLONE__0000000024800976,0
"MULTIPOINT ((5.60122809366305 45.2636087530519))",PYLONE__0000000024800983,0
"MULTIPOINT ((5.68380077492842 45.1449370054383))",PYLONE__0000000024800954,26.9
"MULTIPOINT ((5.76733937781195 45.0502561796145))",PYLONE__0000000024800958,17.6
"MULTIPOINT ((5.7827454344658 45.070610258769))",PYLONE__0000000024800962,16.9
"MULTIPOINT ((5.77209832458614 45.1562116384796))",PYLONE__0000000024800984,41.2
"MULTIPOINT ((5.95053522051357 45.2880547624637))",PYLONE__0000000024800988,29
"MULTIPOINT ((5.7141351110065 45.1053347810248))",PYLONE__0000000024800989,44.1
"MULTIPOINT ((5.71434244555153 45.1149489927012))",PYLONE__0000000024800990,23
"MULTIPOINT ((5.74937880562309 45.0766768958711))",PYLONE__0000000024801018,0
"MULTIPOINT ((5.80009104557165 44.969800286047))",PYLONE__0000000024801023,0
"MULTIPOINT ((6.07891955445739 45.0314032396555))",PYLONE__0000000024801033,0
"MULTIPOINT ((5.91580768167633 45.1012888267299))",PYLONE__0000000024800999,20.6
"MULTIPOINT ((5.90835515546052 44.8409884269447))",PYLONE__0000000024801002,33
"MULTIPOINT ((5.92229800906088 45.2648373886512))",PYLONE__0000000024801003,19
"MULTIPOINT ((5.6135160542626 45.302002568534))",PYLONE__0000000024801004,29.8
"MULTIPOINT ((5.69676860832839 45.0067693447367))",PYLONE__0000000024801006,22.6
"MULTIPOINT ((5.68398023008448 45.2113595639238))",PYLONE__0000000024801007,29.8
"MULTIPOINT ((6.01881052290765 45.0949671333729))",PYLONE__0000000024801008,16.2
"MULTIPOINT ((5.59530164196654 45.1506502059284))",PYLONE__0000000024801012,23
"MULTIPOINT ((5.86775137150116 45.0734347269376))",PYLONE__0000000024801019,45
"MULTIPOINT ((5.73875259343562 45.0959979720413))",PYLONE__0000000024801021,53.5
"MULTIPOINT ((5.97590926714518 45.2756944470193))",PYLONE__0000000024801042,0
"MULTIPOINT ((5.79826683896941 44.9504023388123))",PYLONE__0000000024801061,0
"MULTIPOINT ((5.77801911045492 45.0328453094791))",PYLONE__0000000024801062,0
"MULTIPOINT ((5.94197319154653 45.2754492778794))",PYLONE__0000000024801038,56.5
"MULTIPOINT ((5.69935135721263 45.1475177064361))",PYLONE__0000000024801045,31.7
"MULTIPOINT ((5.63468395648632 45.0027605089197))",PYLONE__0000000024801046,33.3
"MULTIPOINT ((5.65986621838278 45.163632382197))",PYLONE__0000000024801049,28.6
"MULTIPOINT ((5.9459816460254 45.2837758449392))",PYLONE__0000000024801052,23
"MULTIPOINT ((5.71638793940147 45.1181055961736))",PYLONE__0000000024801058,28.7
"MULTIPOINT ((6.06438642290079 45.2946233795158))",PYLONE__0000000024801063,21
"MULTIPOINT ((5.71931052315457 45.0959758738468))",PYLONE__0000000024801064,28.2
"MULTIPOINT ((6.07404247668836 45.2794277059516))",PYLONE__0000000024801067,20.1
"MULTIPOINT ((5.70749174286441 44.9691539652664))",PYLONE__0000000024801081,0
"MULTIPOINT ((6.00577708010195 45.2787474593854))",PYLONE__0000000024801083,0
"MULTIPOINT ((6.01979037369137 45.2784283640198))",PYLONE__0000000024801094,0
"MULTIPOINT ((5.7601064380023 45.0899609285401))",PYLONE__0000000024801097,0
"MULTIPOINT ((5.70546471470175 45.0574353930102))",PYLONE__0000000024801078,40
"MULTIPOINT ((5.87428190514921 44.8291959335799))",PYLONE__0000000024801079,27
"MULTIPOINT ((5.78267222058836 45.0756808418647))",PYLONE__0000000024801086,22.8
"MULTIPOINT ((5.64537336186856 45.2042373391267))",PYLONE__0000000024801087,28.6
"MULTIPOINT ((5.74000656421899 45.0889344165595))",PYLONE__0000000024801088,28.7
"MULTIPOINT ((5.97223853702018 45.2476940563601))",PYLONE__0000000024801099,22.8
"MULTIPOINT ((5.76029593201009 45.0914806363281))",PYLONE__0000000024801100,24.8
"MULTIPOINT ((6.04057726260313 45.1423383670723))",PYLONE__0000000024801101,28.7
"MULTIPOINT ((5.55666326223534 45.1076841521508))",PYLONE__0000000024801103,26
"MULTIPOINT ((6.08248693898745 45.0322190816704))",PYLONE__0000000024801137,0
"MULTIPOINT ((5.75347830653493 45.061026337987))",PYLONE__0000000024801140,0
"MULTIPOINT ((5.71852730520128 45.1087738142457))",PYLONE__0000000024801153,0
"MULTIPOINT ((5.72725132122804 45.1019955724139))",PYLONE__0000000024801162,0
"MULTIPOINT ((5.7105742793816 45.1059385690743))",PYLONE__0000000024801122,29.2
"MULTIPOINT ((5.6982197573925 45.1520290405776))",PYLONE__0000000024801126,29.8
"MULTIPOINT ((5.70203955119822 45.1672948832185))",PYLONE__0000000024801132,35.8
"MULTIPOINT ((5.64902150334401 44.9765080829407))",PYLONE__0000000024801133,27.3
"MULTIPOINT ((5.88182112303981 45.2581665436233))",PYLONE__0000000024801136,35.2
"MULTIPOINT ((5.95100878332378 44.7953981156659))",PYLONE__0000000024801142,21
"MULTIPOINT ((5.89073736416655 45.2595662324579))",PYLONE__0000000024801144,29.8
"MULTIPOINT ((5.91173246591957 44.8613080772161))",PYLONE__0000000024801147,27
"MULTIPOINT ((5.58829531805435 45.258731420097))",PYLONE__0000000024801155,26.2
"MULTIPOINT ((5.78619050190481 44.9220078384551))",PYLONE__0000000024801157,24.1
"MULTIPOINT ((6.07140530311318 45.0741827636013))",PYLONE__0000000024801165,0
"MULTIPOINT ((5.87496309384088 45.0758734086319))",PYLONE__0000000024801191,0
"MULTIPOINT ((5.92839154591142 45.2672098509262))",PYLONE__0000000024801203,0
"MULTIPOINT ((5.96578978888484 45.2986370442861))",PYLONE__0000000024801166,49.5
"MULTIPOINT ((6.07986594279637 45.0317672177183))",PYLONE__0000000024801168,28.7
"MULTIPOINT ((5.62917402803504 45.0463547086704))",PYLONE__0000000024801169,45.3
"MULTIPOINT ((5.75447729773565 45.1531893376175))",PYLONE__0000000024801171,21.9
"MULTIPOINT ((5.77884616371469 44.9402082719841))",PYLONE__0000000024801178,23
"MULTIPOINT ((6.06499472171342 45.2937290207489))",PYLONE__0000000024801181,21
"MULTIPOINT ((5.69927612300113 45.0896357494193))",PYLONE__0000000024801184,23
"MULTIPOINT ((5.74087004987533 44.913185675572))",PYLONE__0000000024801185,28.6
"MULTIPOINT ((5.72545902506159 45.0927354665599))",PYLONE__0000000024801190,41.2
"MULTIPOINT ((5.65933906085381 45.1284433264267))",PYLONE__0000000024801194,51.1
"MULTIPOINT ((5.95353029406658 44.7928893898711))",PYLONE__0000000024801195,33.2
"MULTIPOINT ((6.07020013046572 45.0304583060263))",PYLONE__0000000024801218,16.7
"MULTIPOINT ((5.76210149905476 45.1253513096415))",PYLONE__0000000024801219,27.2
"MULTIPOINT ((5.86718916198366 44.8314435248229))",PYLONE__0000000024801224,33
"MULTIPOINT ((5.88175847413902 45.0808560068058))",PYLONE__0000000024801229,62.4
"MULTIPOINT ((5.75246355829826 44.9786310392695))",PYLONE__0000000024801231,28.6
"MULTIPOINT ((5.66951692748467 44.9413170289957))",PYLONE__0000000024801233,33.3
"MULTIPOINT ((5.96259459909432 45.2930053387461))",PYLONE__0000000024801235,44
"MULTIPOINT ((5.55298852956024 45.083128731092))",PYLONE__0000000024801237,18.1
"MULTIPOINT ((5.88208497415974 44.8180543993555))",PYLONE__0000000024801238,27.2
"MULTIPOINT ((5.95618905835374 45.254764272996))",PYLONE__0000000024801241,22.8
"MULTIPOINT ((5.83710796113245 45.0813695607542))",PYLONE__0000000024801247,55.8
"MULTIPOINT ((6.06929846264629 45.0513437375443))",PYLONE__0000000024801255,23.1
"MULTIPOINT ((5.62312471416241 45.1729482546537))",PYLONE__0000000024801256,23
"MULTIPOINT ((6.01303040595987 45.1176571818806))",PYLONE__0000000024801280,0
"MULTIPOINT ((5.86682746450492 44.8319970310175))",PYLONE__0000000024801289,0
"MULTIPOINT ((5.66215862660122 44.9512517831868))",PYLONE__0000000024801298,0
"MULTIPOINT ((5.63188372324237 45.2180690575722))",PYLONE__0000000024801257,71.5
"MULTIPOINT ((5.67930287539409 44.9323178114935))",PYLONE__0000000024801262,42.9
"MULTIPOINT ((5.76242014446811 45.037038161126))",PYLONE__0000000024801271,28.6
"MULTIPOINT ((5.76176580298553 45.0353912713593))",PYLONE__0000000024801273,28.6
"MULTIPOINT ((5.70166508585401 45.196274679739))",PYLONE__0000000024801279,45.5
"MULTIPOINT ((5.93068813941738 45.2676425319044))",PYLONE__0000000024801288,49.5
"MULTIPOINT ((5.92524263650399 45.2635439398637))",PYLONE__0000000024801296,21.3
"MULTIPOINT ((5.66249488553869 44.9513599422213))",PYLONE__0000000024801332,0
"MULTIPOINT ((6.03641744863847 45.200559646647))",PYLONE__0000000024801300,18
"MULTIPOINT ((5.9796099647897 45.1184239495833))",PYLONE__0000000024801301,18.5
"MULTIPOINT ((5.72995193402545 45.0891776090526))",PYLONE__0000000024801302,54.2
"MULTIPOINT ((5.66215229884306 45.1491045378619))",PYLONE__0000000024801306,42.8
