WKT,ID,NATURE,TOPONYME
"MULTIPOLYGON (((5.7224470895437 45.1713837481505,5.72249205441385 45.171365533076,5.72253451877092 45.1713482799403,5.72257702698318 45.1713319266671,5.72262080735204 45.1713155423377,5.72266327163133 45.1712982891532,5.72271078072345 45.1712800119099,5.72265230305068 45.1712039571073,5.72264826710146 45.1711995508358,5.72263326384275 45.1711791950722,5.72252183658164 45.1710359599901,5.72225564572388 45.1711406577291,5.72225152205846 45.1711344516859,5.72216277693318 45.1711690508288,5.72231640543309 45.171368016506,5.72235579977551 45.171418409525,5.7224470895437 45.1713837481505)))",SURFACTI0000000007460368,Culte chrétien,Relais de Saint-Paul
"MULTIPOLYGON (((5.72110364677483 45.1802232989605,5.72110487529539 45.1802223680567,5.72111689700605 45.1802337873034,5.72113023497249 45.1802460754068,5.72114221282811 45.1802565947699,5.72118358689695 45.1802952278047,5.72120469107685 45.1802839018273,5.72120591959705 45.1802829709224,5.72125435825864 45.1802574641898,5.7212618171053 45.1802536785185,5.72126554652825 45.1802517856826,5.72126800356518 45.1802499238714,5.72127423389168 45.1802470691048,5.72132767429471 45.1802196384796,5.72134259196698 45.1802120671267,5.72135500873455 45.1802054577042,5.72137861374555 45.1801931697618,5.72135062148201 45.1801677247579,5.72132530561512 45.1801449173391,5.72132644639384 45.1801421866711,5.7213077995375 45.1801255232877,5.72126760992325 45.180111187085,5.72126638140785 45.1801121179906,5.72125892258041 45.1801159036621,5.72121794287783 45.1801376247275,5.72121259014664 45.1801323495383,5.72119644396085 45.1801408517785,5.7211790253866 45.1801493850401,5.72116292305635 45.1801587871565,5.72116827578538 45.1801640623481,5.72114094131839 45.1801782430777,5.72112356658898 45.1801876762117,5.72111689761273 45.1801815321599,5.72108091961741 45.1802013293213,5.72110364677483 45.1802232989605)))",SURFACTI0000000007460369,Culte chrétien,Église Orthodoxe Saint-Georges
"MULTIPOLYGON (((5.72507324367764 45.1798084069133,5.72544183827314 45.1798174252208,5.72544346040022 45.1797984656128,5.72544608957102 45.1797479480883,5.72544679079726 45.1797362185864,5.72544933209355 45.1796839013042,5.72544911242216 45.1796794019083,5.72545134789835 45.1796469130408,5.72508025361561 45.1796388567806,5.72507595794263 45.1797074340181,5.72507324367764 45.1798084069133)))",SURFACTI0000000007460367,Culte chrétien,Église Saint-Jacques
"MULTIPOLYGON (((5.72867075148151 45.1533568889037,5.72868307348264 45.1533484789621,5.7287176278255 45.1533260109654,5.72874841080337 45.1533045361598,5.72881501978828 45.1532605622092,5.72882238658293 45.1532549763115,5.72883111307871 45.1532511590474,5.72883234087745 45.1532502280643,5.72895196479844 45.1531707211093,5.72896174318694 45.1531623733614,5.72896261922147 45.1531542433984,5.72886876249457 45.1530835626687,5.72886231574346 45.1530819184796,5.72885481707097 45.1530848047626,5.7288004862927 45.1531194689087,5.72886535288196 45.15317013708,5.72878878975353 45.1532188593039,5.72872273934455 45.1531700219418,5.72877579845611 45.1531353889432,5.72872698453505 45.1531005451102,5.72874176206469 45.1530902731988,5.72872062246577 45.1530745732489,5.7286416916735 45.1531269570792,5.72866550669438 45.1531452944439,5.72851255587483 45.1532463380549,5.72850282136721 45.1532555856361,5.72850975171848 45.1532671284438,5.72854931156565 45.153294991146,5.72857149996611 45.1532800332489,5.72867075148151 45.1533568889037)))",SURFACTI0000000007460401,Culte chrétien,Église Sainte-Monique
"MULTIPOLYGON (((5.7181333582455 45.1642732259704,5.7181320862219 45.1642732569592,5.71818335806018 45.1643323712571,5.71819270028767 45.1643411531195,5.71824796355672 45.1644037739356,5.71825335830714 45.1644099491269,5.71825739341913 45.1644143555504,5.71835709657738 45.1643695819767,5.7182318330346 45.1642293833777,5.71823056101205 45.1642294143676,5.71816327354449 45.1642598839291,5.71816077330266 45.1642608457863,5.7181333582455 45.1642732259704)))",SURFACTI0000000007460388,Culte chrétien,Chapelle Saint-Paul
"MULTIPOLYGON (((5.70281559383614 45.1491230723631,5.70280661379964 45.149095360915,5.70272320501488 45.1491081931943,5.70273218501207 45.1491359046492,5.70270815358107 45.1491391897434,5.70273868204071 45.1492438596466,5.70273995373068 45.1492438288332,5.70277503765348 45.1493637042793,5.70290142306269 45.1493444249626,5.7028505301932 45.1491609661024,5.70283962525389 45.1491197872458,5.70281559383614 45.1491230723631)))",SURFACTI0000000007460402,Culte chrétien,Église Saint-Jean-Bosco
"MULTIPOLYGON (((5.40825886286406 45.1484237163988,5.40825692280879 45.1483787168866,5.4081933316158 45.1483800897232,5.40819527161991 45.1484250892365,5.40825886286406 45.1484237163988)))",SURFACTI0000000007460422,Culte divers,Centre d'Études Tibétaines
"MULTIPOLYGON (((5.64000994174448 45.0985511522393,5.64001495625603 45.0986573398379,5.64012935039518 45.0986555308435,5.64013124971493 45.0986149452763,5.64018321570391 45.0986110115024,5.64018138387999 45.0985452890796,5.64000994174448 45.0985511522393)))",SURFACTI0000000007460451,Culte chrétien,
"MULTIPOLYGON (((5.73315450375713 45.0821808206281,5.73337736240215 45.0822393195322,5.7332881763123 45.082391963589,5.73339894899715 45.0824207786182,5.73348178407847 45.0822682902877,5.7335337062969 45.0821598051977,5.73321676362846 45.0820756858324,5.73315450375713 45.0821808206281)))",SURFACTI0000000007460460,Culte chrétien,Église Saint-Michel
"MULTIPOLYGON (((5.71089448683169 45.0881716763134,5.71089944728531 45.088116599104,5.71088863049729 45.0881033483732,5.7108718112611 45.0880974510905,5.7108552974214 45.0880978528613,5.71084816065036 45.088081809815,5.71066177107796 45.0881196786506,5.71068803914701 45.0881893118802,5.71082265216241 45.0881590091726,5.71083539365223 45.0881857269827,5.71089448683169 45.0881716763134)))",SURFACTI0000000007460461,Culte chrétien,
"MULTIPOLYGON (((5.70167362109334 45.1201181616133,5.70158794960194 45.120083299532,5.70159277269043 45.1200777770764,5.70151235942538 45.1200463912407,5.70150885086032 45.1200527827697,5.7013453955373 45.1199882727626,5.70132259452667 45.1200167540638,5.70131352334971 45.1200133701381,5.70126195759935 45.1200785855893,5.70126844323072 45.1200811312359,5.70124323058037 45.1201123737424,5.70140677314937 45.1201786836533,5.7014019500338 45.120184206101,5.70147855034407 45.1202156844136,5.70148087489608 45.120211123436,5.70152631800792 45.120229842742,5.7015577986967 45.1201966464206,5.70159632112442 45.1202038213084,5.70162630379552 45.1201922835909,5.70163521041147 45.1201659407849,5.70165678379972 45.1201383900955,5.70167362109334 45.1201181616133)))",SURFACTI0000000007460438,Culte chrétien,Église Saint-Étienne
"MULTIPOLYGON (((5.67954469569062 45.0869722981612,5.67958004810853 45.0869669434115,5.67958657203751 45.0869703901749,5.67959279410091 45.0869675377985,5.67958872449809 45.0869622301833,5.67958706609833 45.0869541618387,5.67962732714923 45.0869450853696,5.67962243818461 45.0869226800918,5.67970830011151 45.0869098041743,5.67970978602501 45.0869142730089,5.67972117546958 45.0869130981777,5.67971689022997 45.0869032911822,5.67974774171292 45.0868836299987,5.67975934678234 45.0868869545485,5.67976276949928 45.0868787640027,5.67975506153804 45.0868771475546,5.67974313108952 45.0868404970051,5.67975049403573 45.0868349144383,5.67974261357661 45.0868296984814,5.67973792057587 45.0868379195772,5.67968514893436 45.0868247741128,5.67968611734186 45.0868184444237,5.6796709170654 45.0868197109012,5.67966182912268 45.0867892983827,5.67956339390818 45.0868051793831,5.67956177863986 45.0867980109155,5.67956664415596 45.0867933893354,5.67955618003116 45.0867873345858,5.67955140076064 45.0867937559196,5.67948700442568 45.086803412773,5.67947535626803 45.0867991883178,5.67946807954233 45.0868065706206,5.67947845741759 45.0868108256243,5.6794785436612 45.0868126253784,5.6794800726756 45.0868179940931,5.67948011579744 45.0868188939702,5.67943468743608 45.0868262928208,5.67943307218365 45.0868191243513,5.67941791502212 45.0868212906715,5.6794233411241 45.0868283674998,5.6793703341636 45.0868368494839,5.67936622147138 45.0868306419836,5.67935614543992 45.0868326861093,5.67935771756301 45.0868389547028,5.67930471058252 45.0868474366558,5.67929179214526 45.0868432427271,5.67928714219589 45.0868523636812,5.6793014171574 45.0868583268189,5.67931033243876 45.0868851398588,5.67929013723254 45.0868883282221,5.67929306587295 45.0868963660253,5.67930191475184 45.0868952523281,5.67932267398317 45.0869569162103,5.67931382509494 45.0869580299091,5.67931679686172 45.086966967589,5.67933580804713 45.0869656095213,5.6793461661289 45.0869959915216,5.6793376621924 45.0870043042396,5.67935071003 45.0870111977946,5.67935667339 45.0870029461684,5.67940841022237 45.0869944947374,5.67941125264359 45.0870007327834,5.67942005841564 45.0869987191998,5.6794172591145 45.0869933810311,5.67947149338172 45.0869839685995,5.67947306552199 45.0869902371917,5.67948695243976 45.0869881014118,5.67948411001074 45.0869818633677,5.67953461964016 45.0869743423031,5.67953614866436 45.0869797110172,5.67954622471573 45.0869776668752,5.67954469569062 45.0869722981612)))",SURFACTI0000000007460462,Culte chrétien,Église Saint-Pierre
"MULTIPOLYGON (((5.68014730112471 45.0850046229085,5.68006305750408 45.085024667615,5.68006738579037 45.085035374469,5.68003220715721 45.0850443288765,5.68004222022518 45.0850675117855,5.68007993935784 45.0850584962657,5.68008413825937 45.0850665034897,5.68016846819854 45.0850482585199,5.68014730112471 45.0850046229085)))",SURFACTI0000000007460463,Culte chrétien,
"MULTIPOLYGON (((6.00257253600403 45.440953886224,6.00143512239135 45.4409401878552,6.00121557879153 45.4406910509322,5.99973076803921 45.4404307194598,5.99920451919191 45.4405700530277,5.99820894939192 45.440836376851,5.99764303571127 45.440881246102,5.99687191543424 45.4408000361603,5.99546703581762 45.4409772526632,5.99528418397103 45.4411470407128,5.99445689566206 45.441234920743,5.99431754436539 45.441143125217,5.99410350928277 45.4407343320945,5.99380709686345 45.4405070587874,5.99357244438589 45.4405232367874,5.99343333750648 45.4406972602736,5.99346892241017 45.4410964016422,5.99328562586196 45.441519409194,5.9933527422578 45.4419573575036,5.99379812313354 45.4428348583759,5.99313543998389 45.442937255728,5.99232266692644 45.4430337428003,5.99222771890399 45.4432435313929,5.99202171414486 45.4433877995296,5.9921147163972 45.4435934732609,5.99245152188495 45.444047653374,5.99280201995472 45.4447321506007,5.99319552683896 45.4453118715274,5.99349117635678 45.4459284460942,5.99424851696127 45.4468453762562,5.99504058204239 45.4471711484821,5.99521893536404 45.4471312410297,5.99560857895578 45.4473298890062,5.99616968799446 45.4473608533185,5.9966606515601 45.4473017764173,5.99737045138671 45.4470277901721,5.99745893023737 45.446840697443,5.99768092069783 45.4466842774077,5.99884157568707 45.4462252137095,5.99983604746767 45.4457471549943,6.00021797062382 45.4454945372781,6.00034189190501 45.4450631937593,6.00063732951832 45.4444182023315,6.00086093474212 45.4440076191524,6.00123909848643 45.4436857126749,6.00180118513491 45.4434273651189,6.00238362785821 45.4432378550631,6.00270090195124 45.4430212016622,6.00293262196468 45.4427374532445,6.00313711976823 45.4422579911964,6.00313501128133 45.4419111198137,6.00310341454743 45.4416344238949,6.00298996486771 45.4413590193528,6.00257253600403 45.440953886224)))",SURFACTI0000000007460617,Carrière,Carrière de l'Arénier
"MULTIPOLYGON (((6.0020157637477 45.3844054233517,6.00201333532333 45.3843604333079,6.00194949089154 45.3843621445561,6.00195191926436 45.3844071346014,6.0020157637477 45.3844054233517)))",SURFACTI0000000007460634,Centrale électrique,Centrale Électrique du Cheylas
"MULTIPOLYGON (((6.00776704202416 45.3830959031175,6.00776460900691 45.3830509132081,6.00770076625464 45.3830526277328,6.00770319922035 45.3830976176436,6.00776704202416 45.3830959031175)))",SURFACTI0000000007460635,Centrale électrique,Galerie de Brame-Farine
"MULTIPOLYGON (((6.00090488375308 45.3844117648573,6.00052463295924 45.3836920599415,6.00078014874262 45.3836167304454,6.00084665779737 45.3835933219972,6.00104718469882 45.3834942343501,6.00112345187865 45.3834146959227,6.00116186432392 45.3833208530853,6.00121388514272 45.3832185356492,6.00124834074647 45.3831698539182,6.00129500196051 45.3831577902818,6.00137307035544 45.3831827312567,6.00123692510759 45.3828872137513,6.00096430904898 45.3826692433362,6.00083567237829 45.3827024264613,5.99923547490264 45.3798942069705,5.9986365040244 45.3800733456045,5.99855709671509 45.3799285923636,5.99811534587557 45.3800593645774,5.99781952685849 45.3794815684094,5.99557111703171 45.3800877985501,5.9974188007051 45.3836004106984,5.99762313243631 45.3835480847483,5.99794297352668 45.3841441624613,5.99828850646363 45.384813442023,5.9982119579793 45.384864150674,5.99831784840403 45.3850730747687,6.00090488375308 45.3844117648573)))",SURFACTI0000000007460641,Usine,Aciérie des Forges d'Allevard
"MULTIPOLYGON (((5.96038666288903 45.3639811957133,5.9617173885182 45.3634783400659,5.96347036171858 45.3627200987736,5.96526726012835 45.3619714784952,5.96503329782478 45.3616586914475,5.96310773658832 45.3612393061915,5.96200250106575 45.3608864941373,5.96218051001596 45.360580823022,5.96258297825508 45.3602178503518,5.96300080995963 45.3596634400927,5.96301384806647 45.3594522418067,5.96294660267937 45.3594855594342,5.96203151495702 45.3591745722718,5.96121333190914 45.3590511428698,5.9608548124427 45.3591831725136,5.95954098027221 45.3601460256797,5.95964712537534 45.3602432395929,5.96143963544067 45.3614059902825,5.96137259500068 45.3614672349998,5.96100247873518 45.3616698558795,5.96065455125647 45.3617610556831,5.95968972341233 45.3620532860896,5.95938732745483 45.3620874111488,5.95914760208827 45.3621703394763,5.95890133376643 45.3622984942335,5.95880287443861 45.3623218212062,5.96038666288903 45.3639811957133)))",SURFACTI0000000007460652,Zone industrielle,Zone d'Activités de Bresson
"MULTIPOLYGON (((5.95640430002615 45.3654605705439,5.95764660474479 45.367573234173,5.95815144291395 45.3674751960552,5.95836797590445 45.367388377803,5.95983029764316 45.3666901393904,5.95919088856629 45.3655797874233,5.95964694445297 45.3653821102133,5.95993902118557 45.3659465759707,5.96102249942327 45.3656007465848,5.96086661125922 45.3649533867941,5.96188233312434 45.3646318673617,5.96136545530314 45.3638787189406,5.96029677336775 45.3643818505576,5.95986732635931 45.3646229802138,5.95952813845897 45.3646625833458,5.95909828818932 45.364800096237,5.95812954158482 45.3649716704845,5.95743146449414 45.3651613172388,5.95640430002615 45.3654605705439)))",SURFACTI0000000007460653,Zone industrielle,Zone d'Activités de Tire Poix
"MULTIPOLYGON (((6.09152119449344 45.3374218194945,6.09151869581162 45.3373768317834,6.09145490803407 45.3373785940133,6.09145740666445 45.3374235817258,6.09152119449344 45.3374218194945)))",SURFACTI0000000007460656,Centrale électrique,Usine Hydroélectrique du Riondet
"MULTIPOLYGON (((6.09798996855476 45.3577789853626,6.09798746373169 45.3577339976346,6.09792365283337 45.3577357635564,6.09792615760496 45.3577807512858,6.09798996855476 45.3577789853626)))",SURFACTI0000000007460651,Centrale électrique,
"MULTIPOLYGON (((5.9732356529444 45.3364270457249,5.97323324986217 45.3363820554324,5.97316945955273 45.3363837502687,5.9731718625835 45.3364287405625,5.9732356529444 45.3364270457249)))",SURFACTI0000000007460667,Usine,Scierie des Pôtes
"MULTIPOLYGON (((5.9239468380435 45.315263199057,5.92436935503961 45.3151377200282,5.92454308487668 45.315089927444,5.92472583502947 45.3149950436979,5.92489956263121 45.3148985934329,5.92499662894401 45.3148501014221,5.92504816173555 45.3148343370064,5.92513474233023 45.3148050412857,5.92529151199227 45.3147261539308,5.92547317342613 45.3146349016121,5.925644726135 45.3145457154829,5.9257568588085 45.3144923234465,5.92592704073561 45.3144013705979,5.92608498890716 45.3143206491348,5.92623646541673 45.3142382946127,5.92637792801746 45.31415980608,5.9265367245809 45.3140709522207,5.92664715451268 45.3140094942633,5.92732115050596 45.3135179012692,5.9258610986556 45.3123685045877,5.9256900235534 45.3124180321276,5.92558271251171 45.3124658917276,5.92543804172295 45.3125561769768,5.92518473781863 45.312742111898,5.9248540658142 45.3129868358773,5.92471184857977 45.31307525386,5.92453822084888 45.3131735034465,5.92434711623248 45.3132794181076,5.92416819698893 45.3133742011916,5.92400788708899 45.3134585858994,5.92384464812358 45.3135358384624,5.92364291325353 45.3136339201927,5.92334902428354 45.3137767596054,5.92318658645399 45.3138449796508,5.92311346802735 45.3138874379539,5.92298971435097 45.3139627563454,5.92305291352856 45.3140232779054,5.92310940558481 45.3140776672949,5.92323745780631 45.3142058755079,5.92330193290329 45.3142906921643,5.92354660931923 45.3145969649429,5.92363862371489 45.3147441357641,5.92258849229636 45.3153212218457,5.92302806363368 45.3155449128894,5.92307118979281 45.3154906235831,5.92319192368763 45.3154063734967,5.92341383514024 45.3152789315969,5.92346447122463 45.3152460712612,5.92364897346288 45.3154034398364,5.92373012355036 45.3153679797624,5.92384315710143 45.3153073577148,5.9239468380435 45.315263199057)))",SURFACTI0000000007460676,Zone industrielle,Zone d'Activités de Pré Millon
"MULTIPOLYGON (((5.95378135323301 45.3047640560283,5.95377896722369 45.3047190655822,5.95371521257182 45.3047207493241,5.95371759852974 45.3047657397717,5.95378135323301 45.3047640560283)))",SURFACTI0000000007460695,Usine,Scierie du Pré Sec
"MULTIPOLYGON (((5.90996552794576 45.3035149338481,5.90996317736659 45.3034699424852,5.90989942282976 45.3034716012616,5.90990177335753 45.3035165926258,5.90996552794576 45.3035149338481)))",SURFACTI0000000007460696,Zone industrielle,Zone d'Activités des Longs Prés
"MULTIPOLYGON (((5.93117165021054 45.2874386429247,5.93623429074306 45.2857704034432,5.93549744348879 45.2849643827534,5.93480417288457 45.2852033419767,5.93469017186282 45.2850261228241,5.9348605387278 45.284964884209,5.93493865635094 45.2848970563855,5.93495861390678 45.2848397658463,5.93492879738157 45.2847098951792,5.93477407600926 45.284631960358,5.93445909648545 45.2846375247244,5.93389323388623 45.2848235760591,5.93315180111545 45.2850448665241,5.92966851460576 45.2861381685104,5.93013298231822 45.2865963483796,5.93117165021054 45.2874386429247)))",SURFACTI0000000007460710,Zone industrielle,Zone d'Activités le Champ 7 Laux
"MULTIPOLYGON (((5.92183624610095 45.2873297739817,5.92242703846546 45.2883235130459,5.92314292036832 45.2888787707488,5.92808026674402 45.2873457392533,5.92653390074255 45.2858283016735,5.92364505982551 45.2867229369116,5.92184488655456 45.2872998134502,5.92183624610095 45.2873297739817)))",SURFACTI0000000007460711,Carrière,
"MULTIPOLYGON (((5.62650101771854 45.2942945086787,5.62649889637514 45.29424951173,5.62643514435997 45.2942510089806,5.62643726565195 45.2942960059305,5.62650101771854 45.2942945086787)))",SURFACTI0000000007460712,Divers industriel,l'Île Gabourg
"MULTIPOLYGON (((5.9138173975765 45.2646290081164,5.91399226534409 45.2645082141764,5.91420031631056 45.2643387993149,5.91423939678599 45.264305342673,5.91431935707232 45.2641996374764,5.91427726564175 45.2641755057587,5.91425527898677 45.264145443523,5.91423027350674 45.2641064495463,5.91422442791632 45.2640678570216,5.91424241549466 45.2640214346876,5.91427989220167 45.2639817125284,5.91432288902941 45.2639499558222,5.91413344354086 45.2637674781909,5.91380433488171 45.2634516827204,5.91332438250486 45.2630082660412,5.91283066171093 45.2625453834105,5.91223003568034 45.262942177631,5.91172134453474 45.2632671929216,5.91162505648624 45.2633534985473,5.91033512612 45.2641845197639,5.91026224531484 45.2642548968682,5.91023602841564 45.2643637047715,5.91026697370982 45.264418763692,5.91051666660029 45.2646312152516,5.91082077094819 45.2648593690708,5.91106787779361 45.2650466576394,5.91134939011848 45.2652330495053,5.91145230929974 45.2652736186925,5.9115557456866 45.2653240858041,5.91165733388918 45.2654124448396,5.91176967530216 45.2655356643849,5.91193302830349 45.2656827840607,5.91274856733022 45.2652227245204,5.91353411927452 45.2647994822453,5.9138173975765 45.2646290081164)))",SURFACTI0000000007460725,Zone industrielle,Zone Artisanale et Commerciale au Plan
"MULTIPOLYGON (((5.90002803791302 45.260600497393,5.90056741012421 45.2610604462621,5.90183171629781 45.2602995855449,5.90080190912968 45.2591432562976,5.8992064892737 45.2599153989422,5.89936805052212 45.2600535716173,5.90002803791302 45.260600497393)))",SURFACTI0000000007460727,Zone industrielle,Zone d'Activités Artisanales du Verney
"MULTIPOLYGON (((5.88078274905615 45.2639698237202,5.88091251267291 45.2638637613701,5.88110852439582 45.2637064343847,5.88152734905558 45.26339198935,5.88186792444726 45.2631435336091,5.88204848323044 45.263008228084,5.88212068216586 45.2629487002311,5.88224189385453 45.2628500650222,5.88236938293037 45.2627494657148,5.8825168395147 45.2626402419762,5.88268034783654 45.2625206926592,5.88282147890611 45.2624125326787,5.8829462314413 45.2623083991297,5.88301404751672 45.2622381713358,5.88304385374695 45.262197757043,5.88305265077479 45.2621704991542,5.88306971532722 45.2621304135439,5.88307887313878 45.2620607978478,5.8830790652774 45.2619905124058,5.88306908167067 45.2618961616073,5.88301346731938 45.2617336084784,5.88290547459001 45.2613723774379,5.88254531950013 45.2611185660653,5.88145349541523 45.2612476370295,5.88049735765755 45.2617804659866,5.87988145420487 45.2612683346317,5.87906879999964 45.2616893299444,5.87782951514074 45.2609148269138,5.87681320606226 45.260850889665,5.87574737118349 45.2614838117525,5.87510168789379 45.2631637230223,5.87585658551499 45.2633533395721,5.87613877070728 45.2634316759311,5.87624237792877 45.2634614467052,5.87619389696405 45.2635356777201,5.87609491754268 45.2636697751295,5.875982246412 45.2638105319694,5.875869734646 45.2639296598835,5.87573947631807 45.2640510463567,5.87559355548344 45.2641656274123,5.87544054581625 45.2642912029911,5.87525255362733 45.2644311937352,5.87508443746894 45.2645607615332,5.87488578554968 45.2646920155429,5.87465050495115 45.2648305184794,5.87445796503398 45.2649318805337,5.87649654799223 45.2665075938465,5.87385374298147 45.2690011475709,5.8743625395113 45.2695142659798,5.87417144647651 45.2696687507417,5.87466524324043 45.2699651055811,5.87539397480872 45.2691264244662,5.87508070500914 45.2689407614108,5.87551894500621 45.2685807895369,5.8758550336952 45.2682937244935,5.87618398392705 45.2680167533878,5.8765631538015 45.2676745156682,5.8768056574423 45.267428600309,5.8770949093778 45.2671490439575,5.87717832883521 45.2670594966929,5.87724228867311 45.2669884709044,5.87731120608327 45.2669146143628,5.87759213023995 45.266597427725,5.87784013985885 45.2663594774567,5.87799569831365 45.2662338329194,5.87825712453463 45.2660333794704,5.87854611761784 45.2658232050959,5.87883549969696 45.2655959003236,5.87910224926858 45.2653998128084,5.87930397273665 45.2652540554768,5.87947926169893 45.2651152860148,5.87958255058046 45.2650153135735,5.87964911895725 45.2649207922863,5.87969978349757 45.2647654106183,5.8797360404448 45.2646275197356,5.8797688654409 45.2644725976806,5.87988825097379 45.2644866411097,5.88000508813213 45.26450075008,5.88007709525072 45.264511509,5.88014301029338 45.2645278310503,5.88020270355776 45.2644731319395,5.88024898482523 45.2644304918321,5.88038083394365 45.2643153660872,5.88056292546104 45.2641602009323,5.88078274905615 45.2639698237202)))",SURFACTI0000000007460728,Zone industrielle,Parc Technologique des Fontaines
"MULTIPOLYGON (((5.86545815521722 45.2673740932845,5.86545584207405 45.2673291013104,5.86539212754621 45.2673307347155,5.86539444063803 45.267375726691,5.86545815521722 45.2673740932845)))",SURFACTI0000000007460729,Divers industriel,
"MULTIPOLYGON (((5.85153571064214 45.2590371167101,5.85264554889248 45.2597584405055,5.8534786517504 45.2605561986824,5.85413221599348 45.2601394570174,5.85405904848094 45.2599313880426,5.85464157301347 45.2595227644878,5.85528587505149 45.259099945085,5.85489412975976 45.2588243299778,5.8545105556255 45.259081908403,5.8531951006904 45.2581820448749,5.85226026489395 45.2589357331463,5.85195271723888 45.25873454576,5.85153571064214 45.2590371167101)))",SURFACTI0000000007460730,Zone industrielle,Zone Artisanale de Pré Figaroud
"MULTIPOLYGON (((5.91963432376255 45.2514742024107,5.91963196757725 45.2514292117127,5.91956827281415 45.2514308759811,5.91957062894814 45.2514758666805,5.91963432376255 45.2514742024107)))",SURFACTI0000000007460731,Centrale électrique,Usine Hydroélectrique Loury
"MULTIPOLYGON (((5.85553096709272 45.2414454378833,5.85552866303121 45.2414004459421,5.85546497782743 45.2414020736822,5.85546728183765 45.2414470656248,5.85553096709272 45.2414454378833)))",SURFACTI0000000007460732,Zone industrielle,Zone d'Activités de la Grande Chantourne
"MULTIPOLYGON (((5.82928464027517 45.2438214974309,5.82928235728486 45.2437765049289,5.82921866860606 45.2437781177149,5.82922095154508 45.2438231102182,5.82928464027517 45.2438214974309)))",SURFACTI0000000007460733,Zone industrielle,Zone d'Activités Pont Rivet
"MULTIPOLYGON (((5.82726225738036 45.2433266831013,5.82725997604147 45.2432816905626,5.82719628786917 45.2432833021961,5.82719856915675 45.2433282947361,5.82726225738036 45.2433266831013)))",SURFACTI0000000007460734,Zone industrielle,Zone d'Activités Randon
"MULTIPOLYGON (((5.62338246555301 45.2545781014268,5.62329143632941 45.2546766374525,5.62319050239739 45.2548357680051,5.62312482438311 45.2549580338531,5.62299933015004 45.2551916167163,5.62296143254937 45.2552807970518,5.62349981100845 45.2555267259448,5.62425398025004 45.2558856069586,5.62463374708788 45.256040657608,5.62505882652969 45.256264014155,5.62524939013716 45.2563559372025,5.62573831317997 45.2565534665015,5.6259307515423 45.2566039016856,5.62626428517449 45.2566438135537,5.62671737606214 45.2567304655792,5.62681404222404 45.2567516177017,5.62689486699906 45.2567614300198,5.62716707371667 45.2567721491202,5.62739735973163 45.2567865558895,5.62766523344382 45.256813592374,5.62927629219012 45.2573270707882,5.62987129428388 45.2575013655271,5.6306039556321 45.2577544017495,5.63095661328883 45.2575235705554,5.63130013638904 45.2573154765236,5.63088190418239 45.2571838766023,5.63020157513353 45.2569584405384,5.62957531826283 45.2567704682079,5.62950285968794 45.2567757767813,5.62980107017057 45.2563642424393,5.62869395990119 45.2559605452156,5.62866660958834 45.2559215476375,5.62851303366943 45.2558566891946,5.62825795094049 45.255776199209,5.62843825940982 45.2554611380466,5.62850562481365 45.2553478384096,5.6277923879831 45.2555330851853,5.62735780551231 45.2557036682477,5.62740863089057 45.255266423796,5.62697733653129 45.2552089931408,5.62636872472349 45.2551512234717,5.62623420672522 45.2557616104238,5.6250470204144 45.2554714748168,5.62489680330782 45.2554236502746,5.62472518007832 45.2553817338532,5.62464826487668 45.2553736300626,5.6245527002596 45.2554029022326,5.62449778457555 45.2554014891082,5.62410329351413 45.2551774124433,5.62371155491582 45.2550388579483,5.62423699528377 45.2548202084331,5.62380872888149 45.254718549175,5.62367596441801 45.2547162606047,5.62362555307868 45.2547021283382,5.62348400413156 45.25464869292,5.62344107204555 45.254603753471,5.62338246555301 45.2545781014268)))",SURFACTI0000000007460738,Usine,les Îles Cordées
"MULTIPOLYGON (((5.88103924307298 45.2342508919485,5.88103691873829 45.2342059006031,5.88097324249441 45.234207542875,5.88097556677782 45.2342525342218,5.88103924307298 45.2342508919485)))",SURFACTI0000000007460739,Zone industrielle,Zone d'Activités de l'Enclos
"MULTIPOLYGON (((5.87339851401487 45.2338872579385,5.87274454740051 45.2329012402076,5.8733053914987 45.2327976140459,5.87238269153734 45.2312977165412,5.87188041016608 45.2304582653323,5.8701630857734 45.2289274222853,5.86915911843423 45.2295379778997,5.86715362020087 45.2302868639131,5.86512465616743 45.2305551706424,5.86336021221867 45.2305616714942,5.86255886754942 45.2305506750914,5.86097780316512 45.2302542020802,5.85884052253389 45.2298277819659,5.85697175938251 45.2298882103062,5.85625017156538 45.2300400146319,5.85665193313826 45.2315605650866,5.85699111237184 45.2332530077514,5.85782547789944 45.234056995464,5.85790193238504 45.2350263350696,5.85829522349431 45.2360317183616,5.85857129822715 45.2363174846831,5.85895265065876 45.2365672185297,5.85939981898382 45.2366828170066,5.85967115907275 45.2367020008904,5.86292463023359 45.2359122701469,5.86680064726084 45.234955096249,5.86965483672143 45.2342655131302,5.87030551883623 45.2341478813043,5.8714070040006 45.234042986206,5.87280746296492 45.2339493131166,5.87339851401487 45.2338872579385)))",SURFACTI0000000007460740,Zone industrielle,Zone d'Activités Grande Île
