WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.94765500833951 45.2745354989639))",PAIHABIT0000000007543557,Zone d'habitation,Lieu-dit habité,rodesse
"MULTIPOINT ((5.74576024775835 45.001162905324))",PAIE_NAT0000000007451753,Lieu-dit non habité,Lieu-dit non habité,champ bonnet
"MULTIPOINT ((5.94419588738675 44.873328136872))",PAIE_NAT0000000007452431,Lieu-dit non habité,Lieu-dit non habité,les fraches
"MULTIPOINT ((5.65579812070084 45.2291150637216))",PAIHABIT0000000007544657,Zone d'habitation,Lieu-dit habité,les îles
"MULTIPOINT ((5.46744107498013 45.1639428905877))",PAIOROGR0000000007455024,Détail orographique,Col,col de neurre
"MULTIPOINT ((5.80441438639851 45.2396399043711))",PAIHABIT0000000356423359,Zone d'habitation,Quartier,clos de la grivelière
"MULTIPOINT ((5.56161285261062 44.9595516625217))",PAIHABIT0000000007547791,Zone d'habitation,Lieu-dit habité,bouchier
"MULTIPOINT ((5.66110852784882 44.970552072524))",PAIHABIT0000000007547679,Zone d'habitation,Lieu-dit habité,deytras
"MULTIPOINT ((5.57458760119963 45.0461104943757))",PAIE_NAT0000000007451551,Lieu-dit non habité,Lieu-dit non habité,le jardin de tanaz
"MULTIPOINT ((5.71758892279685 45.2022448509689))",PAIHABIT0000000007544791,Zone d'habitation,Quartier,le village
"MULTIPOINT ((5.8404372438428 45.210655342443))",PAIHABIT0000000225496948,Zone d'habitation,Lieu-dit habité,les brassières
"MULTIPOINT ((6.07761344004367 45.2882721627062))",PAIHABIT0000000355028216,Zone d'habitation,Quartier,l'habert des sept laux
"MULTIPOINT ((5.72070781945927 44.7507341259059))",PAIOROGR0000000007457457,Détail orographique,Vallée,combe de chanou
"MULTIPOINT ((5.76428036265225 45.2299022771091))",PAIE_NAT0000000007450507,Lieu-dit non habité,Bois,bois du mollard
"MULTIPOINT ((5.67051798709875 45.157248034812))",PAIHABIT0000000007545498,Zone d'habitation,Quartier,les côtes
"MULTIPOINT ((6.13376585472144 45.40739776682))",PAIE_NAT0000000007448444,Lieu-dit non habité,Bois,pommier bouchard
"MULTIPOINT ((5.49570671300173 45.1064441136145))",PAIE_NAT0000000007451224,Lieu-dit non habité,Lieu-dit non habité,le trou du vau
"MULTIPOINT ((5.82053440774122 45.1947824711475))",PAIHABIT0000000007544973,Zone d'habitation,Quartier,les barrières
"MULTIPOINT ((5.5401351013149 44.9019494985291))",PAIE_NAT0000000007452400,Lieu-dit non habité,Bois,bois frey
"MULTIPOINT ((5.74025161315666 45.2783711003001))",PAIOROGR0000000007454459,Détail orographique,Rochers,les roches
"MULTIPOINT ((5.53813307304076 45.0309465469099))",PAIE_NAT0000000007451626,Lieu-dit non habité,Bois,bois gaillard
"MULTIPOINT ((5.69657954031093 44.8604201849995))",PAIOROGR0000000007456931,Détail orographique,Versant,gruessendaire
"MULTIPOINT ((6.1002094384176 45.083292218639))",PAIOROGR0000000007455398,Détail orographique,Sommet,pierre ronde
"MULTIPOINT ((5.94740921934779 44.8106018758688))",PAIE_NAT0000000007452725,Lieu-dit non habité,Lieu-dit non habité,la fontanne
"MULTIPOINT ((6.03415948387883 44.8782061468828))",PAIOROGR0000000007456771,Détail orographique,Vallée,combe de rache
"MULTIPOINT ((6.08704917164775 45.0234468702882))",PAIHABIT0000000007547349,Zone d'habitation,Lieu-dit habité,les hugues
"MULTIPOINT ((5.554067888247 44.9914140821372))",PAIE_NAT0000000007451871,Lieu-dit non habité,Lieu-dit non habité,les poules
"MULTIPOINT ((5.58010504528066 44.9956147630423))",PAIE_NAT0000000007451866,Lieu-dit non habité,Lieu-dit non habité,pré achard
"MULTIPOINT ((6.08309825852989 44.8499124970834))",PAIE_NAT0000000007452495,Lieu-dit non habité,Lieu-dit non habité,la suchière
"MULTIPOINT ((5.9906944876133 45.0553119061286))",PAIE_NAT0000000007451425,Lieu-dit non habité,Lieu-dit non habité,clot de barme
"MULTIPOINT ((5.9906944876133 45.0553119061286))",PAIE_NAT0000000007451425,Lieu-dit non habité,Lieu-dit non habité,clot de balme
"MULTIPOINT ((6.22982742970832 44.889143361859))",PAIOROGR0000000007456543,Détail orographique,Versant,côte de l'étret
"MULTIPOINT ((5.76442578353672 44.8385196937213))",PAIOROGR0000000007457081,Détail orographique,Versant,côte belle
"MULTIPOINT ((5.69378773714531 44.8655643413657))",PAIOROGR0000000007456930,Détail orographique,Versant,les horts
"MULTIPOINT ((5.54586848759566 44.836410589775))",PAIOROGR0000000007457127,Détail orographique,Rochers,le beca
"MULTIPOINT ((5.96566052985299 44.8561932078875))",PAIOROGR0000000007456902,Détail orographique,Col,col de l'homme
"MULTIPOINT ((5.61267904397066 44.9119307503958))",PAIE_NAT0000000007452315,Lieu-dit non habité,Lieu-dit non habité,le moniquet
"MULTIPOINT ((5.97424602619013 45.4252062273395))",PAIE_NAT0000000007448454,Lieu-dit non habité,Lieu-dit non habité,beauregard
"MULTIPOINT ((5.73230743028135 44.9882245711242))",PAIOROGR0000000007456092,Détail orographique,Vallée,combe de l'homme
"MULTIPOINT ((6.32118319845037 44.9530635847844))",PAIOROGR0000000007456134,Détail orographique,Col,brèche de charrière
"MULTIPOINT ((5.62014815191455 44.8217947844687))",PAIHABIT0000000007548344,Zone d'habitation,Lieu-dit habité,fourche
"MULTIPOINT ((5.62014815191455 44.8217947844687))",PAIHABIT0000000007548344,Zone d'habitation,Lieu-dit habité,fourches
"MULTIPOINT ((5.66779512961727 44.7625409066638))",PAIE_NAT0000000008101605,Lieu-dit non habité,Lieu-dit non habité,pré clos
"MULTIPOINT ((5.90456137795167 45.0049478776758))",PAIE_NAT0000000007451658,Lieu-dit non habité,Bois,forêt de peychagny
"MULTIPOINT ((5.82829320979658 45.2544992036848))",PAIHABIT0000000007543887,Zone d'habitation,Lieu-dit habité,les bouts
"MULTIPOINT ((5.97717070026647 45.4294943996102))",PAIHABIT0000000007539851,Zone d'habitation,Quartier,beauregard
"MULTIPOINT ((6.07560230733254 44.9977024411219))",PAIE_NAT0000000007451653,Lieu-dit non habité,Lieu-dit non habité,pierre pousset
"MULTIPOINT ((6.03947280841606 45.0219496936805))",PAIOROGR0000000007455737,Détail orographique,Versant,les côtes
"MULTIPOINT ((5.61866609804909 45.1654916432004))",PAIOROGR0000000007455010,Détail orographique,Vallée,combe de la jaille
"MULTIPOINT ((5.81121582180165 45.0041878260938))",PAIE_NAT0000000007451742,Lieu-dit non habité,Bois,bois gobert
"MULTIPOINT ((5.43001021290236 45.148994274565))",PAIHABIT0000000007545747,Zone d'habitation,Lieu-dit habité,la serve
"MULTIPOINT ((5.98542734195673 45.1387455350997))",PAIE_NAT0000000007450957,Lieu-dit non habité,Lieu-dit non habité,clos chevalier
"MULTIPOINT ((5.71827407475368 45.3824740098934))",PAIHABIT0000000007541230,Zone d'habitation,Lieu-dit habité,les raviers
"MULTIPOINT ((5.59793283683239 44.85163809673))",PAIOROGR0000000007457022,Détail orographique,Crête,aigrette de l'aubeyron
"MULTIPOINT ((5.88402769023946 45.2600306199484))",PAIE_NAT0000000007450272,Lieu-dit non habité,Bois,gramont
"MULTIPOINT ((5.68625004959285 45.1909707447128))",PAIHABIT0000000242976028,Zone d'habitation,Quartier,les liserons
"MULTIPOINT ((5.62090892446394 44.8234784615662))",PAIE_NAT0000002222285455,Lieu-dit non habité,Lieu-dit non habité,ollagnier
"MULTIPOINT ((5.6464158336535 45.2752052626614))",PAIHABIT0000000007543640,Zone d'habitation,Lieu-dit habité,morletière
"MULTIPOINT ((5.86084391315927 44.7872815421531))",PAIE_NAT0000000007452909,Lieu-dit non habité,Lieu-dit non habité,le play
"MULTIPOINT ((6.12976554902539 44.9937965419236))",PAIE_NAT0000000007451643,Lieu-dit non habité,Lieu-dit non habité,les perrons
"MULTIPOINT ((5.75814643360978 45.1729716372276))",PAIHABIT0000000007545241,Zone d'habitation,Quartier,le centre
"MULTIPOINT ((5.74897273277775 45.1477031627556))",PAIHABIT0000002206920282,Zone d'habitation,Château,château de la commanderie
"MULTIPOINT ((5.8074857740764 44.9257403063946))",PAIE_NAT0000000007452193,Lieu-dit non habité,Lieu-dit non habité,la dragerie
"MULTIPOINT ((5.32485710238835 45.1310961207703))",PAIE_NAT0000000007451154,Lieu-dit non habité,Lieu-dit non habité,le maillard
"MULTIPOINT ((6.01521226582562 44.8487553489681))",PAIOROGR0000000007456981,Détail orographique,Versant,côte l'olagne
"MULTIPOINT ((5.6838933085094 45.278257979858))",PAIE_NAT0000000007450172,Lieu-dit non habité,Lieu-dit non habité,le mollard des filles
"MULTIPOINT ((5.53667211791692 45.2796284363222))",PAIHABIT0000000007543669,Zone d'habitation,Lieu-dit habité,le magasin
"MULTIPOINT ((5.34955636051193 45.1233729509649))",PAIHABIT0000000007546217,Zone d'habitation,Lieu-dit habité,les côtes
"MULTIPOINT ((5.99940541784962 45.3783271468631))",PAIHABIT0000000007541182,Zone d'habitation,Quartier,les cités hautes
"MULTIPOINT ((5.66113262771131 44.9062077500825))",PAIE_NAT0000000251641089,Lieu-dit non habité,Lieu-dit non habité,grange brisac
"MULTIPOINT ((5.55004460199395 45.1733637558665))",PAIHABIT0000000007545524,Zone d'habitation,Lieu-dit habité,la côte
"MULTIPOINT ((5.5030384345677 45.2526833415295))",PAIE_NAT0000000007450439,Lieu-dit non habité,Bois,les hayes
"MULTIPOINT ((5.83767860415621 45.3169594551377))",PAIOROGR0000000007454275,Détail orographique,Sommet,roc d'arguille
"MULTIPOINT ((5.79921744734088 45.1756172535553))",PAIHABIT0000000007545219,Zone d'habitation,Lieu-dit habité,champ duret
"MULTIPOINT ((5.81920309711229 44.7773946530067))",PAIOROGR0000000007457364,Détail orographique,Rochers,casse varnage
"MULTIPOINT ((6.02517931017749 45.3483964649868))",PAIHABIT0000000253540107,Zone d'habitation,Lieu-dit habité,l'échat
"MULTIPOINT ((5.60515409446554 44.9784569340211))",PAIOROGR0000000007456222,Détail orographique,Rochers,pierre dieu
"MULTIPOINT ((5.77736599707543 44.7097660320741))",PAIE_NAT0000000007453147,Lieu-dit non habité,Lieu-dit non habité,sernier
"MULTIPOINT ((5.99609398328231 45.377759788601))",PAIHABIT0000000221323491,Zone d'habitation,Quartier,mazette 2
"MULTIPOINT ((5.79146539793986 45.4101342909593))",PAIOROGR0000000007453893,Détail orographique,Versant,le mollard
"MULTIPOINT ((6.12438263976449 45.0053627609648))",PAIHABIT0000000331640767,Zone d'habitation,Quartier,le refuge du diable
"MULTIPOINT ((5.82327948890313 45.0339174866464))",PAIHABIT0000000007547241,Zone d'habitation,Ruines,la gorge
"MULTIPOINT ((6.12248119168912 44.9851010695939))",PAIHABIT0000000007547505,Zone d'habitation,Lieu-dit habité,le bourg d'arud
"MULTIPOINT ((5.81469088951791 45.3417414560077))",PAIHABIT0000000339425953,Zone d'habitation,Quartier,chamechaude
"MULTIPOINT ((5.54305121628721 45.2518610563476))",PAIOROGR0000000007454611,Détail orographique,Vallée,combe du joug
"MULTIPOINT ((5.71751558465802 45.1125103340038))",PAIHABIT0000000334046746,Zone d'habitation,Lieu-dit habité,champ robin
"MULTIPOINT ((5.95549433917869 44.8735450251227))",PAIE_NAT0000000007452429,Lieu-dit non habité,Bois,forêt domaniale du gargas
"MULTIPOINT ((6.06835213372247 45.393367190565))",PAIHABIT0000000007540806,Zone d'habitation,Quartier,le cotard
"MULTIPOINT ((5.69837322977651 45.1915297384862))",PAIHABIT0000000007545015,Zone d'habitation,Quartier,saveuil
"MULTIPOINT ((5.55711973503907 45.1066223632853))",PAIOROGR0000000007455348,Détail orographique,Vallée,combe du molard
"MULTIPOINT ((5.533707158659 45.2859010566336))",PAIHABIT0000000007543668,Zone d'habitation,Lieu-dit habité,l'île cottelard
"MULTIPOINT ((5.70297166747466 44.9775287528513))",PAIHABIT0000002203821372,Zone d'habitation,Lieu-dit habité,pré pellat
"MULTIPOINT ((5.4529646941151 45.2037460460128))",PAIHABIT0000000007545065,Zone d'habitation,Lieu-dit habité,riquetière
"MULTIPOINT ((5.53749799076047 45.274673669292))",PAIHABIT0000000007543962,Zone d'habitation,Lieu-dit habité,la terrasse
"MULTIPOINT ((6.02897629461911 45.1110995912261))",PAIOROGR0000000007455239,Détail orographique,Vallée,draye grande combe
"MULTIPOINT ((5.92359563846827 44.7629216535556))",PAIE_NAT0000000007453014,Lieu-dit non habité,Lieu-dit non habité,le clap
"MULTIPOINT ((5.92802761240657 45.4169194854522))",PAIOROGR0000000246603763,Détail orographique,Col,col de l'alpe
"MULTIPOINT ((5.36927030264816 45.0891684005742))",PAIHABIT0000000007546896,Zone d'habitation,Lieu-dit habité,les arnaux
"MULTIPOINT ((5.36927030264816 45.0891684005742))",PAIHABIT0000000007546896,Zone d'habitation,Lieu-dit habité,les arnauds
"MULTIPOINT ((5.56006454793789 44.9191579745097))",PAIOROGR0000000007456637,Détail orographique,Sommet,le palais
"MULTIPOINT ((5.47957636596117 45.0304718222299))",PAIE_NAT0000000007451631,Lieu-dit non habité,Lieu-dit non habité,herbouilly
"MULTIPOINT ((5.32935980537552 45.1309495224587))",PAIHABIT0000000007546227,Zone d'habitation,Lieu-dit habité,le coupier
"MULTIPOINT ((5.70743325533006 45.2642435258524))",PAIHABIT0000000007543913,Zone d'habitation,Lieu-dit habité,la buissière
"MULTIPOINT ((5.66539657161195 45.3305358579741))",PAIHABIT0000000007542560,Zone d'habitation,Lieu-dit habité,les routes
"MULTIPOINT ((5.80642703898808 45.1109442531407))",PAIHABIT0000000007546082,Zone d'habitation,Lieu-dit habité,passe-rivière
"MULTIPOINT ((5.6362419532421 45.0218564864089))",PAIOROGR0000000007455889,Détail orographique,Vallée,combe noire
"MULTIPOINT ((5.87211528197604 44.8796195112173))",PAIE_NAT0000000007452442,Lieu-dit non habité,Lieu-dit non habité,le grand clos
"MULTIPOINT ((6.02121859679171 45.4124876920596))",PAIHABIT0000000007540200,Zone d'habitation,Lieu-dit habité,challeys
"MULTIPOINT ((6.0684073668499 44.8505720538287))",PAIE_NAT0000000007452499,Lieu-dit non habité,Lieu-dit non habité,les arcisses
"MULTIPOINT ((5.72980338102016 45.0677435758646))",PAIE_NAT0000000007451348,Lieu-dit non habité,Lieu-dit non habité,font fraîche
"MULTIPOINT ((5.90944291462808 45.3060739976815))",PAIHABIT0000000300619997,Zone d'habitation,Lieu-dit habité,les grandes vignes
"MULTIPOINT ((5.37490396972419 45.1446572528954))",PAIHABIT0000000221316366,Zone d'habitation,Lieu-dit habité,quartier le moulin
"MULTIPOINT ((5.79857485314059 45.2282162490236))",PAIHABIT0000000007544586,Zone d'habitation,Lieu-dit habité,les rieux
"MULTIPOINT ((5.65988369667514 45.1804414242792))",PAIHABIT0000002005829754,Zone d'habitation,Ruines,ancienne ferme des visons
"MULTIPOINT ((5.65988369667514 45.1804414242792))",PAIHABIT0000002005829754,Zone d'habitation,Ruines,ancienne ferme du couvent
"MULTIPOINT ((6.03101275174256 45.4288722979915))",PAIHABIT0000000007539834,Zone d'habitation,Château,tour d'avallon
"MULTIPOINT ((5.78010231049827 44.7563409723718))",PAIOROGR0000000007457428,Détail orographique,Sommet,le rattier
"MULTIPOINT ((5.85211717680825 45.0240564065587))",PAIHABIT0000000007547366,Zone d'habitation,Lieu-dit habité,station de l'alpe du grand serre
"MULTIPOINT ((5.25951147368742 45.0607661349754))",PAIHABIT0000000007547325,Zone d'habitation,Quartier,les cygnes
"MULTIPOINT ((6.00538126715576 45.3620642415768))",PAIHABIT0000000007541539,Zone d'habitation,Château,les bouthières
"MULTIPOINT ((5.64969110328535 44.7348151333989))",PAIOROGR0000000007457477,Détail orographique,Crête,crête de l'archat
"MULTIPOINT ((5.55618123510365 45.0714388724446))",PAIHABIT0000000330081266,Zone d'habitation,Quartier,les gémeaux
"MULTIPOINT ((6.30155208640863 44.9798693617492))",PAIE_NAT0000000007451693,Lieu-dit non habité,Lieu-dit non habité,le châtelleret
"MULTIPOINT ((5.47691849563811 45.1091558379323))",PAIHABIT0000000007546383,Zone d'habitation,Lieu-dit habité,les pinets
"MULTIPOINT ((6.142533025234 45.0229859898357))",PAIOROGR0000000007455643,Détail orographique,Versant,rocher de l'aiguille
"MULTIPOINT ((5.39373787960325 45.0668846989781))",PAIHABIT0000000007547100,Zone d'habitation,Lieu-dit habité,les payres
"MULTIPOINT ((5.97175614446019 45.287152143893))",PAIHABIT0000000007543219,Zone d'habitation,Lieu-dit habité,tielet
"MULTIPOINT ((5.42288805906051 45.1689621640173))",PAIOROGR0000000007455027,Détail orographique,Rochers,chapeau de napoléon
"MULTIPOINT ((6.12115973110552 45.3374984141504))",PAIHABIT0000000007541806,Zone d'habitation,Lieu-dit habité,gleyzin
"MULTIPOINT ((6.15685586995591 44.9929732639155))",PAIOROGR0000000007455830,Détail orographique,Col,col d'entre les têtes
"MULTIPOINT ((6.02414813898954 45.3660833479939))",PAIHABIT0000000221465320,Zone d'habitation,Lieu-dit habité,le curton
"MULTIPOINT ((5.93227412393872 45.2316733582052))",PAIHABIT0000000007544318,Zone d'habitation,Lieu-dit habité,le rif
"MULTIPOINT ((6.16672630666952 45.1199820475734))",PAIHABIT0000000007545830,Zone d'habitation,Lieu-dit habité,le clos chevaleret
"MULTIPOINT ((5.87701548794034 45.1276574658356))",PAIHABIT0000000335445023,Zone d'habitation,Quartier,les roches vertes
"MULTIPOINT ((6.16223457837042 44.9241477750236))",PAIOROGR0000000007456354,Détail orographique,Vallée,combe de laurle
"MULTIPOINT ((5.90978411079732 44.8691514969754))",PAIHABIT0000002207201643,Zone d'habitation,Lieu-dit habité,l'olagnière
"MULTIPOINT ((6.23468003532335 44.9141879493977))",PAIOROGR0000002011176724,Détail orographique,Vallée,ancien glacier de l'ours
"MULTIPOINT ((5.61756730624005 44.7948195229588))",PAIOROGR0000000007457310,Détail orographique,Versant,serre jounin
"MULTIPOINT ((5.47207073970397 45.2083482159773))",PAIE_NAT0000000007450684,Lieu-dit non habité,Lieu-dit non habité,l'île frappat
"MULTIPOINT ((5.75745306524612 45.0570746825011))",PAIOROGR0000000007455597,Détail orographique,Vallée,draye michel
"MULTIPOINT ((5.76787814749999 44.743535111521))",PAIHABIT0000000007548513,Zone d'habitation,Lieu-dit habité,chabrol
"MULTIPOINT ((5.93797692895563 45.356870030585))",PAIOROGR0000000007454073,Détail orographique,Versant,côte durand
"MULTIPOINT ((6.12275561493816 44.9750529734588))",PAIE_NAT0000000007451801,Lieu-dit non habité,Lieu-dit non habité,vial
"MULTIPOINT ((5.6710822119548 45.3068745106755))",PAIE_NAT0000000007449841,Lieu-dit non habité,Bois,en crozet
"MULTIPOINT ((5.98324803101755 44.8638341755284))",PAIE_NAT0000000007452522,Lieu-dit non habité,Lieu-dit non habité,sous les baisses
"MULTIPOINT ((5.82151733484579 45.0840512635145))",PAIE_NAT0000000251625605,Lieu-dit non habité,Lieu-dit non habité,chapelle ruinée du haut morel
"MULTIPOINT ((5.99323918923232 45.2540755987087))",PAIHABIT0000000007543813,Zone d'habitation,Lieu-dit habité,prapoutel
"MULTIPOINT ((5.58738396233251 45.2677616737366))",PAIE_NAT0000000007450318,Lieu-dit non habité,Bois,font chaude
"MULTIPOINT ((5.87891228936604 44.968440521861))",PAIHABIT0000000007547647,Zone d'habitation,Lieu-dit habité,le moulin de fontagneu
"MULTIPOINT ((6.08141822137483 45.0118404289527))",PAIOROGR0000000007455729,Détail orographique,Sommet,la chalp
"MULTIPOINT ((5.86234397500603 45.0791337879366))",PAIOROGR0000000007455427,Détail orographique,Sommet,rocher de richagnier
"MULTIPOINT ((5.62708080718124 45.2480117498798))",PAIHABIT0000002000386328,Zone d'habitation,Lieu-dit habité,eyrard
"MULTIPOINT ((5.6169006347411 44.8824215893292))",PAIOROGR0000000007456844,Détail orographique,Versant,beaumont
"MULTIPOINT ((6.07940866309102 45.159387550511))",PAIHABIT0000000321300260,Zone d'habitation,Quartier,résidence les valmonts de vaujany
"MULTIPOINT ((6.03264179189445 45.3534272704801))",PAIHABIT0000000007541526,Zone d'habitation,Lieu-dit habité,le guillon
"MULTIPOINT ((5.82715110503398 45.2158795463509))",PAIE_NAT0000000007450580,Lieu-dit non habité,Lieu-dit non habité,les îles
"MULTIPOINT ((5.75847373470339 45.1127575149116))",PAIHABIT0000000007546112,Zone d'habitation,Lieu-dit habité,les simianes
"MULTIPOINT ((5.68620755655194 45.122368052769))",PAIHABIT0000000007546136,Zone d'habitation,Quartier,fond-ratel
"MULTIPOINT ((5.8697065878339 45.2343542857878))",PAIHABIT0000000007544350,Zone d'habitation,Lieu-dit habité,l'île
"MULTIPOINT ((5.67707347008816 45.1237418285274))",PAIHABIT0000000007546140,Zone d'habitation,Quartier,la croix blanche
"MULTIPOINT ((5.65166940277687 45.0687643796349))",PAIHABIT0000000007546839,Zone d'habitation,Lieu-dit habité,le bérard
"MULTIPOINT ((5.61274173483947 44.9961214553094))",PAIOROGR0000000007455987,Détail orographique,Vallée,grande goule
"MULTIPOINT ((5.67788183354262 45.1955692775436))",PAIHABIT0000000242976021,Zone d'habitation,Lieu-dit habité,le charvet
"MULTIPOINT ((5.68687870099039 45.1899659330489))",PAIHABIT0000000007545016,Zone d'habitation,Quartier,les balmes
"MULTIPOINT ((5.68687870099039 45.1899659330489))",PAIHABIT0000000007545016,Zone d'habitation,Quartier,grande balme
"MULTIPOINT ((5.70313523930342 44.9679761858361))",PAIHABIT0000000007547671,Zone d'habitation,Lieu-dit habité,le buya
"MULTIPOINT ((5.63512270327181 44.7597826381396))",PAIE_NAT0000000007453057,Lieu-dit non habité,Bois,trapeynier
"MULTIPOINT ((6.00753124682673 44.8742312145305))",PAIOROGR0000000007456780,Détail orographique,Vallée,combe de l'écu
"MULTIPOINT ((5.80164648679278 44.7363637343189))",PAIE_NAT0000000007453096,Lieu-dit non habité,Lieu-dit non habité,le planchonnet
"MULTIPOINT ((5.87857547026717 45.2063827210936))",PAIHABIT0000000007544753,Zone d'habitation,Lieu-dit habité,le rif
"MULTIPOINT ((6.22585864883242 45.0998768072605))",PAIE_NAT0000000007451086,Lieu-dit non habité,Lieu-dit non habité,la bessette
"MULTIPOINT ((5.80877479789684 44.8242327300263))",PAIOROGR0000000007457145,Détail orographique,Sommet,les bannes
"MULTIPOINT ((6.07330141269611 45.4038198582839))",PAIHABIT0000000007540485,Zone d'habitation,Lieu-dit habité,la tour du treuil
"MULTIPOINT ((5.5289225668033 44.8520333110625))",PAIOROGR0000000007457036,Détail orographique,Vallée,ravin de peyre rouge
"MULTIPOINT ((5.52897764588329 44.915477588405))",PAIOROGR0000000007456640,Détail orographique,Versant,crève-cor
"MULTIPOINT ((5.3965362933844 45.0547636595784))",PAIE_NAT0000000007451568,Lieu-dit non habité,Bois,la brière
"MULTIPOINT ((6.31100416268171 44.9481523248218))",PAIE_NAT0000000007451873,Lieu-dit non habité,Lieu-dit non habité,clot du vial
"MULTIPOINT ((5.69016944970476 45.1820399411222))",PAIHABIT0000000331777948,Zone d'habitation,Quartier,le véronique
"MULTIPOINT ((5.76769398040862 45.0833237289112))",PAIHABIT0000000066864951,Zone d'habitation,Quartier,le marais
"MULTIPOINT ((5.73966389802519 44.9177190023161))",PAIOROGR0000000007456603,Détail orographique,Crête,serre de la combette
"MULTIPOINT ((5.48031903917465 45.0944217054476))",PAIOROGR0000000007455459,Détail orographique,Sommet,perrellier
"MULTIPOINT ((5.8188201489045 44.8240427327413))",PAIE_NAT0000000007452769,Lieu-dit non habité,Bois,bois gachet
"MULTIPOINT ((6.08686984140618 45.3044670364997))",PAIHABIT0000000007542834,Zone d'habitation,Ruines,le fanjat
"MULTIPOINT ((5.78663694644908 44.7438745775693))",PAIE_NAT0000000007453073,Lieu-dit non habité,Lieu-dit non habité,les gravelles
"MULTIPOINT ((5.81773782337322 45.1951765529419))",PAIHABIT0000000007544983,Zone d'habitation,Lieu-dit habité,la délaissée
"MULTIPOINT ((5.80313682047935 44.7943045847398))",PAIE_NAT0000000007452916,Lieu-dit non habité,Lieu-dit non habité,bourleyre
"MULTIPOINT ((5.34253074613938 45.0820742733318))",PAIHABIT0000000007546900,Zone d'habitation,Lieu-dit habité,odier
"MULTIPOINT ((5.98327678605946 45.4102864104134))",PAIHABIT0000000007540516,Zone d'habitation,Lieu-dit habité,commune de la buissière
"MULTIPOINT ((6.01063754279502 45.297177335234))",PAIE_NAT0000000007449791,Lieu-dit non habité,Lieu-dit non habité,les serves
"MULTIPOINT ((5.66695364303397 44.9686246868655))",PAIHABIT0000000007547681,Zone d'habitation,Lieu-dit habité,maraudière
"MULTIPOINT ((5.71373222548273 44.8204073525199))",PAIOROGR0000002012485945,Détail orographique,Sommet,serre des neuf églises
"MULTIPOINT ((5.56768990446474 45.2155453446083))",PAIE_NAT0000000293145473,Lieu-dit non habité,Lieu-dit non habité,le naveté
"MULTIPOINT ((5.89763777305714 44.9164629607386))",PAIOROGR0000000007456482,Détail orographique,Crête,crête de la petite côte
"MULTIPOINT ((5.90125601543531 44.9039010470034))",PAIHABIT0000000007547940,Zone d'habitation,Lieu-dit habité,les sauvons
"MULTIPOINT ((5.55172023195945 45.2575406040636))",PAIHABIT0000000007544183,Zone d'habitation,Lieu-dit habité,le muet
"MULTIPOINT ((6.03895877247385 45.1657357069911))",PAIHABIT0000000007545174,Zone d'habitation,Lieu-dit habité,le molard
"MULTIPOINT ((5.77555508115313 44.7954463701972))",PAIHABIT0000000007548417,Zone d'habitation,Lieu-dit habité,les boutins
"MULTIPOINT ((6.0577103625713 45.0685980948903))",PAIOROGR0000000007455496,Détail orographique,Rochers,roche du regardet
"MULTIPOINT ((5.66258709534568 45.2018398159673))",PAIHABIT0000000007544818,Zone d'habitation,Quartier,les glièrates
"MULTIPOINT ((5.66258709534568 45.2018398159673))",PAIHABIT0000000007544818,Zone d'habitation,Quartier,les glériates
"MULTIPOINT ((5.83834730720502 45.2461432938312))",PAIHABIT0000000007544089,Zone d'habitation,Lieu-dit habité,pajonière
"MULTIPOINT ((5.83834730720502 45.2461432938312))",PAIHABIT0000000007544089,Zone d'habitation,Lieu-dit habité,pageonnière
"MULTIPOINT ((5.50450941896281 45.2330724412861))",PAIHABIT0000000007544672,Zone d'habitation,Lieu-dit habité,champ reynaud
"MULTIPOINT ((6.033121157499 45.4417328691568))",PAIHABIT0000000007539481,Zone d'habitation,Château,château des augustins
"MULTIPOINT ((5.67062023235411 45.1648980601019))",PAIHABIT0000000007545497,Zone d'habitation,Lieu-dit habité,bel-air
"MULTIPOINT ((5.43940660812384 45.0625086482495))",PAIOROGR0000000006684757,Détail orographique,Grotte,porte du diable
"MULTIPOINT ((5.80409997641727 44.7870082875774))",PAIE_NAT0000000007452914,Lieu-dit non habité,Lieu-dit non habité,romeyer
"MULTIPOINT ((5.48437707854988 45.0353950104799))",PAIOROGR0000000007455795,Détail orographique,Versant,côte des chaumes
"MULTIPOINT ((5.59839291664163 44.9928811072781))",PAIE_NAT0000000007451856,Lieu-dit non habité,Lieu-dit non habité,l'envers
"MULTIPOINT ((5.73659039791663 45.1343826020011))",PAIE_NAT0000000007451048,Lieu-dit non habité,Lieu-dit non habité,plassoney
"MULTIPOINT ((5.95440320413138 45.2675254855234))",PAIHABIT0000000007543550,Zone d'habitation,Lieu-dit habité,la planta
"MULTIPOINT ((5.57474408047946 44.9757166802063))",PAIHABIT0000000007547706,Zone d'habitation,Lieu-dit habité,la croix
"MULTIPOINT ((5.7701693283509 45.1785918336442))",PAIHABIT0000000007545234,Zone d'habitation,Quartier,la galochère
"MULTIPOINT ((6.0320580685254 45.2110829632912))",PAIE_NAT0000000007450567,Lieu-dit non habité,Lieu-dit non habité,la suif
"MULTIPOINT ((5.61996850044676 45.2501950054646))",PAIE_NAT0000002000386330,Lieu-dit non habité,Lieu-dit non habité,mont roux
